timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF
13.482,270.019194,258.579854,376.779169,267.183005
13.604,270.018660,258.578132,376.454978,267.181088
13.707,270.004010,258.574975,376.322848,267.182441
13.836,270.007253,258.571961,376.489819,267.182178
13.937,270.005383,258.568661,375.773116,267.180073
14.060,270.014578,258.566329,374.360478,267.182441
14.162,270.020568,258.564069,371.197811,267.179246
14.271,270.016218,258.562778,375.514755,267.185899
14.393,270.016486,258.561486,376.419036,267.186199
14.496,270.014845,258.557146,378.608378,267.185410
14.618,270.017287,258.555675,381.116827,267.189394
14.722,270.011869,258.558724,381.285377,267.189131
14.851,270.015951,258.556966,380.896886,267.188605
14.949,270.017859,258.557684,380.823404,267.184320
15.072,270.012136,258.559477,380.901510,267.186989
15.177,270.020568,258.557935,380.750381,267.187026
15.295,270.015951,258.558975,380.561138,267.187515
15.400,270.011869,258.561737,380.526626,267.186463
15.521,270.013243,258.565540,380.428793,267.187252
15.624,270.012975,258.567621,380.469906,267.186726
15.743,270.016486,258.569630,380.361491,267.186463
15.873,270.009160,258.570491,380.190103,267.185936
15.978,270.002904,258.565396,380.071960,267.187026
16.093,270.009160,258.566580,379.914084,267.192326
16.199,270.022437,258.568159,379.784304,267.192326
16.315,270.028161,258.567369,379.804031,267.192326
16.421,270.025452,258.566867,379.685689,267.192326
16.535,270.022476,258.567369,379.395036,267.191274
16.640,270.021102,258.566580,379.253836,267.188079
16.761,270.020034,258.566867,379.292406,267.190221
16.866,270.015951,258.568159,379.032095,267.189920
16.981,270.016486,258.566437,378.593696,267.188605
17.114,270.017020,258.564248,378.559689,267.189394
17.219,270.016486,258.561199,378.505002,267.187252
17.331,270.017554,258.563029,378.458870,267.187816
17.439,270.015951,258.563567,378.480418,267.188342
17.558,270.018126,258.565109,378.460790,267.188342
17.665,270.018927,258.565109,378.545381,267.191837
17.779,270.021636,258.566867,378.696054,267.192326
17.888,270.020301,258.566867,378.674860,267.189958
18.006,270.021369,258.565791,378.703924,267.189958
18.112,270.019461,258.561737,378.574803,267.189394
18.227,270.016753,258.563818,378.585395,267.187816
18.331,270.015417,258.564607,378.509089,267.188342
18.452,270.018126,258.566078,378.506798,267.191800
18.556,270.015417,258.566329,378.481904,267.188605
18.673,270.013777,258.562527,378.317740,267.187515
18.801,270.015951,258.563387,378.203159,267.187515
18.910,270.015150,258.562527,378.152628,267.188605
19.023,270.017020,258.563818,378.002267,267.185636
19.131,270.012975,258.561307,378.071254,267.190447
19.247,270.014311,258.563316,378.226541,267.191574
19.353,270.012975,258.563567,378.170315,267.190221
