timestamp,row_index,col_index,capacitance_pF
0.3924739360809326,0,0,1355.792
0.4621009826660156,0,1,1355.877
0.5360848903656006,0,2,1355.82
0.6021468639373779,0,3,1355.972
0.6710669994354248,0,4,1355.897
0.7404799461364746,0,5,1355.881
0.810081958770752,0,6,1355.876
0.8795139789581299,0,7,1355.894
0.95023512840271,1,0,1355.792
1.0191872119903564,1,1,1355.72
1.0887830257415771,1,2,1355.739
1.1581988334655762,1,3,1355.795
1.227673053741455,1,4,1355.884
1.2971508502960205,1,5,1355.899
1.3674709796905518,1,6,1355.893
1.4368999004364014,1,7,1355.882
1.5065789222717285,2,0,1355.794
1.5758378505706787,2,1,1355.856
1.6453289985656738,2,2,1355.753
1.7148499488830566,2,3,1355.713
1.7850878238677979,2,4,1355.863
1.8544948101043701,2,5,1355.865
1.9239659309387207,2,6,1355.87
1.9934499263763428,2,7,1355.893
2.063040018081665,3,0,1355.882
2.1325159072875977,3,1,1355.956
2.2020599842071533,3,2,1355.971
2.27305006980896,3,3,1355.951
2.3416359424591064,3,4,1355.988
2.4110748767852783,3,5,1355.946
2.4806981086730957,3,6,1355.979
2.550088882446289,3,7,1355.955
2.619607925415039,4,0,1355.942
2.6898059844970703,4,1,1355.946
2.7606630325317383,4,2,1355.94
2.8287689685821533,4,3,1355.967
2.8983709812164307,4,4,1356.025
2.9677560329437256,4,5,1356.054
3.037337064743042,4,6,1356.018
3.1074039936065674,4,7,1355.985
3.1770479679107666,5,0,1355.929
3.248540163040161,5,1,1355.836
3.3158791065216064,5,2,1355.934
3.3854808807373047,5,3,1355.914
3.454880952835083,5,4,1355.917
3.5249388217926025,5,5,1355.914
3.5945520401000977,5,6,1355.792
3.6639959812164307,5,7,1355.908
3.738494873046875,6,0,1355.879
3.802931785583496,6,1,1355.857
3.8725271224975586,6,2,1355.831
3.942612886428833,6,3,1355.925
4.012193918228149,6,4,1355.918
4.0816240310668945,6,5,1355.937
4.151719093322754,6,6,1355.949
4.2250730991363525,6,7,1355.902
4.2901458740234375,7,0,1355.86
4.360285043716431,7,1,1355.868
4.429827928543091,7,2,1355.905
4.4992780685424805,7,3,1355.906
4.568827152252197,7,4,1356.027
4.638925075531006,7,5,1355.986
4.708465099334717,7,6,1355.923
4.777896881103516,7,7,1356.031
4.894912958145142,0,0,1355.95
4.964385986328125,0,1,1355.937
5.032749891281128,0,2,1355.894
5.102838039398193,0,3,1355.979
5.1724090576171875,0,4,1355.98
5.241986036300659,0,5,1355.996
5.311393976211548,0,6,1355.993
5.3810038566589355,0,7,1355.983
5.450761795043945,1,0,1356.003
5.524438858032227,1,1,1355.94
5.5902698040008545,1,2,1355.967
5.659787893295288,1,3,1355.93
5.729188919067383,1,4,1355.98
5.798768043518066,1,5,1355.902
5.868196964263916,1,6,1355.922
5.937746047973633,1,7,1355.937
6.010159969329834,2,0,1355.877
6.076764106750488,2,1,1355.838
6.147016763687134,2,2,1355.805
6.21658992767334,2,3,1355.803
6.285995006561279,2,4,1355.903
6.3555748462677,2,5,1355.923
6.425137996673584,2,6,1355.911
6.497619867324829,2,7,1355.94
6.5641770362854,3,0,1355.887
6.633739948272705,3,1,1355.848
6.703314781188965,3,2,1355.899
6.773428916931152,3,3,1355.934
6.843002080917358,3,4,1355.997
6.912636995315552,3,5,1356.058
6.982753038406372,3,6,1355.997
7.0515758991241455,3,7,1355.973
7.121218919754028,4,0,1355.822
7.190717935562134,4,1,1355.849
7.260132074356079,4,2,1355.898
7.329707860946655,4,3,1355.988
7.400213003158569,4,4,1356.067
7.469736814498901,4,5,1356.095
7.539361953735352,4,6,1355.998
7.60858416557312,4,7,1355.976
7.6781370639801025,5,0,1355.846
7.747592926025391,5,1,1355.897
7.8171210289001465,5,2,1355.897
7.888863801956177,5,3,1355.843
7.956193923950195,5,4,1355.992
8.026399850845337,5,5,1355.935
8.095874071121216,5,6,1356.027
8.165410995483398,5,7,1355.928
8.234839916229248,6,0,1355.88
8.304440021514893,6,1,1355.922
8.375518798828125,6,2,1355.887
8.445044994354248,6,3,1355.934
8.513047933578491,6,4,1355.988
8.582648038864136,6,5,1356.031
8.652708053588867,6,6,1356.055
8.722295999526978,6,7,1356.04
8.791883945465088,7,0,1355.952
8.862884998321533,7,1,1355.931
