timestamp,CH0_pF
73.418,30842.604375,27243.667299
73.524,30926.757687,27243.653009
73.637,30844.080430,27243.485105
73.740,30839.467572,27243.549409
73.844,30837.785342,27243.538692
73.956,30837.118511,27243.485105
74.057,30837.471283,27243.549409
74.163,30838.598474,27243.588705
74.269,30838.770570,27243.745893
74.376,30839.532111,27243.692306
74.487,30946.331721,27243.574416
74.593,30843.959931,27243.838777
74.695,30840.401248,27243.720885
74.805,30838.774872,27243.874501
74.910,30837.961733,27243.838777
75.015,30837.204552,27243.770900
75.121,30836.976543,27243.667299
75.227,30838.138125,27243.520829
75.340,30839.497690,27243.838777
75.443,30841.038065,27243.588705
75.548,30931.908768,27243.624430
75.653,30841.412420,27243.617285
75.768,30838.572660,27243.642292
75.868,30837.527211,27244.203172
75.972,30837.144323,27244.056699
76.079,30837.673485,27243.824487
76.185,30838.159637,27243.745893
76.303,30838.826501,27243.653009
76.402,30839.988188,27243.549409
76.506,30853.498691,27243.795907
76.622,30837.441168,27243.692306
76.721,30835.582731,27243.692306
76.824,30835.208483,27243.770900
76.931,30835.208483,27243.720885
77.044,30835.591335,27243.642292
77.145,30835.995703,27243.824487
77.252,30835.995703,27243.745893
77.366,30836.800160,27243.588705
77.465,30872.451586,27243.788762
77.569,30838.374752,27243.642292
77.676,30835.926873,27243.770900
77.782,30835.268706,27243.692306
77.897,30835.118148,27243.824487
77.997,30836.339852,27243.720885
78.103,30836.197890,27243.720885
78.218,30836.395777,27243.720885
78.316,30840.164598,27243.745893
78.421,30938.613149,27243.720885
78.527,30843.323024,27243.720885
78.634,30840.341010,27243.745893
78.752,30840.194717,27243.745893
78.849,30840.655112,27243.692306
78.953,30840.422762,27243.678016
79.067,30840.569056,27243.795907
79.169,30840.685232,27243.642292
79.273,30841.352178,27243.745893
79.380,30945.367282,27243.903081
79.492,30849.469145,27243.642292
79.595,30841.993328,27243.770900
79.699,30840.715351,27244.253188
79.813,30840.801408,27244.074561
79.913,30841.472661,27243.917371
80.018,30840.999339,27243.667299
80.125,30840.341010,27243.692306
80.231,30840.891768,27243.510112
80.348,30853.416887,27243.745893
80.449,30860.436009,27243.538692
80.553,30840.999339,27243.745893
80.658,30839.385824,27243.617285
80.766,30839.958069,27243.624430
80.871,30840.341010,27243.470816
80.977,30840.048425,27243.470816
81.084,30840.074242,27243.642292
81.197,30840.603478,27243.588705
81.299,30844.226750,27243.549409
81.403,30935.232589,27243.588705
81.519,30844.196625,27243.538692
81.617,30842.100905,27243.417230
81.722,30841.756659,27243.588705
81.828,30841.550115,27243.720885
81.935,30841.412420,27243.624430
82.049,30841.464055,27243.549409
82.149,30841.816902,27243.745893
82.254,30843.086340,27243.392223
82.366,30917.534765,27243.538692
82.468,30841.068185,27243.720885
82.573,30838.774872,27243.770900
82.679,30838.275799,27243.795907
82.785,30837.755226,27243.549409
82.896,30837.497096,27243.367217
83.002,30837.639067,27243.549409
83.104,30838.138125,27243.435092
83.212,30838.366147,27243.624430
83.318,30933.110295,27243.338638
83.423,30845.909508,27243.510112
83.530,30840.026912,27243.485105
83.639,30838.219869,27243.367217
83.745,30837.673485,27243.995966
83.849,30837.639067,27243.874501
83.958,30837.122813,27243.417230
84.066,30837.174438,27243.288624
84.168,30837.471283,27243.338638
84.274,30838.336031,27243.313631
84.380,30919.253760,27243.392223
84.495,30856.784044,27243.406513
84.595,30844.020180,27243.445809
84.700,30842.191271,27243.445809
84.816,30841.933085,27243.417230
84.913,30841.816902,27243.460099
85.019,30841.902963,27243.617285
85.125,30842.630194,27243.667299
85.235,30843.499463,27243.460099
85.341,30848.083094,27243.510112
85.444,30849.245304,27243.485105
85.554,30845.182161,27243.538692
85.657,30844.020180,27243.392223
85.763,30843.232653,27243.313631
85.871,30842.866872,27243.435092
85.976,30842.978758,27243.520829
86.088,30844.136376,27243.624430
86.189,30844.975582,27243.485105
86.295,30940.965170,27243.563698
86.401,30845.229502,27243.435092
86.511,30842.574252,27243.642292
86.615,30841.059580,27243.588705
86.720,30840.999339,27243.445809
86.826,30841.029459,27243.435092
86.935,30840.775591,27243.445809
87.041,30840.538937,27243.574416
87.146,30840.861648,27243.445809
87.261,30841.902963,27243.367217
87.361,30918.376968,27243.520829
87.465,30889.192026,27243.338638
87.580,30845.005708,27243.367217
87.681,30843.202530,27243.510112
87.784,30842.544130,27243.288624
87.890,30842.453763,27244.031691
87.997,30842.221392,27243.770900
88.111,30842.711955,27243.574416
88.212,30843.034701,27243.470816
88.316,30844.463447,27243.381506
88.427,30931.826651,27243.392223
88.532,30842.544130,27243.313631
88.635,30839.497690,27243.288624
88.742,30838.512427,27243.235039
88.852,30838.512427,27243.574416
88.958,30838.542543,27243.538692
89.061,30838.628591,27243.520829
89.172,30839.063136,27243.417230
89.275,30839.497690,27243.392223
89.380,30859.044913,27243.617285
89.486,30936.914154,27243.338638
89.598,30845.556591,27243.367217
89.703,30843.211137,27243.381506
89.806,30841.528600,27243.460099
89.921,30841.235999,27243.510112
90.020,30841.382299,27243.367217
90.127,30841.816902,27243.617285
90.231,30842.427944,27243.692306
90.337,30849.736034,27243.392223
90.455,30877.623589,27243.617285
90.552,30846.864997,27243.495823
90.661,30841.580236,27243.367217
90.763,30838.284403,27243.417230
90.873,30836.830274,27243.406513
90.978,30836.051626,27243.667299
91.082,30836.279625,27243.574416
91.188,30837.527211,27243.445809
91.294,30838.835106,27243.392223
91.405,30838.598474,27243.445809
91.507,30838.374752,27243.445809
91.613,30838.452194,27243.392223
91.723,30838.542543,27243.520829
91.826,30838.275799,27243.574416
91.932,30838.245683,27243.367217
92.045,30838.129521,27243.967386
