timestamp,MUX1_0_pF,MUX1_1_pF,MUX1_2_pF,MUX1_3_pF,MUX2_0_pF,MUX2_1_pF,MUX2_2_pF,MUX2_3_pF
177.826,309.131064,290.261335,294.112616,294.224961,306.174943,288.602661,292.324468,293.072486
178.174,309.129490,290.262477,294.114599,294.273436,306.172798,288.599053,292.322161,293.045302
178.516,309.132915,290.260743,294.112832,294.244453,306.172798,288.601528,292.325664,293.021979
178.870,309.132915,290.262773,294.116064,294.232810,306.174669,288.604717,292.326434,293.099031
179.253,309.130740,290.261927,294.113392,294.209481,306.172204,288.600647,292.325066,293.072186
179.598,309.133517,290.265861,294.116366,294.270590,306.173437,288.600941,292.327331,293.045902
179.944,309.138515,290.264423,294.112832,294.249586,306.178002,288.602535,292.326263,293.037198
180.300,309.132591,290.262477,294.115159,294.228411,306.172524,288.601822,292.327416,293.094528
180.639,309.136062,290.267045,294.115461,294.214483,306.177089,288.604717,292.327032,293.068455
180.993,309.138839,290.265565,294.115763,294.269123,306.178367,288.602367,292.327630,293.046202
181.378,309.136386,290.264254,294.115159,294.239451,306.186036,288.602074,292.325579,293.042772
181.726,309.136664,290.264719,294.113694,294.217976,306.174669,288.600060,292.324767,293.090411
182.061,309.133841,290.263535,294.114858,294.305184,306.178047,288.601822,292.323016,293.063567
182.422,309.134211,290.262181,294.114858,294.261316,306.175582,288.603123,292.325964,293.052848
182.762,309.135738,290.263365,294.114858,294.231344,306.176176,288.600941,292.323016,293.114128
183.135,309.132915,290.264423,294.115159,294.215302,306.174943,288.602367,292.325964,293.082263
183.487,309.135368,290.264127,294.115763,294.296125,306.176221,288.604842,292.328185,293.065797
183.844,309.136062,290.264507,294.114297,294.254890,306.178641,288.606898,292.325964,293.052590
184.190,309.134489,290.263535,294.113392,294.223754,306.178641,288.605262,292.325280,293.106279
184.532,309.128842,290.260278,294.115461,294.209869,306.171885,288.600941,292.326519,293.075617
184.888,309.136988,290.265565,294.116581,294.289137,306.176176,288.603710,292.324468,293.061509
185.264,309.136664,290.262942,294.115375,294.253381,306.179873,288.605430,292.328484,293.047102
185.614,309.132915,290.265015,294.115461,294.224358,306.175582,288.604717,292.326733,293.100789
185.960,309.135137,290.262181,294.114599,294.211853,306.177408,288.601235,292.324468,293.074544
186.322,309.137312,290.266157,294.116366,294.284220,306.178002,288.601822,292.325280,293.058079
186.667,309.139765,290.265692,294.116840,294.243850,306.180239,288.602535,292.326434,293.032397
187.009,309.139163,290.266453,294.116625,294.229274,306.179599,288.606017,292.327715,293.101090
187.388,309.141061,290.265861,294.117142,294.216208,306.182065,288.604591,292.327929,293.078532
187.741,309.139163,290.263661,294.116280,294.277577,306.183251,288.600941,292.324212,293.050532
188.076,309.138238,290.266157,294.117745,294.249887,306.187588,288.604968,292.324767,293.031110
188.429,309.137914,290.264254,294.113090,294.227808,306.175902,288.600941,292.323315,293.087752
188.779,309.133239,290.261631,294.115763,294.311827,306.177134,288.600941,292.323614,293.064039
189.158,309.136062,290.264719,294.117142,294.269123,306.177089,288.599473,292.324468,293.041529
189.494,309.136664,290.264719,294.116625,294.247343,306.188501,288.602829,292.327929,293.034326
189.850,309.140089,290.266453,294.116840,294.233112,306.182658,288.605136,292.327929,293.089511
190.208,309.134211,290.267045,294.117831,294.305184,306.184804,288.608031,292.329382,293.057779
190.550,309.137914,290.264127,294.115159,294.261532,306.187269,288.604423,292.328484,293.037584
190.902,309.137312,290.265861,294.116840,294.244367,306.187908,288.606604,292.327630,293.118374
191.256,309.140737,290.266749,294.116840,294.235095,306.190967,288.610799,292.333654,293.088353
191.635,309.144439,290.266157,294.119814,294.292588,306.195577,288.610212,292.336004,293.056021
191.988,309.142310,290.263365,294.116581,294.260713,306.197130,288.609960,292.331988,293.036384
192.331,309.148235,290.268483,294.120374,294.243505,306.199275,288.611680,292.331048,293.115800
192.686,309.147587,290.262773,294.113996,294.230179,306.204160,288.608324,292.333483,293.081792
193.026,309.149160,290.264507,294.115763,294.286247,306.202973,288.606898,292.330236,293.049632
193.399,309.156288,290.266453,294.117443,294.254330,306.208817,288.610086,292.333654,293.039556
193.750,309.158510,290.262942,294.115375,294.238545,306.216807,288.611387,292.333953,293.110096
194.092,309.158186,290.264254,294.115763,294.224961,306.215300,288.609205,292.332287,293.084021
194.449,309.161611,290.267341,294.116280,294.277793,306.226669,288.611680,292.334551,293.053062
194.795,309.168138,290.267595,294.116625,294.249887,306.230048,288.613400,292.335449,293.032011
195.172,309.168138,290.263365,294.116581,294.234535,306.228176,288.606311,292.331048,293.105722
195.509,309.171934,290.265861,294.116840,294.212715,306.231235,288.611680,292.329980,293.080591
195.871,309.170684,290.262689,294.115461,294.274644,306.235528,288.606311,292.328783,293.054906
196.211,309.175637,290.264719,294.117142,294.250189,306.240779,288.607192,292.333099,293.042986
196.599,309.182164,290.268483,294.116280,294.228497,306.244797,288.609793,292.333398,293.103920
196.941,309.182210,290.267341,294.118607,294.319420,306.247537,288.611093,292.333398,293.082049
197.294,309.189062,290.266157,294.117530,294.268821,306.260141,288.615708,292.336004,293.059537
197.642,309.191839,290.266453,294.117745,294.240917,306.270005,288.609793,292.334850,293.055120
197.995,309.193691,290.267341,294.116581,294.222978,306.262926,288.609667,292.335150,293.097273
198.351,309.195636,290.265565,294.118047,294.309455,306.262333,288.607192,292.331902,293.074459
198.701,309.199015,290.267595,294.120676,294.266449,306.269411,288.610799,292.334252,293.063181
199.056,309.206237,290.269244,294.120116,294.237467,306.273384,288.612561,292.332201,293.124207
199.396,309.208691,290.268948,294.120676,294.218536,306.278636,288.609960,292.335449,293.091869
199.750,309.209339,290.268187,294.118349,294.299576,306.283889,288.612813,292.333654,293.075316
200.104,309.210867,290.266749,294.116926,294.263602,306.282655,288.607192,292.333398,293.066397
200.485,309.218090,290.267891,294.118909,294.228109,306.291288,288.612981,292.333654,293.116401
200.816,309.219942,290.270133,294.118909,294.208705,306.294028,288.611974,292.335919,293.087752
201.178,309.225266,290.267891,294.116840,294.288015,306.298321,288.608031,292.333483,293.057478
201.532,309.222396,290.267341,294.120676,294.256874,306.301427,288.610086,292.336218,293.053662
201.874,309.227674,290.265861,294.120374,294.228411,306.304807,288.610212,292.334252,293.109796
202.250,309.228322,290.264719,294.119211,294.224961,306.305401,288.608199,292.334252,293.086594
202.588,309.230869,290.264507,294.116840,294.283918,306.313669,288.606311,292.333398,293.066998
202.947,309.236101,290.267045,294.117228,294.246437,306.320795,288.610212,292.333953,293.035526
203.289,309.238648,290.266453,294.117142,294.230179,306.322668,288.609499,292.332201,293.103448
203.683,309.243973,290.266749,294.118607,294.217674,306.324495,288.606898,292.329980,293.084622
204.017,309.248048,290.265099,294.115763,294.276326,306.330296,288.603542,292.327117,293.056578
204.360,309.250502,290.265099,294.115763,294.250276,306.337423,288.605723,292.326434,293.039256
204.714,309.257031,290.267595,294.115676,294.231344,306.341991,288.609205,292.329082,293.097659
205.067,309.261755,290.267891,294.117530,294.311525,306.349118,288.609667,292.329382,293.066397
205.413,309.266756,290.267891,294.120978,294.274860,306.356474,288.612268,292.334551,293.050532
205.787,309.272360,290.267045,294.119512,294.248205,306.369449,288.609793,292.332501,293.045044
206.148,309.275463,290.268187,294.121797,294.239149,306.367256,288.609667,292.334850,293.098259
206.487,309.278288,290.267595,294.118349,294.308074,306.366936,288.608912,292.331133,293.071886
206.839,309.286670,290.266453,294.119814,294.264120,306.378999,288.610212,292.330834,293.039814
207.182,309.290144,290.267595,294.120633,294.230783,306.380187,288.608492,292.334850,293.121290
207.557,309.295748,290.266157,294.117228,294.243505,306.389691,288.604842,292.330535,293.093842
207.907,309.299778,290.266157,294.117745,294.294658,306.391884,288.607192,292.329382,293.055420
208.252,309.304178,290.267891,294.119814,294.262999,306.398967,288.607611,292.331048,293.036384
208.598,309.311033,290.268948,294.120978,294.269684,306.408838,288.611680,292.336303,293.130898
208.967,309.313535,290.266157,294.116064,294.233931,306.413133,288.607192,292.333099,293.085694
209.312,309.320390,290.265861,294.119814,294.287368,306.422045,288.608786,292.331048,293.056106
209.667,309.329794,290.269075,294.119512,294.256615,306.429723,288.611093,292.331603,293.037799
210.013,309.335677,290.269371,294.121495,294.250793,306.435573,288.608786,292.330749,293.117344
210.367,309.343506,290.268948,294.123262,294.237079,306.441423,288.609499,292.332586,293.087538
210.749,309.347583,290.270133,294.118607,294.283918,306.449788,288.609960,292.333654,293.051690
211.086,309.350964,290.269244,294.120676,294.254890,306.460849,288.610799,292.333654,293.034069
211.456,309.359396,290.268779,294.120676,294.247904,306.467934,288.609793,292.334252,293.114642
211.796,309.370331,290.268779,294.120676,294.225522,306.476574,288.611387,292.331902,293.085694
212.147,309.372832,290.267341,294.118909,294.277275,306.479317,288.609373,292.333398,293.054048
212.491,309.380014,290.267891,294.119211,294.258944,306.494403,288.609373,292.331133,293.046202
212.869,309.390023,290.268652,294.121581,294.242383,306.499934,288.612813,292.336004,293.110611
213.203,309.398410,290.268779,294.119814,294.327186,306.511364,288.611680,292.333398,293.082864
213.560,309.405917,290.268483,294.119211,294.273738,306.523663,288.615037,292.333654,293.058636
213.906,309.415926,290.267341,294.119512,294.251095,306.540627,288.613107,292.338653,293.061509
214.297,309.416529,290.269075,294.120374,294.235095,306.540307,288.616169,292.340918,293.108638
214.630,309.426215,290.269371,294.120374,294.317047,306.548950,288.616169,292.338269,293.082049
214.993,309.436874,290.272459,294.123262,294.272272,306.557272,288.616002,292.338867,293.069227
215.335,309.447488,290.270217,294.121797,294.248809,306.569574,288.617344,292.341687,293.138662
215.690,309.449991,290.271275,294.122141,294.226341,306.578812,288.617344,292.340020,293.101090
216.033,309.458055,290.270133,294.121495,294.304839,306.585901,288.616463,292.341388,293.079733
216.384,309.462459,290.269075,294.119211,294.263300,306.591481,288.614743,292.340320,293.068970
216.762,309.474001,290.270683,294.121193,294.237467,306.599440,288.617050,292.341388,293.127081
217.110,309.480861,290.270979,294.120978,294.219140,306.611470,288.617638,292.341687,293.095000
217.454,309.490596,290.270809,294.121193,294.296427,306.620115,288.615162,292.339123,293.078275
217.806,309.498292,290.270809,294.120676,294.280165,306.630591,288.616463,292.337072,293.103448
218.176,309.506452,290.268187,294.120374,294.237165,306.638596,288.615162,292.336004,293.120132
218.521,309.519248,290.270809,294.122141,294.211335,306.651223,288.616757,292.340918,293.090411
218.874,309.528984,290.272163,294.120891,294.293494,306.666687,288.615582,292.339123,293.081706
219.215,309.540530,290.270513,294.122659,294.259160,306.677760,288.617344,292.338867,293.063824
219.569,309.547995,290.272163,294.123865,294.232551,306.687964,288.620532,292.343140,293.118931
219.950,309.566498,290.274955,294.125331,294.226945,306.701188,288.618938,292.339422,293.104606
220.307,309.575217,290.271275,294.124124,294.288835,306.715054,288.615456,292.340918,293.082563
220.637,309.585559,290.275081,294.123650,294.276326,306.733864,288.618645,292.339422,293.074544
220.992,309.597710,290.271275,294.123865,294.237381,306.736976,288.618351,292.340020,293.115200
221.338,309.610837,290.273601,294.123348,294.322871,306.748693,288.617344,292.339422,293.094743
221.694,309.621180,290.272755,294.124727,294.284478,306.764119,288.618183,292.342071,293.081706
222.071,309.635190,290.270809,294.121279,294.257176,306.791219,288.617050,292.338867,293.067298
222.417,309.645210,290.272459,294.122659,294.230481,306.790899,288.614575,292.338568,293.107180
222.768,309.655880,290.270809,294.122659,294.313898,306.802619,288.614575,292.337756,293.090111
223.108,309.673928,290.270979,294.122400,294.277275,306.819009,288.617638,292.337756,293.071371
223.482,309.689565,290.272163,294.124124,294.257780,306.831006,288.619064,292.342371,293.148742
223.837,309.703300,290.271571,294.122400,294.245834,306.853260,288.618477,292.341687,293.112369
224.182,309.718660,290.272459,294.122098,294.307168,306.870525,288.620407,292.345490,293.086080
224.537,309.731144,290.268779,294.122745,294.271409,306.883486,288.617638,292.341473,293.068155
224.877,309.749616,290.270429,294.122098,294.254545,306.899517,288.618770,292.340619,293.140335
225.231,309.765258,290.274955,294.120978,294.244152,306.918984,288.621246,292.342541,293.106579
225.611,309.782433,290.271571,294.122745,294.299015,306.935933,288.619358,292.342071,293.080505
225.969,309.798123,290.270979,294.121279,294.267355,306.955083,288.618183,292.341473,293.062066
226.293,309.820547,290.274658,294.125331,294.262999,306.978542,288.624728,292.346088,293.136603
226.647,309.836195,290.272755,294.124727,294.234535,306.994259,288.619945,292.341772,293.091012
227.020,309.855279,290.273009,294.124426,294.294960,307.012498,288.621539,292.346943,293.078532
227.362,309.876594,290.273305,294.125331,294.266837,307.039354,288.622714,292.344122,293.052290
227.717,309.896333,290.275251,294.125331,294.281330,307.056634,288.621539,292.347754,293.133429
228.063,309.916259,290.274362,294.124727,294.245273,307.070844,288.619358,292.342670,293.108852
228.421,309.936047,290.275843,294.124727,294.287972,307.097754,288.620952,292.344592,293.073044
228.779,309.959182,290.277281,294.127960,294.271970,307.125859,288.621833,292.344336,293.067855
229.125,309.980461,290.275927,294.125331,294.242685,307.141266,288.619945,292.344421,293.122749
229.493,310.000534,290.272163,294.127615,294.342675,307.166625,288.622127,292.346088,293.103448
229.854,310.023677,290.274193,294.124727,294.288274,307.191345,288.621833,292.345191,293.082263
230.216,310.045892,290.273897,294.124727,294.266535,307.226252,288.620700,292.344892,293.076303
230.570,310.076243,290.274362,294.125331,294.252561,307.240473,288.621833,292.346558,293.124121
230.920,310.094791,290.275081,294.124727,294.322569,307.265798,288.620532,292.341986,293.086895
231.259,310.118594,290.274955,294.124727,294.295564,307.290530,288.623301,292.346857,293.105421
231.610,310.150212,290.274362,294.123865,294.266837,307.316228,288.624308,292.344892,293.155392
231.956,310.181508,290.275335,294.124426,294.249672,307.350237,288.621539,292.346387,293.121891
232.332,310.205693,290.273601,294.124727,294.321966,307.379615,288.622127,292.346643,293.099031
232.667,310.241371,290.273305,294.124124,294.280165,307.412670,288.620239,292.344336,293.077075
233.028,310.281520,290.277873,294.129382,294.265371,307.446419,288.622714,292.344592,293.154834
233.371,310.312510,290.276223,294.129167,294.247904,307.481688,288.622127,292.349592,293.121076
233.746,310.334476,290.275843,294.126193,294.316443,307.510165,288.623553,292.348310,293.101390
234.094,310.362122,290.277577,294.127658,294.277491,307.538968,288.625903,292.348395,293.086380
234.442,310.385256,290.273897,294.122659,294.258901,307.553164,288.624141,292.346088,293.146383
234.793,310.413514,290.274955,294.123865,294.227894,307.580732,288.623553,292.344037,293.095900
235.153,310.436421,290.276393,294.127012,294.310619,307.607016,288.617344,292.341388,293.099031
235.505,310.466827,290.278169,294.126796,294.279259,307.633074,288.625022,292.346643,293.081105
235.849,310.487877,290.276097,294.129382,294.252863,307.655044,288.622420,292.346088,293.144410
236.244,310.519549,290.280665,294.132012,294.242685,307.681659,288.624015,292.348395,293.124121
236.578,310.541535,290.281342,294.127615,294.303113,307.703358,288.620826,292.345490,293.104521
236.919,310.560076,290.279607,294.131150,294.280726,307.730302,288.626070,292.351856,293.096201
237.274,310.585468,290.282991,294.131408,294.256012,307.747315,288.627497,292.350660,293.142094
237.631,310.607461,290.281934,294.134598,294.347896,307.770861,288.626910,292.352027,293.122448
237.972,310.626614,290.277577,294.129684,294.301647,307.791971,288.625777,292.350959,293.107737
238.346,310.647959,290.278423,294.129943,294.271711,307.822329,288.623721,292.348994,293.098173
238.699,310.667441,290.280496,294.133477,294.253122,307.826700,288.626322,292.353865,293.137161
239.034,310.690981,290.282103,294.133132,294.337368,307.852370,288.626616,292.352326,293.119232
239.411,310.710421,290.282103,294.134899,294.302250,307.874086,288.628923,292.349506,293.110311
239.758,310.732426,290.280749,294.131408,294.270590,307.892998,288.628378,292.351258,293.167275
240.115,310.750984,290.279480,294.134382,294.251958,307.911589,288.625189,292.352711,293.137246
240.462,310.767631,290.282991,294.134382,294.336203,307.933910,288.631692,292.355275,293.125622
240.803,310.788943,290.282695,294.133994,294.299015,307.956279,288.631441,292.355830,293.113227
241.157,310.809138,290.284429,294.135460,294.270891,307.973955,288.635175,292.357582,293.171307
241.536,310.830127,290.285910,294.134598,294.256615,307.991310,288.630979,292.357027,293.140120
241.876,310.844262,290.286375,294.134899,294.334779,308.008667,288.629679,292.355830,293.122448
242.234,310.863808,290.282695,294.134899,294.299317,308.027913,288.634042,292.356728,293.112369
242.573,310.874492,290.278931,294.132012,294.269641,308.038135,288.629385,292.353608,293.161998
242.950,310.892408,290.280961,294.133779,294.242987,308.055541,288.628839,292.353224,293.121891
243.296,310.909300,290.283287,294.135201,294.326927,308.071936,288.627497,292.353480,293.118374
243.644,310.922179,290.280073,294.132227,294.290043,308.090220,288.631818,292.354164,293.095300
243.989,310.939493,290.280199,294.132227,294.271193,308.100491,288.627791,292.355275,293.157965
244.342,310.956481,290.282103,294.132831,294.258384,308.117581,288.631441,292.353608,293.134330
244.718,310.971930,290.284895,294.135762,294.308635,308.137757,288.630266,292.355275,293.074802
245.059,310.987988,290.283583,294.136365,294.292070,308.157936,288.631818,292.358779,293.095900
245.415,311.000545,290.285487,294.136063,294.271754,308.162912,288.635343,292.357027,293.155692
245.758,311.010582,290.281807,294.133132,294.356310,308.176228,288.630853,292.355061,293.129997
246.133,311.021926,290.283287,294.133994,294.317910,308.184015,288.631273,292.354762,293.124807
246.480,311.030751,290.282103,294.133693,294.292588,308.207931,288.631273,292.354976,293.105121
246.838,311.045505,290.280961,294.131150,294.274342,308.208207,288.632573,292.354762,293.152775
247.173,311.052415,290.280961,294.134899,294.347033,308.224337,288.633748,292.356129,293.122749
247.548,311.068478,290.284429,294.137184,294.310102,308.235536,288.636643,292.361001,293.104306
247.897,311.073195,290.281342,294.135460,294.288835,308.241113,288.634587,292.359249,293.191901
248.245,311.085150,290.284725,294.137227,294.277275,308.251991,288.634042,292.363351,293.153375
248.589,311.097106,290.286375,294.137227,294.342589,308.263791,288.640419,292.363565,293.125622
248.963,311.102477,290.284345,294.138693,294.309843,308.271535,288.640713,292.363949,293.113827
249.322,311.107521,290.285614,294.136667,294.291207,308.273425,288.638238,292.363052,293.186967
249.657,311.115694,290.286164,294.135762,294.276930,308.283659,288.638238,292.363351,293.149429
250.014,311.120739,290.283837,294.136063,294.335081,308.285872,288.637189,292.360445,293.137547
250.359,311.123541,290.283287,294.135460,294.307772,308.296429,288.639706,292.362967,293.113527
250.735,311.130127,290.282399,294.135460,294.290302,308.299518,288.638238,292.360445,293.176498
251.091,311.135779,290.282991,294.136063,294.266751,308.307263,288.637357,292.362197,293.135488
251.422,311.143394,290.284725,294.135201,294.324640,308.316254,288.633455,292.357582,293.111469
251.783,311.149373,290.284133,294.136365,294.299964,308.317499,288.635636,292.358693,293.091569
252.147,311.156614,290.284725,294.135762,294.290302,308.321233,288.636811,292.362497,293.172165
252.493,311.162266,290.285487,294.136063,294.275507,308.327181,288.636224,292.360232,293.144153
252.839,311.162594,290.284429,294.136925,294.324036,308.331193,288.638531,292.359249,293.112369
253.211,311.164743,290.286756,294.135460,294.303070,308.342352,288.639412,292.362197,293.106279
253.579,311.172591,290.288998,294.134598,294.287368,308.342720,288.642308,292.358950,293.162684
253.915,311.172358,290.285614,294.136667,294.369125,308.336772,288.633748,292.356129,293.129611
254.265,311.174553,290.286460,294.137529,294.320283,308.341752,288.637357,292.359847,293.104821
254.606,311.179926,290.286925,294.137529,294.299662,308.358814,288.634336,292.358181,293.108338
254.984,311.178571,290.284725,294.134598,294.284478,308.348254,288.636056,292.359334,293.157665
255.340,311.182683,290.286756,294.136925,294.359762,308.350790,288.639119,292.361300,293.127681
255.695,311.187449,290.287221,294.138693,294.314459,308.352635,288.634881,292.359847,293.104821
256.037,311.193756,290.285191,294.136063,294.299015,308.356693,288.638531,292.360445,293.193360
256.380,311.194644,290.285614,294.139296,294.285082,308.359460,288.636643,292.361599,293.155778
256.729,311.195578,290.290013,294.140718,294.351650,308.363195,288.641133,292.360531,293.127081
257.097,311.200625,290.285910,294.138046,294.310921,308.367576,288.638825,292.361300,293.106879
257.456,311.198148,290.288406,294.139210,294.294960,308.366608,288.637944,292.362497,293.185723
257.807,311.200344,290.285783,294.137227,294.279561,308.367576,288.637650,292.364249,293.153161
258.149,311.210110,290.287348,294.139296,294.340302,308.377492,288.634881,292.363052,293.123349
258.499,311.205998,290.286375,294.137529,294.304321,308.373479,288.637944,292.360445,293.104606
258.853,311.207867,290.287517,294.136667,294.288015,308.374678,288.639119,292.362796,293.184822
259.207,311.211699,290.287813,294.138046,294.265371,308.379982,288.639958,292.361599,293.138662
259.587,311.214456,290.291790,294.140115,294.327790,308.383672,288.640419,292.367069,293.114728
259.954,311.219222,290.290140,294.139813,294.307772,308.382749,288.642308,292.364419,293.105121
260.296,311.215484,290.288702,294.138434,294.283616,308.380905,288.637357,292.361898,293.175598
260.634,311.221792,290.288998,294.139512,294.277232,308.386485,288.638825,292.363351,293.151402
260.985,311.218895,290.290436,294.140115,294.331543,308.385286,288.640713,292.365915,293.131970
261.330,311.219830,290.287221,294.137529,294.305486,308.391789,288.639832,292.361898,293.115028
261.707,311.219222,290.287813,294.140115,294.284220,308.386485,288.639412,292.365317,293.173066
262.051,311.224269,290.287348,294.141279,294.374347,308.388053,288.637063,292.363650,293.145311
262.403,311.226839,290.288109,294.140718,294.322871,308.392389,288.640839,292.363052,293.120433
262.746,311.224550,290.286925,294.138994,294.296427,308.406042,288.637650,292.359078,293.119618
263.099,311.224550,290.289252,294.140417,294.279259,308.388330,288.635930,292.360445,293.162856
263.477,311.226419,290.290309,294.139512,294.365069,308.393311,288.639119,292.361599,293.140120
263.822,311.230251,290.290309,294.143563,294.318212,308.395479,288.640839,292.363266,293.120776
264.161,311.226512,290.289252,294.138046,294.289741,308.393035,288.638238,292.361001,293.191300
264.515,311.229643,290.290436,294.141882,294.275205,308.388330,288.635636,292.359633,293.153461
264.893,311.230578,290.290140,294.140201,294.355705,308.396771,288.637650,292.363351,293.136689
265.240,311.228381,290.291578,294.141279,294.315365,308.394234,288.639119,292.363949,293.120218
265.588,311.228381,290.288406,294.140977,294.288274,308.390544,288.639412,292.363052,293.188640
265.931,311.226138,290.290140,294.143262,294.267915,308.392389,288.642308,292.371086,293.155992
266.306,311.229316,290.289548,294.141279,294.344962,308.392712,288.638825,292.362497,293.135788
266.656,311.224877,290.291578,294.138994,294.307470,308.394557,288.643608,292.364548,293.126566
267.010,311.224269,290.290140,294.142486,294.281847,308.394234,288.641888,292.365018,293.182376
267.366,311.222400,290.287221,294.138132,294.245273,308.394880,288.639832,292.363351,293.134630
267.707,311.221465,290.290140,294.141279,294.337670,308.393035,288.641301,292.365317,293.138061
268.078,311.223662,290.289548,294.138951,294.306866,308.393957,288.642182,292.364163,293.118159
268.430,311.221792,290.289252,294.138951,294.273738,308.390544,288.641133,292.364719,293.175984
268.774,311.225811,290.288998,294.141882,294.263300,308.393957,288.639706,292.362796,293.150501
269.138,311.223335,290.289844,294.140718,294.328955,308.387131,288.638825,292.364163,293.133429
269.480,311.223662,290.292636,294.143865,294.300482,308.395479,288.639706,292.365616,293.123649
269.824,311.220204,290.290013,294.141581,294.271452,308.387131,288.640545,292.365701,293.168176
270.213,311.217961,290.289548,294.140977,294.367054,308.389299,288.640713,292.363351,293.147069
270.546,311.219222,290.290605,294.143348,294.323432,308.385563,288.639412,292.365616,293.130298
270.897,311.213615,290.288406,294.139210,294.290043,308.397370,288.639706,292.358394,293.122448
271.247,311.215157,290.287644,294.138951,294.268519,308.379383,288.635175,292.356728,293.156593
271.595,311.214456,290.288998,294.142744,294.358855,308.377492,288.635468,292.359334,293.140035
271.983,311.213521,290.289252,294.140115,294.317047,308.377768,288.636643,292.360830,293.125408
272.322,311.206699,290.286079,294.137830,294.262999,308.375601,288.633748,292.359078,293.182591
272.661,311.208895,290.288406,294.140718,294.263602,308.375324,288.634042,292.359548,293.153375
273.009,311.206325,290.288406,294.138994,294.347292,308.370620,288.634587,292.358950,293.129140
273.398,311.202587,290.284429,294.136365,294.314114,308.370343,288.631986,292.354164,293.126180
273.728,311.203195,290.287348,294.138649,294.272056,308.367853,288.630853,292.358950,293.178858
274.084,311.203849,290.287517,294.137830,294.262395,308.372188,288.636224,292.359633,293.148142
274.425,311.198148,290.287221,294.140201,294.343279,308.367576,288.634587,292.358394,293.136088
274.812,311.200017,290.286925,294.138348,294.308074,308.371266,288.637357,292.359933,293.120776
275.156,311.197541,290.287517,294.138348,294.277793,308.365363,288.636056,292.358693,293.173066
275.506,311.198802,290.288998,294.140460,294.251095,308.366654,288.636937,292.358693,293.134029
275.848,311.195906,290.288406,294.139210,294.336246,308.366931,288.635175,292.359334,293.130898
276.196,311.195578,290.288998,294.137529,294.300266,308.362872,288.639412,292.361599,293.107180
276.574,311.192822,290.288109,294.138046,294.277577,308.361950,288.636224,292.362197,293.168647
276.910,311.195578,290.289167,294.140201,294.267355,308.361351,288.636811,292.361599,293.147284
277.271,311.187776,290.290140,294.141882,294.330939,308.356970,288.637650,292.361001,293.128839
277.610,311.191887,290.288406,294.139512,294.301647,308.366931,288.639287,292.361001,293.112669
277.986,311.190626,290.289252,294.140417,294.276973,308.362273,288.638825,292.362197,293.163457
278.325,311.184645,290.290901,294.143650,294.366148,308.356047,288.638531,292.362197,293.137161
278.680,311.188056,290.290140,294.139813,294.322569,308.355771,288.638531,292.359078,293.121376
279.026,311.183337,290.288406,294.140718,294.294356,308.366931,288.637650,292.361300,293.109710
279.395,311.178291,290.289252,294.140417,294.276930,308.347009,288.635175,292.361300,293.158051
279.747,311.178992,290.289252,294.138649,294.354799,308.350145,288.634336,292.359078,293.133171
280.090,311.179926,290.287813,294.141279,294.316745,308.347931,288.634042,292.357582,293.116401
280.441,311.177637,290.289844,294.141279,294.294745,308.348254,288.638531,292.363650,293.195033
280.824,311.174881,290.288702,294.139296,294.276412,308.343320,288.636517,292.361599,293.151874
281.168,311.174553,290.287221,294.141279,294.348111,308.343043,288.635343,292.359078,293.125322
281.515,311.173012,290.290140,294.140115,294.307168,308.340507,288.635468,292.359249,293.103448
281.857,311.166705,290.288109,294.142701,294.292588,308.337095,288.634587,292.361898,293.183749
282.231,311.166331,290.288998,294.140977,294.278396,308.336772,288.637189,292.361300,293.146083
282.581,311.163528,290.288702,294.138951,294.335081,308.335850,288.634210,292.360531,293.117859
282.940,311.162921,290.288109,294.137529,294.302811,308.334005,288.634336,292.354762,293.097873
283.272,311.160351,290.286925,294.137744,294.288835,308.327781,288.631441,292.356129,293.171007
283.652,311.156941,290.286375,294.138046,294.264681,308.327458,288.631692,292.355061,293.135187
283.998,311.153437,290.285487,294.137443,294.329257,308.328103,288.632573,292.355830,293.112669
284.336,311.152176,290.285487,294.136667,294.303717,308.319988,288.632867,292.357796,293.093628
284.688,311.152783,290.287813,294.137227,294.285384,308.326536,288.636811,292.361300,293.166674
285.042,311.152176,290.286079,294.136063,294.274946,308.324645,288.634336,292.359249,293.136689
285.426,311.151242,290.288406,294.138994,294.324338,308.325936,288.636056,292.358181,293.109710
285.767,311.145869,290.287644,294.138046,294.301647,308.326536,288.637063,292.358693,293.096758
286.123,311.143721,290.285783,294.137227,294.288835,308.316576,288.632573,292.358693,293.158352
286.472,311.142786,290.287517,294.138348,294.363818,308.315378,288.635930,292.357582,293.125923
286.811,311.142086,290.284429,294.134081,294.313898,308.315055,288.632867,292.355275,293.100489
287.191,311.137134,290.286756,294.138348,294.297592,308.326536,288.633161,292.359249,293.105421
287.541,311.135499,290.285487,294.139899,294.282796,308.309476,288.636937,292.361898,293.156292
287.877,311.131062,290.285318,294.137830,294.353332,308.309476,288.633748,292.359078,293.123950
288.233,311.128866,290.285191,294.139813,294.311223,308.307540,288.640419,292.363266,293.105722
288.591,311.128586,290.284725,294.135201,294.296427,308.308831,288.636056,292.357027,293.190056
288.951,311.125176,290.287052,294.139210,294.279259,308.305419,288.636937,292.363565,293.153075
289.309,311.124149,290.287221,294.138434,294.342373,308.302653,288.638238,292.364419,293.123349
