timestamp,row_index,col_index,capacitance_pF
0.4015040397644043,0,0,1356.015
0.4698328971862793,0,1,1355.968
0.5393819808959961,0,2,1356.029
0.6087639331817627,0,3,1356.008
0.679394006729126,0,4,1356.08
0.748460054397583,0,5,1356.098
0.817955732345581,0,6,1356.047
0.8873648643493652,0,7,1356.055
0.9569840431213379,1,0,1356.103
1.0302369594573975,1,1,1356.105
1.0968058109283447,1,2,1356.111
1.165985107421875,1,3,1356.093
1.235576868057251,1,4,1356.18
1.3049290180206299,1,5,1356.041
1.3744909763336182,1,6,1356.175
1.4440529346466064,1,7,1356.064
1.5161209106445312,2,0,1356.039
1.5837287902832031,2,1,1356.107
1.653106927871704,2,2,1356.099
1.722506046295166,2,3,1356.095
1.7949190139770508,2,4,1356.1
1.8619718551635742,2,5,1356.131
1.9317498207092285,2,6,1356.169
2.0013158321380615,2,7,1356.156
2.070697069168091,3,0,1356.117
2.140241861343384,3,1,1356.098
2.209665060043335,3,2,1356.09
2.2799429893493652,3,3,1356.115
2.3493099212646484,3,4,1356.194
2.4188919067382812,3,5,1356.117
2.488442897796631,3,6,1356.177
2.5578179359436035,3,7,1356.256
2.631685972213745,4,0,1356.119
2.6970739364624023,4,1,1356.133
2.7670018672943115,4,2,1356.05
2.836455821990967,4,3,1356.122
2.9059929847717285,4,4,1356.185
2.9754598140716553,4,5,1356.202
3.0465919971466064,4,6,1356.244
3.114794969558716,4,7,1356.191
3.1846368312835693,5,0,1356.24
3.253978967666626,5,1,1356.219
3.3244080543518066,5,2,1356.155
3.393272876739502,5,3,1356.102
3.462606906890869,5,4,1356.153
3.5319817066192627,5,5,1356.192
3.6043620109558105,5,6,1356.227
3.6722569465637207,5,7,1356.189
3.7411789894104004,6,0,1356.043
3.8107810020446777,6,1,1356.145
3.880182981491089,6,2,1356.089
3.949517011642456,6,3,1356.06
4.019891977310181,6,4,1356.155
4.0892579555511475,6,5,1356.162
4.15881872177124,6,6,1356.209
4.2281599044799805,6,7,1356.227
4.2978880405426025,7,0,1356.132
4.367201089859009,7,1,1356.141
4.437472105026245,7,2,1356.178
4.506846904754639,7,3,1356.126
4.576451778411865,7,4,1356.17
4.645997047424316,7,5,1356.259
4.715429782867432,7,6,1356.255
4.7881200313568115,7,7,1356.227
4.9012370109558105,0,0,1356.16
4.970777750015259,0,1,1356.23
5.040467977523804,0,2,1356.122
5.117041826248169,0,3,1356.063
5.179341077804565,0,4,1356.124
5.2488930225372314,0,5,1356.115
5.3191869258880615,0,6,1356.054
5.388760089874268,0,7,1356.141
5.458598852157593,1,0,1356.117
