timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF
44.921,292.680502,282.355340,297.316710,284.051594
45.033,292.678234,282.379982,297.311720,284.133177
45.146,292.677934,282.388847,297.309357,284.143147
45.259,292.670787,282.393768,297.303710,284.145239
45.371,292.670487,282.393483,297.302266,284.146388
45.485,292.668433,282.395029,297.302879,284.149794
45.597,292.670787,282.394053,297.301084,284.124972
45.711,292.670701,282.397550,297.304630,284.128788
45.822,292.669631,282.396737,297.302003,284.128665
45.934,292.671300,282.396737,297.305199,284.154758
46.047,292.671300,282.398973,297.302266,284.156604
46.159,292.670402,282.397550,297.302529,284.155907
46.272,292.669032,282.396167,297.303448,284.158615
46.385,292.671857,282.398973,297.303185,284.157343
46.497,292.670701,282.396452,297.303185,284.157179
46.610,292.669332,282.395761,297.302835,284.154758
46.722,292.669246,282.396045,297.301347,284.154061
46.835,292.669631,282.396452,297.303141,284.155907
46.948,292.670102,282.393483,297.300734,284.155620
47.060,292.670701,282.396167,297.302879,284.154758
47.173,292.670102,282.392914,297.300778,284.154471
47.285,292.668433,282.394459,297.301041,284.151804
47.398,292.665223,282.393768,297.302879,284.153076
47.510,292.667877,282.394744,297.301697,284.154471
47.623,292.669032,282.398973,297.302835,284.156481
47.736,292.668433,282.396045,297.305811,284.157343
47.851,292.669332,282.398811,297.305811,284.158205
47.963,292.670701,282.398404,297.303710,284.157179
48.073,292.670402,282.398119,297.303710,284.159436
48.186,292.671600,282.397835,297.302222,284.156769
48.299,292.670487,282.398973,297.302572,284.159723
48.411,292.671942,282.396737,297.302529,284.155620
48.525,292.671001,282.396737,297.301697,284.155620
48.638,292.670787,282.397184,297.304323,284.156892
48.749,292.669332,282.395029,297.302879,284.156317
48.861,292.669246,282.392914,297.301697,284.158615
48.974,292.670487,282.395598,297.303492,284.160585
49.087,292.669631,282.394622,297.302529,284.158205
49.203,292.670701,282.398119,297.303185,284.158615
49.312,292.671386,282.398404,297.304017,284.159600
49.424,292.671600,282.397835,297.304936,284.158615
49.537,292.669546,282.394744,297.301960,284.158615
49.650,292.670102,282.399665,297.301347,284.158902
49.762,292.669931,282.397835,297.302879,284.158615
49.882,292.671857,282.398404,297.303141,284.159189
49.988,292.671600,282.396737,297.302003,284.158328
50.101,292.669546,282.396981,297.301041,284.157343
50.212,292.671600,282.399665,297.305505,284.158492
50.325,292.670188,282.397184,297.302529,284.156481
50.438,292.669631,282.396615,297.304017,284.162021
50.550,292.669931,282.396737,297.304936,284.161159
50.664,292.671857,282.401088,297.306118,284.164154
50.777,292.668433,282.399949,297.306118,284.161159
50.888,292.671300,282.396737,297.307299,284.162882
51.001,292.670701,282.400519,297.305505,284.160585
51.113,292.671300,282.396981,297.303754,284.160297
51.226,292.669546,282.400234,297.304936,284.158041
51.341,292.669546,282.397550,297.302529,284.159723
51.451,292.671857,282.398404,297.301960,284.160585
51.563,292.669802,282.396981,297.302879,284.159189
51.676,292.669546,282.399380,297.299027,284.160010
51.789,292.673055,282.398811,297.302529,284.159723
51.901,292.668133,282.400234,297.302003,284.158615
52.016,292.670701,282.397550,297.304936,284.161159
52.128,292.668133,282.398973,297.301960,284.160872
52.239,292.669802,282.399949,297.304323,284.160872
52.351,292.669032,282.400804,297.306118,284.160708
52.464,292.669332,282.398689,297.305199,284.157630
52.577,292.668133,282.397835,297.300778,284.157343
52.690,292.671386,282.400397,297.302529,284.158615
52.802,292.669631,282.401942,297.301347,284.157056
52.914,292.671600,282.400397,297.301084,284.157343
53.027,292.670102,282.396737,297.302003,284.156317
53.139,292.668733,282.396330,297.299903,284.155333
53.252,292.667278,282.397469,297.300515,284.155333
53.366,292.671386,282.398119,297.301697,284.156030
53.479,292.667877,282.396045,297.301697,284.157917
53.590,292.666678,282.395883,297.300515,284.155045
53.702,292.667278,282.396045,297.300209,284.155907
53.815,292.667877,282.397550,297.300515,284.157056
53.928,292.670188,282.400682,297.304936,284.158492
54.042,292.671001,282.399665,297.304323,284.158615
54.153,292.669032,282.396167,297.300515,284.155620
54.265,292.668133,282.396899,297.300778,284.152666
54.378,292.667278,282.396981,297.299334,284.152501
54.490,292.667877,282.398689,297.300209,284.153363
54.603,292.669546,282.398404,297.302879,284.153650
54.718,292.671086,282.398689,297.301084,284.155620
54.828,292.671300,282.400682,297.302835,284.155333
54.940,292.670402,282.396737,297.300515,284.155907
55.053,292.671600,282.397835,297.302879,284.152789
55.166,292.669546,282.395883,297.299903,284.150942
55.278,292.669032,282.398404,297.302835,284.152378
55.395,292.669246,282.397550,297.301960,284.150081
55.504,292.670188,282.396045,297.302266,284.147537
55.616,292.665822,282.395883,297.301084,284.147537
55.729,292.666978,282.396737,297.302572,284.148399
55.841,292.669032,282.401820,297.304630,284.149506
55.954,292.670402,282.400234,297.303185,284.153938
56.071,292.669931,282.398119,297.304017,284.150081
56.180,292.667577,282.396737,297.304936,284.149219
56.292,292.670188,282.400966,297.305199,284.151640
56.404,292.673055,282.400397,297.304630,284.151065
56.517,292.671001,282.398404,297.304323,284.152501
56.629,292.670787,282.399258,297.305199,284.149219
56.742,292.668133,282.398689,297.302266,284.149794
56.857,292.669931,282.394053,297.301347,284.147824
56.968,292.669032,282.399543,297.305505,284.146388
57.080,292.669246,282.400804,297.302879,284.146675
57.192,292.669802,282.398404,297.306380,284.145403
57.305,292.669332,282.397835,297.302879,284.145814
57.418,292.668133,282.398689,297.302222,284.143434
57.530,292.669546,282.397835,297.301653,284.146552
57.643,292.667278,282.396981,297.301041,284.143680
57.755,292.666978,282.396981,297.302266,284.140562
57.868,292.666978,282.394622,297.302003,284.142860
57.980,292.667577,282.396615,297.301347,284.141711
58.093,292.666678,282.396981,297.302003,284.139003
58.208,292.668133,282.394907,297.301653,284.139578
58.319,292.668433,282.395476,297.304630,284.141711
58.431,292.668733,282.396899,297.304017,284.139578
58.543,292.668433,282.396167,297.307562,284.141301
58.656,292.668733,282.396452,297.304630,284.139003
58.769,292.666978,282.396167,297.304630,284.137772
58.883,292.667577,282.396452,297.304017,284.139290
58.995,292.669332,282.397265,297.303492,284.138429
59.106,292.669546,282.396981,297.305505,284.137608
59.219,292.670787,282.396899,297.303141,284.139003
59.331,292.669802,282.397550,297.302222,284.134900
59.444,292.668133,282.397550,297.302572,284.137321
59.558,292.669246,282.396452,297.301697,284.139290
59.669,292.664924,282.379982,297.274869,284.011573
59.781,292.665309,282.391531,297.298721,284.022808
59.894,292.660987,282.389986,297.302003,284.018543
60.007,292.666978,282.393483,297.293688,284.041957
60.119,292.651144,282.381080,297.301347,284.046796
60.237,292.665523,282.393483,297.277801,284.065783
60.346,292.667577,282.393768,297.303185,284.066071
60.457,292.667577,282.391694,297.301041,284.064922
60.570,292.665822,282.393198,297.302266,284.063979
60.682,292.669631,282.394622,297.303710,284.058442
60.795,292.654653,282.384780,297.278633,284.153240
60.908,292.670402,282.399665,297.306949,284.153650
61.020,292.672456,282.400112,297.304936,284.151065
61.133,292.667877,282.400112,297.304017,284.154061
61.245,292.666379,282.396615,297.305199,284.151927
61.358,292.668647,282.396452,297.301697,284.148399
61.470,292.667278,282.395191,297.302222,284.150655
61.589,292.670487,282.397835,297.302572,284.149794
61.696,292.669332,282.398607,297.303492,284.150491
61.808,292.670701,282.398404,297.305811,284.153363
61.920,292.668947,282.397550,297.306687,284.155907
62.033,292.670701,282.395476,297.306380,284.153938
62.146,292.671600,282.401251,297.307562,284.156194
62.259,292.671386,282.398404,297.306118,284.155045
62.371,292.673055,282.399827,297.307606,284.154758
62.484,292.672456,282.399665,297.307256,284.154184
62.596,292.673055,282.402186,297.306118,284.151640
62.708,292.673055,282.400519,297.307256,284.154635
62.821,292.671001,282.398323,297.305199,284.149219
62.934,292.670188,282.396452,297.304323,284.150081
63.048,292.667577,282.396615,297.305199,284.145691
63.160,292.667877,282.397184,297.303754,284.142573
63.271,292.668133,282.398973,297.306380,284.144542
63.384,292.669332,282.398119,297.306643,284.127803
63.497,292.671300,282.398607,297.307825,284.132931
63.609,292.667877,282.393483,297.304017,284.131947
63.723,292.669032,282.393768,297.306380,284.101385
63.835,292.671300,282.397550,297.307606,284.119557
63.947,292.672755,282.397265,297.306949,284.117998
64.059,292.665309,282.384496,297.300515,284.071033
64.172,292.667278,282.393198,297.305505,284.081246
64.284,292.668433,282.392344,297.304061,284.081533
64.398,292.665822,282.387993,297.304630,284.064922
64.510,292.668733,282.389132,297.306949,284.068777
64.622,292.670787,282.396899,297.306687,284.159887
64.735,292.667278,282.397184,297.308744,284.161159
64.848,292.670188,282.394053,297.305505,284.160585
64.960,292.668733,282.398404,297.304630,284.160297
65.076,292.670402,282.396737,297.305811,284.162431
65.185,292.667278,282.396737,297.305811,284.160872
65.298,292.671001,282.398689,297.305199,284.160585
65.410,292.668647,282.397835,297.304630,284.162021
65.523,292.669802,282.396981,297.303185,284.160585
65.636,292.669032,282.397753,297.305811,284.161569
65.756,292.670188,282.395761,297.304630,284.161282
65.861,292.668733,282.394337,297.306118,284.160297
65.974,292.668733,282.398119,297.308481,284.161856
66.086,292.669246,282.394744,297.305199,284.160585
66.198,292.670487,282.396737,297.304936,284.161569
66.311,292.671001,282.399380,297.307256,284.164688
66.424,292.672156,282.400519,297.311107,284.162431
66.538,292.672156,282.398689,297.307562,284.160585
66.649,292.670787,282.401251,297.309313,284.159436
66.761,292.671857,282.398973,297.308744,284.162021
66.874,292.671086,282.400397,297.308744,284.163169
66.986,292.672755,282.403894,297.313471,284.169119
67.099,292.676179,282.406009,297.312902,284.168545
67.212,292.675024,282.398689,297.311107,284.167109
67.325,292.673825,282.399543,297.311939,284.167273
67.437,292.672456,282.401942,297.312902,284.167847
67.549,292.671857,282.399827,297.312245,284.165837
67.662,292.671600,282.397835,297.310801,284.166698
67.774,292.672456,282.397550,297.309663,284.167560
67.887,292.672755,282.398973,297.312858,284.166124
68.000,292.667577,282.399258,297.311107,284.164975
68.112,292.669332,282.397753,297.309619,284.164031
68.225,292.672156,282.399380,297.312027,284.165262
68.337,292.671857,282.399258,297.312596,284.163744
68.450,292.670487,282.399543,297.312596,284.164852
68.563,292.671001,282.400519,297.311939,284.163744
68.675,292.671686,282.400682,297.312858,284.164154
68.788,292.670188,282.400397,297.313165,284.165837
68.900,292.673355,282.398973,297.312902,284.166124
69.013,292.672456,282.401088,297.315835,284.168422
69.126,292.671001,282.397835,297.314084,284.167109
69.238,292.671086,282.397753,297.312245,284.165426
69.351,292.668433,282.395761,297.314653,284.164154
69.463,292.671300,282.398689,297.313734,284.166986
69.576,292.670188,282.398119,297.315835,284.167847
69.689,292.671001,282.399543,297.316404,284.165837
69.801,292.670188,282.399827,297.314959,284.166124
69.917,292.671857,282.399258,297.317323,284.167109
70.027,292.672456,282.402756,297.317892,284.169119
70.139,292.670787,282.399258,297.317323,284.167847
70.251,292.669332,282.401088,297.316404,284.165549
70.364,292.669246,282.398119,297.317323,284.169940
70.477,292.671386,282.398404,297.319686,284.167109
70.592,292.669631,282.397550,297.320518,284.171376
70.702,292.667877,282.397835,297.323757,284.173797
70.814,292.670188,282.396045,297.325246,284.173961
70.927,292.669032,282.397550,297.326165,284.176054
71.040,292.670701,282.396452,297.330849,284.176341
71.152,292.670487,282.399543,297.328529,284.173387
71.268,292.673055,282.402471,297.333825,284.177039
71.378,292.670402,282.401088,297.337327,284.179049
71.490,292.669631,282.401088,297.339735,284.180075
71.603,292.671600,282.399258,297.341442,284.180732
71.715,292.673055,282.402186,297.342405,284.182168
71.828,292.669631,282.400112,297.343850,284.184466
71.943,292.670487,282.400397,297.345907,284.184589
72.053,292.671300,282.402186,297.348009,284.186272
72.165,292.670487,282.399258,297.348840,284.187995
72.278,292.671001,282.398973,297.352080,284.188570
72.391,292.669931,282.400112,297.353612,284.186272
72.503,292.669332,282.397835,297.353612,284.192099
72.620,292.670787,282.398404,297.356852,284.189432
72.729,292.665523,282.397835,297.353919,284.187421
72.841,292.667877,282.398689,297.354751,284.187708
72.953,292.669546,282.398973,297.350329,284.188693
73.066,292.669546,282.401251,297.352956,284.188980
73.179,292.669332,282.399543,297.356546,284.190006
73.296,292.669931,282.399827,297.362456,284.201743
73.405,292.671300,282.400519,297.365652,284.203467
73.518,292.670402,282.400804,297.369811,284.206996
73.629,292.671300,282.398973,297.367753,284.210567
73.742,292.671001,282.399827,297.371562,284.213399
73.854,292.669546,282.399543,297.374233,284.215533
73.967,292.670402,282.396452,297.371869,284.214261
74.081,292.670701,282.399949,297.374189,284.218078
74.192,292.669631,282.400682,297.375678,284.216682
74.304,292.671386,282.400682,297.378042,284.218365
74.417,292.669546,282.398973,297.371869,284.215123
74.530,292.669931,282.400397,297.365083,284.209582
74.643,292.666978,282.400682,297.359479,284.201497
74.756,292.669032,282.399543,297.357071,284.198501
74.868,292.670188,282.399827,297.360354,284.205191
74.980,292.671686,282.399258,297.361536,284.200799
75.093,292.669631,282.396981,297.362149,284.205478
75.205,292.671600,282.397835,297.367140,284.210731
75.318,292.671001,282.398404,297.368323,284.214261
75.431,292.672456,282.399258,297.375678,284.220664
75.544,292.672156,282.401658,297.377167,284.220664
75.655,292.671600,282.401251,297.379794,284.224481
75.768,292.673055,282.401942,297.383953,284.228298
75.881,292.672755,282.402471,297.396651,284.241679
75.993,292.673611,282.402471,297.411978,284.249314
76.107,292.672755,282.402756,297.419378,284.256129
76.219,292.670402,282.403040,297.428225,284.262697
76.331,292.671600,282.402105,297.435845,284.274479
76.444,292.672755,282.402756,297.447408,284.295213
76.556,292.674211,282.403610,297.456825,284.300346
76.669,292.674810,282.404464,297.468651,284.314963
76.781,292.675580,282.406009,297.481924,284.327611
76.894,292.675024,282.406579,297.495197,284.339233
77.008,292.674211,282.406863,297.509041,284.356729
77.120,292.673911,282.407961,297.518505,284.363547
77.232,292.675580,282.411500,297.529721,284.374350
77.344,292.673055,282.408816,297.540369,284.383879
77.457,292.673611,282.412517,297.549177,284.391274
77.569,292.674724,282.413452,297.566924,284.397928
77.684,292.674510,282.409100,297.573104,284.407336
77.795,292.677335,282.416015,297.585813,284.415717
77.907,292.677634,282.416299,297.593220,284.431782
78.020,292.679689,282.420367,297.601767,284.442300
78.133,292.679903,282.419512,297.607378,284.451093
78.245,292.681444,282.420651,297.615662,284.458367
78.357,292.679389,282.422929,297.630128,284.472832
78.470,292.675281,282.423864,297.642490,284.484791
78.583,292.676778,282.425125,297.658492,284.499299
78.696,292.677934,282.425980,297.671163,284.512247
78.808,292.676864,282.431349,297.681818,284.523633
78.920,292.677078,282.429640,297.695368,284.534156
79.033,292.677934,282.430494,297.703699,284.544393
79.146,292.675024,282.431471,297.719618,284.554342
79.258,292.676564,282.432488,297.727863,284.561865
79.372,292.676864,282.437125,297.737074,284.567416
79.483,292.678234,282.435538,297.744398,284.583780
79.596,292.679090,282.442169,297.751548,284.593731
79.709,292.680202,282.441477,297.761856,284.599283
79.821,292.681144,282.443308,297.769269,284.608124
79.934,292.682813,282.446521,297.782561,284.618940
80.047,292.684011,282.448393,297.792300,284.633581
80.159,292.680588,282.450467,297.804760,284.644398
80.271,292.682642,282.452745,297.820687,284.661345
80.384,292.682556,282.455674,297.833982,284.671012
80.497,292.682813,282.458929,297.846137,284.684094
80.609,292.683412,282.460881,297.860619,284.700756
80.723,292.679689,282.459498,297.884582,284.714004
