timestamp,CH0_pF
87.619,401.561158,257.382656,256.455657,256.301795
87.746,401.292418,257.379555,256.454877,256.299067
87.848,401.552524,257.377595,256.455125,256.299315
87.970,401.372824,257.378379,256.458388,256.300343
88.070,401.625988,257.378094,256.456154,256.298678
88.198,401.659320,257.380090,256.456437,256.302433
88.302,401.793566,257.378094,256.452395,256.304878
88.423,401.993603,257.378094,256.453849,256.302043
88.528,402.044682,257.380090,256.452289,256.299563
88.648,402.267689,257.378094,256.453849,256.297757
88.754,402.323215,257.377345,256.454629,256.300874
88.871,402.466105,257.378629,256.454629,256.299315
88.973,402.428752,257.381907,256.454345,256.300874
89.097,402.715121,257.383191,256.454877,256.300626
89.198,402.300422,257.383440,256.453069,256.298146
89.321,402.230768,257.379127,256.454629,256.298926
89.424,402.264578,257.376811,256.456437,256.298146
89.545,401.824960,257.378094,256.455019,256.297119
89.650,402.520859,257.376918,256.451367,256.301122
89.769,402.588283,257.377345,256.454877,256.300095
89.899,403.281957,257.379555,256.456154,256.302823
89.991,403.574709,257.379413,256.456154,256.300343
90.103,403.843760,257.377844,256.455799,256.300343
90.220,403.975117,257.378878,256.454345,256.299315
90.351,404.053171,257.380090,256.455657,256.301016
90.446,403.819550,257.380838,256.456296,256.299847
90.580,403.888378,257.384367,256.457962,256.301654
90.669,403.819958,257.386184,256.455125,256.300343
90.793,404.047999,257.381123,256.457608,256.302150
90.899,404.192594,257.378094,256.455515,256.299563
91.016,404.317030,257.380589,256.456154,256.301406
91.119,404.379644,257.382941,256.457182,256.302433
91.242,404.439886,257.382406,256.456579,256.304630
91.344,404.406629,257.381480,256.454097,256.304630
91.464,404.535046,257.379805,256.454877,256.302575
91.569,404.772406,257.380838,256.454345,256.301654
91.691,404.511253,257.379805,256.454345,256.300874
91.794,404.704110,257.377844,256.453069,256.298288
91.914,404.816081,257.381123,256.456047,256.301122
92.046,404.855052,257.381230,256.455125,256.298288
92.135,404.893483,257.380339,256.453565,256.299315
92.266,404.879967,257.378379,256.453565,256.298819
92.365,404.935674,257.377595,256.455657,256.298536
92.484,404.760465,257.376811,256.455515,256.299315
92.588,405.119669,257.376561,256.455125,256.298819
92.713,404.930895,257.378379,256.452537,256.300874
92.811,405.007509,257.378878,256.452395,256.302823
92.931,405.103751,257.376276,256.450338,256.299315
93.037,405.195174,257.376561,256.451260,256.298146
93.156,404.988456,257.379127,256.453849,256.300874
93.278,405.269195,257.380090,256.453565,256.298040
93.378,405.636513,257.377345,256.453849,256.298678
93.505,405.691824,257.379127,256.454345,256.299067
93.609,405.746460,257.380696,256.453849,256.297509
93.729,405.744817,257.381373,256.454345,256.300874
93.832,405.732492,257.377345,256.455799,256.300874
93.952,405.738449,257.378379,256.458104,256.299067
94.057,405.577518,257.379127,256.457182,256.300343
94.180,405.405942,257.376918,256.454345,256.301795
94.278,405.261539,257.376276,256.452040,256.302575
94.403,405.244450,257.378094,256.454629,256.302575
94.504,405.211849,257.378629,256.453849,256.302150
94.626,405.265162,257.378629,256.454097,256.300874
94.743,405.319237,257.378379,256.454345,256.297898
94.843,405.415107,257.380197,256.454629,256.300343
94.958,405.438225,257.380090,256.452395,256.298926
95.089,405.526609,257.379413,256.450835,256.298819
95.186,405.490759,257.379127,256.451367,256.298536
95.320,405.313767,257.377595,256.454097,256.299067
95.415,405.647260,257.378878,256.454877,256.297367
95.521,405.435899,257.380339,256.455799,256.299563
95.641,405.471263,257.379805,256.455125,256.302575
95.746,405.468527,257.380339,256.454629,256.303850
95.868,405.556510,257.378878,256.454629,256.303850
95.972,405.581966,257.379805,256.455657,256.300626
96.099,405.490349,257.380090,256.456296,256.299563
96.201,405.459360,257.382157,256.455374,256.300626
96.329,405.572386,257.380838,256.455267,256.300626
96.425,405.695794,257.383191,256.455657,256.300874
96.557,405.419484,257.384224,256.454097,256.300874
96.655,405.199547,257.385507,256.458104,256.300626
96.791,405.477214,257.385400,256.457856,256.301902
96.883,405.567596,257.384759,256.461898,256.303602
96.988,405.636445,257.385685,256.462395,256.303850
97.107,405.581556,257.382157,256.459664,256.303602
97.234,405.623372,257.384117,256.457182,256.304630
97.335,405.674709,257.381622,256.454629,256.306437
97.440,405.249645,257.380589,256.453565,256.301547
97.559,404.921746,257.381123,256.455019,256.299422
97.693,405.444586,257.380090,256.454097,256.299563
97.789,405.322518,257.380197,256.454629,256.300095
97.891,405.526199,257.381123,256.454877,256.301654
98.013,405.679090,257.380339,256.453565,256.300626
98.118,405.624125,257.383440,256.455374,256.300095
98.237,405.665125,257.382406,256.455905,256.300626
98.343,405.432274,257.379555,256.456827,256.299563
98.463,405.589084,257.381373,256.460196,256.301795
98.592,405.516620,257.381123,256.459664,256.301902
98.689,405.454914,257.380696,256.457856,256.303354
98.809,405.607836,257.381123,256.456296,256.304878
98.908,403.645923,257.379662,256.457324,256.305161
99.025,403.808465,257.381373,256.455799,256.304098
99.145,396.631092,257.379127,256.455657,256.302043
99.263,387.782538,257.379912,256.456047,256.301406
99.368,388.949833,257.380589,256.454345,256.300874
99.497,415.011665,257.381123,256.457608,256.303354
99.589,416.018788,257.383191,256.455657,256.302823
99.718,419.187737,257.383975,256.456296,256.300343
99.821,416.950595,257.379805,256.456579,256.300343
99.938,414.008211,257.381622,256.459168,256.300095
100.041,412.458137,257.380339,256.458636,256.302043
100.165,412.050400,257.379805,256.456154,256.299847
100.265,411.013412,257.381480,256.458104,256.302681
100.389,410.405577,257.382941,256.456437,256.305409
100.489,409.686738,257.383975,256.456047,256.302681
100.611,409.220842,257.380838,256.456047,256.299067
100.714,409.677434,257.379912,256.456579,256.302043
100.835,409.732363,257.382656,256.457608,256.303213
100.940,408.787966,257.383191,256.455657,256.301122
101.061,408.275732,257.385151,256.456579,256.302043
101.192,408.638217,257.386719,256.458636,256.304382
101.284,408.823823,257.382941,256.458636,256.303354
101.413,408.669973,257.383440,256.459558,256.302681
101.514,408.985029,257.380339,256.461721,256.303957
101.630,408.407661,257.381907,256.457856,256.302929
101.735,408.225506,257.380838,256.456579,256.303602
101.862,408.428191,257.381907,256.454877,256.305161
101.961,407.861205,257.381373,256.457324,256.303602
102.081,407.992042,257.381622,256.457466,256.301902
102.181,408.061143,257.380090,256.456154,256.301654
