timestamp,row_index,col_index,capacitance_pF
0.4461019039154053,0,0,1356.26
0.5176129341125488,0,1,1356.276
0.5850708484649658,0,2,1356.285
0.654639720916748,0,3,1356.379
0.724031925201416,0,4,1356.501
0.7936346530914307,0,5,1356.569
0.8637697696685791,0,6,1356.566
0.9333577156066895,0,7,1356.662
1.002781867980957,1,0,1356.56
1.0748569965362549,1,1,1356.476
1.1418378353118896,1,2,1356.471
1.2112770080566406,1,3,1356.401
1.281465768814087,1,4,1356.416
1.3508610725402832,1,5,1356.458
1.4204449653625488,1,6,1356.389
1.489792823791504,1,7,1356.36
1.5594298839569092,2,0,1356.354
1.628901720046997,2,1,1356.23
1.6991758346557617,2,2,1356.26
1.768547773361206,2,3,1356.225
1.8381156921386719,2,4,1356.298
1.9075508117675781,2,5,1356.222
1.9771227836608887,2,6,1356.308
2.0517919063568115,2,7,1356.138
2.117161989212036,3,0,1356.193
2.1874377727508545,3,1,1356.276
2.255657911300659,3,2,1356.248
2.3252527713775635,3,3,1356.243
2.3946659564971924,3,4,1356.314
2.464944839477539,3,5,1356.303
2.5346598625183105,3,6,1356.252
2.603940725326538,3,7,1356.22
2.6733858585357666,4,0,1356.265
2.7429540157318115,4,1,1356.296
2.812412738800049,4,2,1356.218
2.881986618041992,4,3,1356.285
2.9520387649536133,4,4,1356.333
3.021695852279663,4,5,1356.314
3.091383695602417,4,6,1356.282
3.160446882247925,4,7,1356.318
3.230017900466919,5,0,1356.242
3.2995986938476562,5,1,1356.232
3.369670867919922,5,2,1356.269
3.441986083984375,5,3,1356.225
3.5085718631744385,5,4,1356.278
3.578230857849121,5,5,1356.26
3.6476058959960938,5,6,1356.281
3.7171478271484375,5,7,1356.285
3.7873809337615967,6,0,1356.273
3.85680890083313,6,1,1356.26
3.9277148246765137,6,2,1356.157
3.995767831802368,6,3,1356.228
4.065340757369995,6,4,1356.294
4.1347808837890625,6,5,1356.242
4.205021858215332,6,6,1356.235
4.274466037750244,6,7,1356.276
4.3440539836883545,7,0,1356.197
4.413482904434204,7,1,1356.174
4.483536720275879,7,2,1356.227
4.552374839782715,7,3,1356.237
4.622639894485474,7,4,1356.244
4.692214012145996,7,5,1356.247
4.7616777420043945,7,6,1356.243
4.83123779296875,7,7,1356.206
4.947691917419434,0,0,1356.172
5.017066955566406,0,1,1356.242
5.0867509841918945,0,2,1356.249
5.156383991241455,0,3,1356.223
5.225799798965454,0,4,1356.251
5.2952399253845215,0,5,1356.282
5.364806890487671,0,6,1356.356
5.434401988983154,0,7,1356.294
5.506544828414917,1,0,1356.315
5.573984861373901,1,1,1356.283
5.643645763397217,1,2,1356.236
5.713082790374756,1,3,1356.216
5.782672882080078,1,4,1356.314
5.85224986076355,1,5,1356.279
5.921839714050293,1,6,1356.253
5.991245746612549,1,7,1356.201
6.062217950820923,2,0,1356.256
6.130406856536865,2,1,1356.237
6.200492858886719,2,2,1356.133
6.270062685012817,2,3,1356.143
6.339684724807739,2,4,1356.318
6.409179925918579,2,5,1356.219
6.478704929351807,2,6,1356.291
6.548602819442749,2,7,1356.297
6.617747783660889,3,0,1356.227
6.687310695648193,3,1,1356.314
6.756927013397217,3,2,1356.303
6.827027797698975,3,3,1356.237
6.896633863449097,3,4,1356.319
6.969826698303223,3,5,1356.306
7.036371946334839,3,6,1356.302
7.107101917266846,3,7,1356.345
7.1746087074279785,4,0,1356.29
7.244208812713623,4,1,1356.253
7.313800811767578,4,2,1356.26
7.3832457065582275,4,3,1356.225
7.453519821166992,4,4,1356.322
7.5248048305511475,4,5,1356.321
7.592660903930664,4,6,1356.329
7.662008762359619,4,7,1356.291
7.731689929962158,5,0,1356.287
7.801220893859863,5,1,1356.389
7.870608806610107,5,2,1356.371
7.94024395942688,5,3,1356.265
8.013272762298584,5,4,1356.332
8.08008074760437,5,5,1356.35
8.14957070350647,5,6,1356.283
8.219257831573486,5,7,1356.298
8.288567066192627,6,0,1356.261
8.358109951019287,6,1,1356.267
8.427702903747559,6,2,1356.307
8.49714469909668,6,3,1356.232
8.56666374206543,6,4,1356.279
8.636270761489868,6,5,1356.285
8.70600175857544,6,6,1356.309
8.776087999343872,6,7,1356.257
8.845576763153076,7,0,1356.261
8.915204763412476,7,1,1356.216
8.98717999458313,7,2,1356.285
9.054174900054932,7,3,1356.213
9.123759746551514,7,4,1356.305
9.19331979751587,7,5,1356.363
9.262814998626709,7,6,1356.296
9.333767890930176,7,7,1356.286
9.448664665222168,0,0,1356.287
9.518170833587646,0,1,1356.228
9.587767839431763,0,2,1356.399
9.657346725463867,0,3,1356.356
9.726753950119019,0,4,1356.414
9.796404838562012,0,5,1356.367
9.867477893829346,0,6,1356.383
9.936012983322144,0,7,1356.36
10.005648851394653,1,0,1356.359
10.075174808502197,1,1,1356.276
10.144773721694946,1,2,1356.357
10.214197874069214,1,3,1356.272
10.283869981765747,1,4,1356.412
10.353410720825195,1,5,1356.407
10.422837018966675,1,6,1356.376
10.4927978515625,1,7,1356.387
10.562509059906006,2,0,1356.279
10.632101774215698,2,1,1356.276
10.701687812805176,2,2,1356.307
10.771394729614258,2,3,1356.249
10.842020750045776,2,4,1356.314
10.910387992858887,2,5,1356.297
10.979956865310669,2,6,1356.198
11.04934287071228,2,7,1356.234
11.118936777114868,3,0,1356.167
11.188490867614746,3,1,1356.279
11.259322881698608,3,2,1356.28
11.328211784362793,3,3,1356.233
11.404807806015015,3,4,1356.293
11.467368841171265,3,5,1356.401
11.536698818206787,3,6,1356.436
11.606335878372192,3,7,1356.369
11.675910711288452,4,0,1356.335
11.747650623321533,4,1,1356.237
11.815159797668457,4,2,1356.242
11.884512901306152,4,3,1356.268
11.95478868484497,4,4,1356.333
12.024198770523071,4,5,1356.35
12.093784093856812,4,6,1356.321
12.163370847702026,4,7,1356.381
12.232807874679565,5,0,1356.289
12.302519798278809,5,1,1356.317
12.375171661376953,5,2,1356.273
12.44138789176941,5,3,1356.282
12.51095986366272,5,4,1356.363
12.580521821975708,5,5,1356.363
12.650668859481812,5,6,1356.371
12.720212936401367,5,7,1356.338
12.790984869003296,6,0,1356.263
12.85936188697815,6,1,1356.244
12.928865909576416,6,2,1356.355
12.998408794403076,6,3,1356.31
13.068011045455933,6,4,1356.368
13.137435913085938,6,5,1356.404
13.208165884017944,6,6,1356.325
13.27763295173645,6,7,1356.216
13.352579832077026,7,0,1356.156
13.416333675384521,7,1,1356.145
13.485901832580566,7,2,1356.272
13.55530071258545,7,3,1356.22
13.62488865852356,7,4,1356.235
13.694523811340332,7,5,1356.312
13.763933897018433,7,6,1356.284
13.836284875869751,7,7,1356.279
13.949983835220337,0,0,1356.23
14.019588708877563,0,1,1356.203
14.08918285369873,0,2,1356.187
14.159229755401611,0,3,1356.181
14.22837781906128,0,4,1356.271
14.298007011413574,0,5,1356.226
14.367390871047974,0,6,1356.173
14.4369957447052,0,7,1356.186
14.506638765335083,1,0,1356.22
14.576183795928955,1,1,1356.24
14.645823001861572,1,2,1356.195
14.718949794769287,1,3,1356.268
14.78498888015747,1,4,1356.368
14.85462498664856,1,5,1356.334
14.92403769493103,1,6,1356.438
14.994293928146362,1,7,1356.369
15.063888788223267,2,0,1356.332
15.133471965789795,2,1,1356.312
15.204844951629639,2,2,1356.36
15.272681951522827,2,3,1356.401
15.34224271774292,2,4,1356.368
15.411855697631836,2,5,1356.372
15.481481790542603,2,6,1356.429
