timestamp,CH0_pF
21.348,320.569949,252.946472
21.454,320.519103,252.947863
21.558,320.996184,252.946333
21.663,320.978892,252.946333
21.771,320.723971,252.946854
21.875,319.722339,252.946576
21.981,320.071251,252.947619
22.088,320.550594,252.946576
22.197,321.059842,252.945985
22.302,322.042710,252.946333
22.412,321.758881,252.946333
22.518,320.906614,252.947237
22.623,311.987831,252.945463
22.727,333.965366,252.946576
22.833,339.293262,252.947619
22.940,342.631099,252.949393
23.046,345.522776,252.948141
23.153,348.186027,252.944698
23.259,349.830118,252.947237
23.366,363.147735,252.947619
23.473,353.862647,252.947098
23.580,352.614834,252.945220
23.704,353.180023,252.946993
23.803,353.557689,252.945707
23.906,359.054242,252.947376
24.012,360.130008,252.945811
24.118,359.324401,252.948141
24.224,359.897208,252.946854
24.327,359.361402,252.945568
24.434,359.190979,252.946089
24.540,357.801401,252.949393
24.648,356.424156,252.947863
24.752,355.962257,252.947376
24.858,355.119259,252.944942
24.963,355.264071,252.944455
25.070,355.836465,252.947098
25.176,352.128498,252.944942
25.283,349.519717,252.944177
25.389,349.572444,252.943933
25.496,349.819229,252.944455
25.602,349.840344,252.944455
25.709,349.814586,252.946750
25.817,349.700032,252.947376
25.922,349.692960,252.946576
26.028,349.883134,252.945463
26.134,350.137705,252.945707
26.242,350.273896,252.946089
26.347,350.527824,252.945707
26.454,350.407891,252.945463
26.560,350.258668,252.945463
26.666,350.117615,252.948628
26.773,350.294442,252.946333
26.879,350.529543,252.947376
26.985,350.533146,252.946854
27.092,350.444408,252.949914
27.199,350.332659,252.951548
27.305,350.450116,252.950540
27.429,350.361519,252.950158
27.534,350.530263,252.950783
27.635,350.558648,252.950923
27.732,350.331662,252.946993
27.837,350.658021,252.947376
27.944,350.620752,252.948628
28.051,350.540852,252.949393
28.157,350.567852,252.947098
28.263,350.373485,252.948141
28.370,350.297710,252.945985
28.477,350.028365,252.948141
28.583,350.398029,252.950436
28.689,350.468626,252.950436
28.796,350.527103,252.948384
28.902,350.481263,252.950783
29.009,350.477328,252.948628
29.115,350.842346,252.948628
29.222,350.817535,252.949671
29.328,350.734409,252.945811
29.434,350.862829,252.947619
29.541,350.920845,252.949393
29.647,350.948609,252.949914
29.754,350.928675,252.948906
29.860,351.017589,252.948384
29.967,350.827082,252.947376
30.073,350.688862,252.949393
30.180,350.581658,252.948141
30.286,350.703063,252.951305
30.393,350.819256,252.951027
30.499,350.726919,252.950540
30.606,350.906965,252.949393
30.712,350.738681,252.948384
30.819,350.893584,252.951548
30.925,350.901412,252.951305
31.046,350.778410,252.949393
31.138,350.818590,252.950679
31.245,350.786679,252.950540
31.351,350.971323,252.951827
31.457,351.013978,252.952835
31.564,350.986929,252.948384
31.670,351.023144,252.948141
31.777,350.957106,252.947098
31.883,350.929730,252.948628
31.990,350.730525,252.949914
32.096,350.996260,252.947098
32.203,351.080032,252.947863
32.309,349.452982,252.950158
32.415,322.780074,252.950783
32.522,321.504392,252.950262
32.628,320.564342,252.949149
32.735,320.848271,252.949671
32.841,320.729240,252.949149
32.947,320.951932,252.949149
33.072,320.923754,252.949671
33.160,320.944753,252.948141
33.267,321.000825,252.946993
33.373,320.999750,252.947376
33.480,320.999750,252.949914
33.586,321.034191,252.945811
33.692,321.099473,252.947098
33.799,321.102357,252.949914
33.905,321.098007,252.948628
34.025,321.114575,252.950436
34.118,321.156268,252.949914
34.225,321.099815,252.947098
34.331,318.255110,252.946333
34.437,321.522557,252.946576
34.544,319.657119,252.946854
34.650,321.037562,252.947376
34.756,320.390991,252.945985
34.863,320.626805,252.948141
34.969,320.292167,252.947515
35.076,320.089932,252.948628
35.182,317.913755,252.949914
35.289,317.937459,252.948384
35.395,320.699773,252.948628
35.502,320.642655,252.949393
35.608,321.064191,252.948141
35.715,321.104263,252.949671
35.821,321.033214,252.946854
35.928,320.780330,252.948384
36.037,320.887181,252.947376
36.141,321.010790,252.947237
36.248,320.930932,252.947376
36.354,321.169418,252.949914
36.461,321.217576,252.949393
36.567,321.282081,252.946576
36.674,321.291374,252.947237
36.780,320.682651,252.947863
36.887,320.925023,252.949393
36.993,319.220734,252.949914
37.118,321.114233,252.950158
37.224,320.905930,252.947758
37.327,320.962383,252.948141
37.427,321.047969,252.947376
37.533,320.935132,252.947098
37.641,320.694163,252.947376
37.747,320.594913,252.945463
37.847,320.334390,252.948906
37.966,320.751978,252.948384
38.058,318.430669,252.948141
38.164,318.581287,252.946750
38.271,317.518142,252.947376
38.378,317.955528,252.948384
38.484,317.485346,252.947619
38.607,320.424559,252.947863
38.697,320.536505,252.949671
38.804,318.996568,252.948906
38.927,318.331602,252.948628
39.032,318.308772,252.947098
39.141,320.489176,252.948141
39.241,318.090442,252.948906
39.346,317.461979,252.947863
39.448,320.464223,252.945707
39.557,319.766008,252.947515
39.661,319.427129,252.949149
39.771,319.489226,252.947863
39.877,318.056260,252.945707
39.981,318.403050,252.945220
40.088,318.919509,252.946089
40.194,320.101122,252.947515
40.300,320.120098,252.949149
40.407,319.718794,252.948384
40.515,319.783206,252.948628
40.620,319.466131,252.949914
40.728,318.662821,252.948384
40.838,318.533356,252.949671
40.947,318.785009,252.946854
41.053,319.828540,252.948141
41.150,319.526152,252.946750
41.263,319.369656,252.948628
41.367,319.369026,252.947376
41.470,318.918879,252.947863
41.576,318.806582,252.947619
41.678,318.669299,252.948141
41.787,319.522998,252.949149
41.896,319.115598,252.948384
42.003,319.107654,252.947098
42.110,318.966215,252.948141
42.214,318.510216,252.947863
42.317,317.623005,252.947237
42.423,317.230600,252.949149
42.534,313.410377,252.949914
42.636,318.408940,252.949149
42.743,312.341894,252.950679
42.849,327.339545,252.949671
42.956,324.937501,252.948384
43.063,326.847526,252.948002
43.170,328.777656,252.949149
43.276,341.877641,252.950158
43.385,326.592301,252.949671
43.489,327.487952,252.949393
43.593,331.894367,252.950158
43.700,333.890920,252.950158
43.807,336.754936,252.949393
43.914,335.692616,252.947863
44.019,336.037979,252.947376
44.130,336.270454,252.947863
