timestamp,CH0_pF
14.808,504.744068,252.938717
14.911,504.699029,252.939482
15.018,504.682387,252.937953
15.128,504.990055,252.937848
15.230,504.835952,252.937188
15.337,504.849497,252.939239
15.447,504.896626,252.939482
15.550,504.854952,252.939726
15.657,504.801810,252.940247
15.771,505.085299,252.938196
15.874,505.011041,252.941360
15.976,504.846487,252.940491
16.091,504.802280,252.939482
16.190,504.665464,252.940769
16.295,504.611693,252.938961
16.402,504.763252,252.938717
16.516,504.981963,252.940247
16.620,504.929271,252.940491
16.721,504.885148,252.940491
16.832,504.783189,252.940491
16.938,504.677498,252.940491
17.041,504.599661,252.939726
17.147,504.720560,252.941012
17.258,505.058850,252.940769
17.361,504.931153,252.939726
17.475,504.876024,252.941534
17.576,505.705963,252.941012
17.679,505.203825,252.942403
17.785,505.879888,252.942890
17.892,506.482414,252.939482
18.002,506.445463,252.940769
18.105,504.830497,252.940247
18.219,504.985915,252.940247
18.320,504.707021,252.940491
18.424,504.489893,252.940004
18.531,504.458791,252.940247
18.642,504.597218,252.941012
18.745,504.416795,252.938857
18.851,503.844483,252.941012
18.966,503.722953,252.941360
19.066,503.795434,252.944177
19.170,503.782025,252.943412
19.276,503.945510,252.942403
19.388,505.278596,252.937953
19.490,504.456818,252.940491
19.596,506.688121,252.940004
19.706,506.813061,252.938439
19.811,506.926691,252.938196
19.915,506.950916,252.937431
20.022,506.998237,252.937674
20.132,507.001833,252.935797
20.235,507.110885,252.937431
20.347,506.753187,252.938196
20.452,506.944954,252.936562
20.554,505.782351,252.938717
20.661,505.591319,252.936805
20.767,505.631006,252.939482
20.878,505.740194,252.937431
20.981,506.140278,252.939239
21.095,496.249787,252.937953
21.193,495.145326,252.940491
21.299,465.476010,252.939726
21.405,466.988002,252.939482
21.517,466.138100,252.940247
21.622,502.901305,252.940247
21.725,502.829946,252.937188
21.838,497.305846,252.940491
21.941,465.000576,252.939726
22.044,464.234089,252.939726
22.150,463.970213,252.937953
22.265,463.852616,252.941638
22.366,463.887957,252.941012
22.470,463.875317,252.941256
22.576,463.818859,252.941360
22.685,463.854030,252.941882
22.788,463.691677,252.941882
22.895,463.750773,252.940004
23.009,463.850787,252.939482
23.113,463.769310,252.940247
23.214,463.609742,252.939726
23.329,463.554743,252.940004
23.429,463.618134,252.937431
23.535,463.469273,252.938961
23.642,463.359582,252.940491
23.752,463.376768,252.938196
23.854,463.377183,252.938196
23.965,463.238143,252.939726
24.069,463.210426,252.937953
24.173,463.538628,252.937674
24.280,464.245328,252.937674
24.391,464.318599,252.938961
24.494,462.667431,252.936423
24.599,462.878085,252.939482
24.708,462.764703,252.938961
24.812,476.067014,252.938857
24.919,486.829173,252.938717
25.035,490.488633,252.938196
25.136,490.736926,252.941012
25.239,492.855920,252.938961
25.355,493.117140,252.938335
25.455,492.642368,252.939726
25.558,493.055065,252.939482
25.664,469.001072,252.937431
25.779,462.925257,252.937431
25.879,462.849156,252.937953
25.985,462.865319,252.938717
26.090,462.848244,252.940004
26.199,462.570024,252.938857
26.303,462.623114,252.937953
26.409,462.507504,252.939482
26.524,462.735203,252.937188
26.626,462.753682,252.939726
26.729,462.798846,252.937431
26.841,462.865651,252.937674
26.944,462.859766,252.940004
27.048,462.707944,252.941012
27.155,462.417596,252.940247
27.269,462.260193,252.940769
27.368,462.071777,252.938439
27.474,462.441188,252.936805
27.585,462.239427,252.936040
27.688,462.034570,252.936909
27.793,462.289979,252.936805
27.900,464.118975,252.937674
28.014,470.929023,252.938961
28.114,485.323387,252.939726
28.219,488.241061,252.938196
28.330,462.711672,252.936318
28.433,462.606548,252.938196
28.538,462.772575,252.936318
28.654,463.574681,252.940004
28.757,462.839872,252.939482
28.861,463.246028,252.937431
28.964,463.352359,252.937431
29.074,463.783775,252.939726
29.177,469.227094,252.938092
29.283,483.975588,252.939100
29.398,467.276482,252.938196
29.501,465.404061,252.936805
29.603,465.150654,252.938717
29.716,465.046560,252.940004
29.819,499.340414,252.940491
29.922,501.799083,252.938961
30.028,502.761686,252.938196
30.142,498.444484,252.937953
30.246,457.313840,252.938613
30.347,458.289026,252.940769
30.463,460.840397,252.938717
30.563,459.543393,252.936318
30.667,460.944526,252.936318
30.773,460.516038,252.936040
30.885,460.754747,252.937431
30.988,460.928377,252.938961
31.093,461.229406,252.939239
