timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF
123.81168484687805,29690.984883413745,30295.506003675946,29905.68100310583,29094.44107041291
123.92419981956482,29689.395742318648,30293.277459658257,29904.744258031275,29093.128233459698
124.03659582138062,29689.452640308977,30293.101532445547,29904.744258031275,29092.899580253914
124.14901089668274,29689.688362297107,30293.72566210195,29904.95378929229,29092.871984359652
124.2618556022644,29689.859059282375,30293.323536086256,29904.95378929229,29092.899580253914
124.37476372718811,29690.001307894618,30292.913040704003,29904.715499010465,29092.816792688922
124.48617482185364,29689.56643678034,30293.40731167923,29904.86751144753,29092.84044624285
124.598641872406,29689.13970338621,30293.972806021768,29904.670306347274,29092.674871971052
124.71103882789612,29689.281946828658,30294.23251984056,29904.54294575675,29092.509299112728
124.82337689399719,29689.452640308977,30293.859705886523,29904.89627068763,29092.25305818988
124.93584680557251,29689.48108936549,30293.94348370366,29905.253710419463,29092.53689449096
125.04818081855774,29689.688362297107,30294.969790168656,29905.537201660147,29092.509299112728
125.16521167755127,29690.265486601034,30296.406706841033,29906.321959306584,29092.73400547729
125.27315974235535,29690.04195054303,30297.10216095019,29907.345066706734,29092.899580253914
125.38592982292175,29690.001307894618,30297.27812301458,29907.940876329085,29093.041502616044
125.4977216720581,29689.88750892304,30296.930389937403,29907.9984037179,29092.899580253914
125.61016964912415,29689.57456512476,30296.82984172968,29907.6984412999,29092.394975821182
125.72257161140442,29689.716811692426,30297.62586207847,29908.89420875876,29093.096694926222
125.8349506855011,29690.635342713656,30298.522469933105,29909.888681675788,29093.013906519853
125.9474606513977,29690.391480764363,30299.452637899056,29910.969508072776,29093.40419781521
126.05991768836975,29690.5906344647,30299.51129857595,29911.125677947435,29093.459391157496
126.17221784591675,29689.745261128628,30299.192856949063,29911.23664149635,29093.518527055658
126.28460168838501,29689.631463629157,30299.117437299028,29911.438021365993,29093.93642587506
126.39703273773193,29689.688362297107,30298.916319608987,29911.79146850321,29094.243942077628
126.50939869880676,29689.56643678034,30297.843725747138,29912.235341223644,29094.354333698564
126.62194871902466,29689.56643678034,30298.409344318203,29913.20120952346,29094.642143378882
126.73450589179993,29690.001307894618,30299.84231558846,29914.421969576557,29094.88658783109
126.84665775299072,29690.001307894618,30306.291944504916,29919.35920588997,29094.385874277083
126.95905566215515,29690.899529882496,30308.26621910597,29920.88049916873,29095.22960378906
127.07149696350098,29690.34270873503,30304.17536755463,29918.832947659004,29094.862931781725
127.18388867378235,29689.88750892304,30301.958438587917,29920.411764007626,29095.73428197337
127.29635262489319,29690.02975773975,30302.193111426273,29924.564976599664,29096.26657397383
127.40871381759644,29690.70037307421,30303.902952964676,29926.386906044387,29096.014226315627
127.52353072166443,29691.163720577464,30306.732052706884,29933.81617800123,29096.345433290266
127.6341278553009,29691.996960482502,30311.502602388016,29945.14641094374,29099.823447990188
127.7459945678711,29693.907447785718,30319.00025822896,29947.628973524836,29102.29234928548
127.85844564437866,29696.48079976164,30322.94728951427,29943.582102205157,29103.164033251825
127.9707818031311,29696.13116200534,30329.567952096524,29944.438340224377,29103.751751785032
128.08320569992065,29694.80584704149,30323.601707118585,29949.094777298462,29103.302086341075
128.2003207206726,29694.598520517528,30326.144068814483,29958.938213251044,29103.136422751853
128.30806374549866,29695.383120567243,30332.963036267916,29962.33305844122,29103.47169576691
128.42080879211426,29695.903494227685,30336.639938399283,29963.94416379764,29103.976588415062
128.53274583816528,29696.73693366451,30345.2387752666,29968.778259620824,29104.81679046036
128.64522862434387,29697.55007912414,30348.712095751187,29980.74283279724,29105.15603727762
128.75760984420776,29698.412049775707,30351.54327201781,29988.74932570017,29107.984639881786
128.87314987182617,29700.672868069378,30357.458936450483,29999.371848207582,29109.33793868631
128.98251581192017,29702.61672758866,30366.88219385762,30013.056555957497,29108.185853264637
129.09492254257202,29701.071384386327,30385.33370883118,30058.99801382164,29109.866658317278
129.20728182792664,29701.913174807632,30373.428937927703,30007.07195772368,29110.7386826116
129.31967782974243,29703.304037391048,30371.174970779084,30017.90254211428,29110.150752426583
129.43202376365662,29702.698064782275,30372.545823889363,30013.886859015634,29110.7386826116
129.54435276985168,29702.15311196457,30364.078295322197,30018.931380726546,29110.430904857018
129.65692472457886,29702.840405675033,30370.678795290547,30015.357530083595,29110.20993922282
129.7693088054657,29704.223199025197,30382.013971977078,30019.233018137522,29111.133276616823
129.88257479667664,29709.080008964578,30708.003131508725,30027.395482012846,29112.0606041104
129.99428272247314,29716.847685189594,31049.644329194038,30554.554004519967,29118.17812959114
130.10655879974365,29705.378312193392,30381.736300016557,30025.225388304152,29115.036243415336
130.21898770332336,29703.686338375224,30364.68780544626,30035.46202560994,29112.36446148016
130.3313148021698,29701.827774148263,30359.526465590752,30027.2259995589,29110.486146658674
130.44375562667847,29700.15236904087,30357.706860710343,30025.63872134915,29110.20599343079
130.55622458457947,29700.672868069378,30361.253770759544,30020.20407355546,29109.53522044603
130.66859483718872,29700.985987357475,30364.42718507834,30020.175147819624,29110.004759100957
130.7809567451477,29703.09662186045,30377.1973239428,30021.464449784922,29110.60057660519
130.89343166351318,29718.463451516935,30392.568327851877,30244.14031498018,29117.07683270618
131.00904774665833,29713.5514421612,31039.37148114555,30618.11234002157,29118.99131362621
131.1183557510376,29704.206930306806,30393.069249339558,30017.774457475392,29111.275332422752
131.23085856437683,29703.08035406757,30360.177865068683,30022.605055376505,29111.583123569373
131.3429787158966,29701.164914888137,30356.429452946653,30027.366545882545,29110.572955521828
131.45546174049377,29700.957521763037,30359.10201656678,30029.371505289437,29110.095511579613
