timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF,CH4_pF,CH5_pF,CH6_pF,CH7_pF
2740.48397397995,335.7342625911537,337.07609235026274,335.7118314871635,341.5526857578451,363.08602539251393,362.76305106619446,344.7622298435279,346.2480558180036
2740.6270349025726,335.7254658118466,337.04738168486864,335.71710919173785,341.55419019993695,363.0782755533321,362.7661249792908,344.7781484529629,346.2559385249414
2740.7702689170837,335.8198048582253,337.15536069371535,335.79316104715303,341.606902095805,363.08289244892364,362.7590989496228,344.7700618650274,346.2444216736461
2740.913433074951,335.72961980343536,337.06188404536755,335.72018791021407,341.55454123785535,363.0931708541619,362.7672777067748,344.77555461074576,346.2496937609257
2741.05752491951,335.7389543481555,337.0649812809342,335.7174512694772,341.569887138638,363.0428822792083,362.7479565242499,344.78079318496935,346.2555802142408
2741.199574947357,335.81271582824525,337.0685210309988,335.7246350227805,341.56411976704226,363.09350064979185,362.7713397426547,344.78272589298774,346.2631048557524
2741.342759847641,335.8255740276029,337.14434406511776,335.8059692357735,341.64954195530896,363.0924562985052,362.7573973637665,344.7674172564959,346.24698092427707
2741.4857630729675,335.814671400302,337.1604757405435,335.8170669993514,341.65987705254565,363.06744817934054,362.75207312407247,344.7644675367239,346.24150416253804
2741.6289598941803,335.8189737189564,337.1547213210463,335.81178693750235,341.661181515624,363.0712404531909,362.7496580436804,344.7752494547622,346.2296809424173
2741.772229909897,335.8090491766799,337.158262484841,335.81403583750983,341.6521507705578,363.0825626677465,362.7598125214483,344.76060244397786,346.24703210957915
2741.9152908325195,335.82474286691627,337.1470981716458,335.82254275058125,341.66760359662493,363.05299411513715,362.7443888610859,344.771028171889,346.2444216736461
2742.058342933655,335.8153069648984,337.1516228484902,335.7965341249828,341.6467324953808,363.04595974976934,362.7214473000702,344.77229963447513,346.24764633408904
2742.201588869095,335.8321745308386,337.15983635332435,335.82718746597965,341.65094669826846,363.0393102642333,362.7229291054857,344.77128246384353,346.2463667015379
2742.3461587429047,335.82410727553196,337.13322962096515,335.79316104715303,341.6592248238079,363.05590684190014,362.733521534564,344.7801319991149,346.2607501796597
2742.4881579875946,335.82156492803915,337.1487211430811,335.81222693790016,341.64281937680175,363.0688221847413,362.73703415234775,344.7931526244583,346.26571550297547
2742.630910873413,335.8268452205039,337.1537376743375,335.80934250659516,341.65947568079366,363.0428822792083,362.7191422874724,344.7694007100419,346.24083877043194
2742.7739520072937,335.81242249391,337.15118021304045,335.81115138289874,341.652802979039,363.03051783658196,362.7068492580211,344.77392711684854,346.2352086063129
2742.9171969890594,335.8207826730802,337.1417867107018,335.8011783008071,341.6290738264603,363.0290341459143,362.6888498781028,344.76578982021624,346.2430908745316
2743.0602748394012,335.7211164209238,337.0530350361185,335.7233644101735,341.55649703045015,363.0255722363952,362.7173312215594,344.75866992197854,346.2133034561771
2743.2033269405365,335.7166693782698,337.05283839542653,335.71041434694575,341.5464675026487,363.03189163234714,362.6587258651528,344.7566865610327,346.25261137554594
2743.3465600013733,335.72307119290394,337.055935506314,335.7166693782698,341.5532373854579,363.0346941998888,362.71524576852255,344.79147414306146,346.2561944614967
2743.4895770549774,335.72419519452325,337.0561321497163,335.71422598585247,341.560960312359,363.0336501023057,362.71200786392205,344.7860318785876,346.2555802142408
2743.6328661441803,335.7269319177217,337.0486598214033,335.69981051354546,341.54842322589684,363.0393102642333,362.7176605052619,344.78308191992153,346.26407744636515
2743.7766358852386,335.75527851906577,337.14149163321844,335.79814735408513,341.64863891083843,363.0403543862347,362.69911155551307,344.771028171889,346.25916334627493
2743.920019865036,335.7854862623439,337.123541814886,335.78529072986237,341.63900665926195,363.01496701227796,362.6861061878774,344.76253498222627,346.23556688539264
2744.062336921692,335.7020582888015,337.08867900394694,335.66018496585264,341.5034959777602,363.0101316239292,362.69795915292013,344.7723504931248,346.24508707608044
2744.2052838802338,335.7237064974735,337.0549522918836,335.7732658104852,341.60981138539046,363.02282472440436,362.70509316197234,344.7647726783931,346.24339798133855
2744.348510980606,335.79589861367987,337.0398113329164,335.7108541481221,341.5507299979856,363.0266162991301,362.69839816278414,344.7664509648152,346.2486700452373
2744.4915788173676,335.8115913820474,337.13145922928044,335.8018138270984,341.64246820278083,363.02095643406705,362.6888498781028,344.7677224020813,346.2398150940139
2744.63485789299,335.814671400302,337.127574251962,335.81496473758386,341.6508463591983,363.0086480582362,362.68012505109994,344.76060244397786,346.2424766621434
2744.7778780460358,335.81340027652203,337.1474424373346,335.8136936121383,341.64221736452595,363.0501363795494,362.7225998146086,344.7927965819257,346.26505004107565
2744.9211440086365,335.8068003267644,337.13839334303265,335.7896413679516,341.6328863777241,363.03793642635725,362.71420304874874,344.78374311426177,346.2604430497662
2745.0641248226166,335.79863621368406,337.1417867107018,335.7973651809474,341.650545342253,363.0428822792083,362.7246853310697,344.79905283814907,346.26377031204476
2745.207668066025,335.8112980491856,337.1295413206924,335.8071425415987,341.6475853634815,363.03793642635725,362.7109651581104,344.7771312564479,346.26213226923727
2745.3532660007477,335.8115913820474,337.14277030511056,335.8112980491856,341.6521507705578,363.03227629655885,362.6414432898609,344.77591062657183,346.2512805292152
2745.4934689998627,335.8205871097676,337.1619512564525,335.8193159523993,341.6456287884618,363.03051783658196,362.7028980598461,344.77229963447513,346.2529184950195
2745.636662006378,335.8172136695137,337.1499998561024,335.8183381439504,341.6569671233686,363.04497055853585,362.71798978941297,344.77753813451375,346.2584979032632
2745.7798578739166,335.81051583009963,337.13357386541213,335.80244935519363,341.64156518635605,363.0473885886885,362.72018502854513,344.79345780421085,346.2686845102085
2745.922852754593,335.823031663454,337.15693454188016,335.8002005715745,341.6550606382029,362.97875889435744,362.7085504882305,344.78430258788126,346.2378701213269
2746.066062927246,335.8204404373952,337.1461637388626,335.8050403730231,341.6515989033017,363.0217806780261,362.70887975997607,344.77616492392815,346.25527309122594
