timestamp,row_index,col_index,capacitance_pF
0.40738391876220703,0,0,1356.302
0.47754788398742676,0,1,1356.264
0.5475208759307861,0,2,1356.286
0.6159229278564453,0,3,1356.24
0.685513973236084,0,4,1356.379
0.7549359798431396,0,5,1356.283
0.8249058723449707,0,6,1356.293
0.8946821689605713,0,7,1356.385
0.964000940322876,1,0,1356.396
1.0335719585418701,1,1,1356.364
1.1029999256134033,1,2,1356.359
1.1733918190002441,1,3,1356.39
1.2426528930664062,1,4,1356.45
1.3121998310089111,1,5,1356.438
1.381638765335083,1,6,1356.379
1.4512219429016113,1,7,1356.312
1.5231049060821533,2,0,1356.141
1.5901129245758057,2,1,1356.275
1.6597959995269775,2,2,1356.257
1.7298800945281982,2,3,1356.296
1.7993149757385254,2,4,1356.391
1.8725581169128418,2,5,1356.371
1.9384050369262695,2,6,1356.378
2.0078768730163574,2,7,1356.362
2.0773138999938965,3,0,1356.329
2.1474199295043945,3,1,1356.283
2.2170159816741943,3,2,1356.28
2.286524772644043,3,3,1356.317
2.356027841567993,3,4,1356.362
2.4254109859466553,3,5,1356.302
2.4949889183044434,3,6,1356.28
2.5650789737701416,3,7,1356.244
2.6347529888153076,4,0,1356.248
2.704042911529541,4,1,1356.266
2.7735958099365234,4,2,1356.245
2.8429911136627197,4,3,1356.195
2.912558078765869,4,4,1356.302
2.9830029010772705,4,5,1356.265
3.052299976348877,4,6,1356.216
3.121626138687134,4,7,1356.179
3.1911988258361816,5,0,1356.126
3.2607619762420654,5,1,1356.131
3.331122875213623,5,2,1356.124
3.400442123413086,5,3,1356.172
3.469836950302124,5,4,1356.223
3.539418935775757,5,5,1356.222
3.60886287689209,5,6,1356.206
3.678950786590576,5,7,1356.218
3.747828960418701,6,0,1356.157
3.818053960800171,6,1,1356.216
3.887465000152588,6,2,1356.203
3.957009792327881,6,3,1356.249
4.026417970657349,6,4,1356.267
4.096125841140747,6,5,1356.368
4.1653969287872314,6,6,1356.367
4.235672950744629,6,7,1356.36
4.305092811584473,7,0,1356.252
4.374637126922607,7,1,1356.317
4.444062948226929,7,2,1356.213
4.513931035995483,7,3,1356.236
4.583093881607056,7,4,1356.334
4.652645111083984,7,5,1356.319
4.722736835479736,7,6,1356.275
4.792324066162109,7,7,1356.337
4.908056020736694,0,0,1356.168
4.978693962097168,0,1,1356.161
5.047735929489136,0,2,1356.257
5.117325067520142,0,3,1356.243
5.186896800994873,0,4,1356.267
5.256330966949463,0,5,1356.341
5.325969934463501,0,6,1356.325
5.395457983016968,0,7,1356.21
5.465340852737427,1,0,1356.181
5.534460783004761,1,1,1356.193
5.604040861129761,1,2,1356.326
5.673634052276611,1,3,1356.237
5.744717121124268,1,4,1356.314
5.813694000244141,1,5,1356.313
5.882929801940918,1,6,1356.264
5.952526092529297,1,7,1356.28
6.021934986114502,2,0,1356.182
6.0973219871521,2,1,1356.219
6.161811828613281,2,2,1356.228
6.230638027191162,2,3,1356.252
6.300069808959961,2,4,1356.313
6.369649887084961,2,5,1356.203
6.4392409324646,2,6,1356.278
6.509492874145508,2,7,1356.369
6.5789899826049805,3,0,1356.243
6.648525953292847,3,1,1356.267
6.717886924743652,3,2,1356.223
6.787523984909058,3,3,1356.216
6.857193946838379,3,4,1356.296
6.926560878753662,3,5,1356.312
6.996153116226196,3,6,1356.351
7.065574884414673,3,7,1356.38
7.135854959487915,4,0,1356.307
7.2061779499053955,4,1,1356.279
7.274842739105225,4,2,1356.338
7.344494104385376,4,3,1356.326
7.41404390335083,4,4,1356.403
7.483466863632202,4,5,1356.309
7.553109884262085,4,6,1356.278
7.62283182144165,4,7,1356.388
7.692089080810547,5,0,1356.302
7.762305021286011,5,1,1356.26
7.831906080245972,5,2,1356.218
7.90131402015686,5,3,1356.343
7.9712018966674805,5,4,1356.302
8.040666103363037,5,5,1356.276
8.110074043273926,5,6,1356.303
8.179469108581543,5,7,1356.327
8.24907398223877,6,0,1356.267
8.321714878082275,6,1,1356.283
8.38795804977417,6,2,1356.302
8.458307981491089,6,3,1356.332
8.527894020080566,6,4,1356.343
8.597295045852661,6,5,1356.405
8.66689682006836,6,6,1356.407
8.737653970718384,6,7,1356.401
8.806654930114746,7,0,1356.354
8.875500917434692,7,1,1356.307
8.944872856140137,7,2,1356.303
9.015197992324829,7,3,1356.3
9.085627794265747,7,4,1356.351
9.155975818634033,7,5,1356.368
9.224807977676392,7,6,1356.39
9.293399095535278,7,7,1356.381
9.40897798538208,0,0,1356.257
9.478532791137695,0,1,1356.281
9.548827886581421,0,2,1356.26
9.618350982666016,0,3,1356.307
9.687870025634766,0,4,1356.4
9.757423877716064,0,5,1356.39
9.826859951019287,0,6,1356.369
9.896470069885254,0,7,1356.39
9.969317197799683,1,0,1356.287
10.035444021224976,1,1,1356.334
10.105041980743408,1,2,1356.292
10.175152778625488,1,3,1356.362
10.2447509765625,1,4,1356.341
10.31444001197815,1,5,1356.273
10.383991003036499,1,6,1356.315
10.453338861465454,1,7,1356.301
10.522899866104126,2,0,1356.247
10.592335939407349,2,1,1356.203
10.661911964416504,2,2,1356.265
10.731613874435425,2,3,1356.279
10.801616907119751,2,4,1356.359
10.871192932128906,2,5,1356.341
10.940852880477905,2,6,1356.419
11.013164043426514,2,7,1356.467
11.079823017120361,3,0,1356.368
11.149414777755737,3,1,1356.325
11.21898603439331,3,2,1356.298
11.288414001464844,3,3,1356.215
11.359684705734253,3,4,1356.278
11.427406072616577,3,5,1356.438
11.498697996139526,3,6,1356.378
11.567397117614746,3,7,1356.395
11.63670802116394,4,0,1356.397
11.706302881240845,4,1,1356.429
11.7757408618927,4,2,1356.363
11.846445083618164,4,3,1356.306
11.915323972702026,4,4,1356.406
11.984385013580322,4,5,1356.336
12.053966999053955,4,6,1356.358
12.123471021652222,4,7,1356.268
12.19382905960083,5,0,1356.235
12.265208959579468,5,1,1356.21
12.332709074020386,5,2,1356.147
12.402287721633911,5,3,1356.202
12.471772909164429,5,4,1356.347
12.541574954986572,5,5,1356.341
12.61287808418274,5,6,1356.307
12.680338859558105,5,7,1356.378
12.749916791915894,6,0,1356.29
12.819515943527222,6,1,1356.363
12.891541957855225,6,2,1356.319
12.960479021072388,6,3,1356.312
13.028839826583862,6,4,1356.42
13.098308086395264,6,5,1356.399
13.167840003967285,6,6,1356.358
13.23753809928894,6,7,1356.403
13.306772947311401,7,0,1356.231
13.376398086547852,7,1,1356.281
13.44594407081604,7,2,1356.341
13.516226053237915,7,3,1356.383
13.585862874984741,7,4,1356.317
13.656213998794556,7,5,1356.343
13.72482681274414,7,6,1356.358
13.794196844100952,7,7,1356.327
13.91015076637268,0,0,1356.285
13.980265855789185,0,1,1356.349
14.049850940704346,0,2,1356.302
14.11958909034729,0,3,1356.31
14.188997745513916,0,4,1356.402
14.2586088180542,0,5,1356.378
14.3281729221344,0,6,1356.436
14.397762060165405,0,7,1356.368
14.467890977859497,1,0,1356.362
14.536916971206665,1,1,1356.393
14.60644793510437,1,2,1356.401
14.676055908203125,1,3,1356.402
14.745644092559814,1,4,1356.476
14.81731104850769,1,5,1356.471
14.884848833084106,1,6,1356.494
14.954335927963257,1,7,1356.557
15.023965835571289,2,0,1356.405
15.093519926071167,2,1,1356.363
15.163111925125122,2,2,1356.352
15.233803033828735,2,3,1356.413
15.302221059799194,2,4,1356.486
15.37186884880066,2,5,1356.419
15.44143295288086,2,6,1356.473
15.511019945144653,2,7,1356.467
15.580602169036865,3,0,1356.352
15.650398969650269,3,1,1356.267
15.720026731491089,3,2,1356.419
15.789366006851196,3,3,1356.411
15.858906030654907,3,4,1356.356
15.92922592163086,3,5,1356.359
15.998843908309937,3,6,1356.421
16.06845784187317,3,7,1356.399
16.137973070144653,4,0,1356.33
16.20751690864563,4,1,1356.367
16.27710485458374,4,2,1356.35
16.346719980239868,4,3,1356.336
16.4169499874115,4,4,1356.368
16.485822916030884,4,5,1356.302
16.55547595024109,4,6,1356.35
16.62506890296936,4,7,1356.368
16.69462299346924,5,0,1356.228
16.764222860336304,5,1,1356.216
16.833921909332275,5,2,1356.345
16.90341877937317,5,3,1356.375
16.973002910614014,5,4,1356.516
17.042404174804688,5,5,1356.351
17.111966848373413,5,6,1356.364
17.181602954864502,5,7,1356.374
17.25130009651184,6,0,1356.251
17.32077693939209,6,1,1356.314
17.39037585258484,6,2,1356.199
17.459951877593994,6,3,1356.214
17.529572010040283,6,4,1356.344
17.599597930908203,6,5,1356.237
17.668760061264038,6,6,1356.304
17.738347053527832,6,7,1356.396
17.807834148406982,7,0,1356.286
17.877377033233643,7,1,1356.257
17.94697093963623,7,2,1356.333
18.01771116256714,7,3,1356.297
18.08842182159424,7,4,1356.414
18.15644383430481,7,5,1356.401
18.226027965545654,7,6,1356.477
18.295646905899048,7,7,1356.389
18.411396741867065,0,0,1356.239
18.480983018875122,0,1,1356.343
18.550620794296265,0,2,1356.297
18.62057089805603,0,3,1356.319
18.68957805633545,0,4,1356.421
18.75913906097412,0,5,1356.442
18.82873797416687,0,6,1356.405
18.898313999176025,0,7,1356.43
18.968134880065918,1,0,1356.337
19.037519931793213,1,1,1356.416
19.10708498954773,1,2,1356.355
19.176671981811523,1,3,1356.361
19.2462739944458,1,4,1356.393
19.31649899482727,1,5,1356.381
19.38725709915161,1,6,1356.425
19.45568299293518,1,7,1356.366
19.52527689933777,2,0,1356.204
19.594840049743652,2,1,1356.28
19.66443181037903,2,2,1356.296
19.735983848571777,2,3,1356.245
19.80354619026184,2,4,1356.28
19.873085975646973,2,5,1356.372
19.942790985107422,2,6,1356.333
20.012206077575684,2,7,1356.366
20.0818350315094,3,0,1356.342
20.151461124420166,3,1,1356.236
20.221778869628906,3,2,1356.321
20.29053497314453,3,3,1356.305
20.360206127166748,3,4,1356.375
20.429775714874268,3,5,1356.374
20.499334812164307,3,6,1356.36
20.568943738937378,3,7,1356.416
20.64215087890625,4,0,1356.297
20.70823383331299,4,1,1356.318
20.77769184112549,4,2,1356.275
20.847233057022095,4,3,1356.231
20.916879177093506,4,4,1356.322
20.986462831497192,4,5,1356.338
21.056687116622925,4,6,1356.38
21.125616788864136,4,7,1356.374
21.19521188735962,5,0,1356.297
21.26486086845398,5,1,1356.283
21.334393978118896,5,2,1356.305
21.40387988090515,5,3,1356.305
21.473772048950195,5,4,1356.409
21.544373035430908,5,5,1356.456
21.613245964050293,5,6,1356.417
21.682853937149048,5,7,1356.426
21.75240707397461,6,0,1356.349
21.822010040283203,6,1,1356.319
21.8925199508667,6,2,1356.321
21.961174964904785,6,3,1356.201
22.0307400226593,6,4,1356.367
22.100360870361328,6,5,1356.38
22.16991901397705,6,6,1356.294
22.23952889442444,6,7,1356.327
22.309314966201782,7,0,1356.239
22.379376888275146,7,1,1356.338
22.448292016983032,7,2,1356.259
22.517903804779053,7,3,1356.293
22.587472915649414,7,4,1356.445
22.657060146331787,7,5,1356.355
22.726622819900513,7,6,1356.408
22.797539949417114,7,7,1356.384
22.912704944610596,0,0,1356.26
22.982131004333496,0,1,1356.264
23.05179786682129,0,2,1356.297
23.121367931365967,0,3,1356.335
23.19097590446472,0,4,1356.321
23.260572910308838,0,5,1356.313
23.330307960510254,0,6,1356.381
23.399738073349,0,7,1356.309
23.469346046447754,1,0,1356.181
23.538851976394653,1,1,1356.247
23.608507871627808,1,2,1356.252
23.681080102920532,1,3,1356.261
23.747567892074585,1,4,1356.281
23.817167043685913,1,5,1356.375
23.886677026748657,1,6,1356.381
23.956300020217896,1,7,1356.4
24.025885820388794,2,0,1356.364
24.095597982406616,2,1,1356.289
24.16503405570984,2,2,1356.409
24.234606981277466,2,3,1356.323
24.304165840148926,2,4,1356.439
24.373785972595215,2,5,1356.417
24.444440126419067,2,6,1356.33
24.512941122055054,2,7,1356.395
24.582510948181152,3,0,1356.267
24.652114868164062,3,1,1356.363
24.721678972244263,3,2,1356.315
24.792958974838257,3,3,1356.359
24.861515998840332,3,4,1356.508
24.93109393119812,3,5,1356.456
25.00065588951111,3,6,1356.384
25.070238828659058,3,7,1356.419
25.13995385169983,4,0,1356.401
25.209594011306763,4,1,1356.397
25.27896285057068,4,2,1356.351
25.348517894744873,4,3,1356.312
25.418109893798828,4,4,1356.374
25.48846697807312,4,5,1356.505
25.557246923446655,4,6,1356.426
25.626837015151978,4,7,1356.43
25.696408987045288,5,0,1356.356
25.766000747680664,5,1,1356.406
25.83674693107605,5,2,1356.306
25.905139923095703,5,3,1356.371
25.974690914154053,5,4,1356.323
26.04426097869873,5,5,1356.318
26.113867044448853,5,6,1356.345
26.18610405921936,5,7,1356.324
26.253014087677002,6,0,1356.218
26.322569847106934,6,1,1356.252
26.39210605621338,6,2,1356.253
26.46172785758972,6,3,1356.313
26.53404998779297,6,4,1356.397
26.601027965545654,6,5,1356.465
26.670444011688232,6,6,1356.405
26.74000310897827,6,7,1356.395
26.80977511405945,7,0,1356.278
26.87935996055603,7,1,1356.296
26.94892692565918,7,2,1356.276
27.01919984817505,7,3,1356.197
27.088741064071655,7,4,1356.326
27.158334970474243,7,5,1356.38
27.230331897735596,7,6,1356.355
27.29745578765869,7,7,1356.312
27.413217067718506,0,0,1356.17
27.482789039611816,0,1,1356.153
27.552358865737915,0,2,1356.268
27.62193202972412,0,3,1356.196
27.69152593612671,0,4,1356.359
27.76142382621765,0,5,1356.337
27.830681085586548,0,6,1356.384
27.90024995803833,0,7,1356.404
27.969850778579712,1,0,1356.303
28.03926181793213,1,1,1356.286
28.11028790473938,1,2,1356.339
28.17893886566162,1,3,1356.318
28.24869203567505,1,4,1356.444
28.318257808685303,1,5,1356.276
28.387830018997192,1,6,1356.412
28.4576518535614,1,7,1356.352
28.527200937271118,2,0,1356.326
28.59669804573059,2,1,1356.289
28.66627597808838,2,2,1356.259
28.73583984375,2,3,1356.293
28.805434942245483,2,4,1356.302
28.87496280670166,2,5,1356.298
28.94459891319275,2,6,1356.335
29.01415991783142,2,7,1356.341
29.08377695083618,3,0,1356.201
29.153589963912964,3,1,1356.185
29.222959756851196,3,2,1356.242
29.292546033859253,3,3,1356.269
29.36213493347168,3,4,1356.303
29.431742906570435,3,5,1356.302
29.501948833465576,3,6,1356.315
29.5709171295166,3,7,1356.331
29.6403489112854,4,0,1356.215
29.71011185646057,4,1,1356.215
29.77952003479004,4,2,1356.189
29.849844932556152,4,3,1356.272
29.918756008148193,4,4,1356.267
29.988276958465576,4,5,1356.246
30.05785298347473,4,6,1356.303
30.127424955368042,4,7,1356.319
30.197025060653687,5,0,1356.165
30.266621828079224,5,1,1356.247
30.336165189743042,5,2,1356.267
30.406468868255615,5,3,1356.21
30.478778839111328,5,4,1356.306
30.545615911483765,5,5,1356.281
30.61518883705139,5,6,1356.305
30.68477201461792,5,7,1356.271
30.754353761672974,6,0,1356.244
30.82610511779785,6,1,1356.239
30.893506050109863,6,2,1356.294
30.963080883026123,6,3,1356.337
31.032647848129272,6,4,1356.458
31.10224199295044,6,5,1356.366
31.174036026000977,6,6,1356.289
31.241322994232178,6,7,1356.369
31.310959100723267,7,0,1356.289
31.38045907020569,7,1,1356.289
31.45006489753723,7,2,1356.283
31.521116971969604,7,3,1356.355
31.589212894439697,7,4,1356.392
31.658966064453125,7,5,1356.352
31.728506088256836,7,6,1356.371
31.798069953918457,7,7,1356.367
31.914525985717773,0,0,1356.23
31.984235048294067,0,1,1356.268
32.05349612236023,0,2,1356.322
32.1232488155365,0,3,1356.404
32.19284772872925,0,4,1356.368
32.26242208480835,0,5,1356.408
32.333537101745605,0,6,1356.389
32.401573181152344,0,7,1356.424
32.47114396095276,1,0,1356.335
32.54073691368103,1,1,1356.272
32.610337018966675,1,2,1356.293
32.68096590042114,1,3,1356.264
32.749603033065796,1,4,1356.446
32.819085121154785,1,5,1356.442
32.888612031936646,1,6,1356.426
32.95820498466492,1,7,1356.412
33.02778911590576,2,0,1356.256
33.09789299964905,2,1,1356.376
33.16697597503662,2,2,1356.259
33.23638296127319,2,3,1356.325
33.30595088005066,2,4,1356.381
33.37554097175598,2,5,1356.404
33.445363998413086,2,6,1356.401
33.51474618911743,2,7,1356.441
33.58434200286865,3,0,1356.351
33.65393590927124,3,1,1356.342
33.72354507446289,3,2,1356.36
33.7941198348999,3,3,1356.312
33.863369941711426,3,4,1356.385
33.932915925979614,3,5,1356.402
34.002525806427,3,6,1356.424
34.07208180427551,3,7,1356.401
34.1417019367218,4,0,1356.297
34.211259841918945,4,1,1356.292
34.28085803985596,4,2,1356.342
34.350369930267334,4,3,1356.406
34.41997480392456,4,4,1356.476
34.48957586288452,4,5,1356.462
34.55914115905762,4,6,1356.393
34.6287260055542,4,7,1356.381
34.6983208656311,5,0,1356.281
34.77030086517334,5,1,1356.277
34.8374719619751,5,2,1356.329
34.907055139541626,5,3,1356.331
34.97665309906006,5,4,1356.385
35.04625988006592,5,5,1356.4
35.11692690849304,5,6,1356.33
35.18527889251709,5,7,1356.308
35.25486898422241,6,0,1356.216
35.32443284988403,6,1,1356.194
35.39409303665161,6,2,1356.226
35.465184926986694,6,3,1356.213
35.533241987228394,6,4,1356.337
35.602850914001465,6,5,1356.275
35.67312407493591,6,6,1356.319
35.7420380115509,6,7,1356.286
35.81417798995972,7,0,1356.213
35.8817720413208,7,1,1356.247
35.951478004455566,7,2,1356.291
36.02104091644287,7,3,1356.251
36.090630769729614,7,4,1356.296
36.16137504577637,7,5,1356.28
36.229796171188354,7,6,1356.255
36.299325942993164,7,7,1356.242
36.41505789756775,0,0,1356.204
36.48465585708618,0,1,1356.247
36.55423903465271,0,2,1356.319
36.624018907547,0,3,1356.285
36.69493389129639,0,4,1356.385
36.76284217834473,0,5,1356.455
36.832573890686035,0,6,1356.364
36.90216088294983,0,7,1356.42
36.972784757614136,1,0,1356.354
37.041244983673096,1,1,1356.333
37.11140513420105,1,2,1356.313
37.18098497390747,1,3,1356.309
37.25057291984558,1,4,1356.442
37.320229053497314,1,5,1356.356
37.38972496986389,1,6,1356.344
37.459311723709106,1,7,1356.339
37.528873920440674,2,0,1356.244
37.598453998565674,2,1,1356.256
37.66906499862671,2,2,1356.239
37.737586975097656,2,3,1356.239
37.80720591545105,2,4,1356.289
37.87675189971924,2,5,1356.302
37.94634699821472,2,6,1356.343
38.016018867492676,2,7,1356.294
38.085546016693115,3,0,1356.261
38.1550989151001,3,1,1356.223
38.22470188140869,3,2,1356.233
38.29749894142151,3,3,1356.245
38.36379790306091,3,4,1356.364
38.433440923690796,3,5,1356.307
38.50302004814148,3,6,1356.294
38.57262992858887,3,7,1356.244
38.64219903945923,4,0,1356.209
38.711769104003906,4,1,1356.185
38.781370878219604,4,2,1356.239
38.85096597671509,4,3,1356.281
38.92057490348816,4,4,1356.38
38.99260997772217,4,5,1356.327
39.060250759124756,4,6,1356.437
39.12980508804321,4,7,1356.337
39.19945502281189,5,0,1356.333
39.26904606819153,5,1,1356.289
39.340786933898926,5,2,1356.206
39.40819597244263,5,3,1356.327
39.477795124053955,5,4,1356.362
39.54733109474182,5,5,1356.305
39.61694884300232,5,6,1356.269
39.68859910964966,5,7,1356.351
39.75608801841736,6,0,1356.244
39.825679063797,6,1,1356.296
39.89524602890015,6,2,1356.326
39.964855909347534,6,3,1356.31
40.035393953323364,6,4,1356.347
40.10399103164673,6,5,1356.35
40.17354893684387,6,6,1356.374
40.24313187599182,6,7,1356.371
40.31273007392883,7,0,1356.364
40.38356304168701,7,1,1356.321
40.451836824417114,7,2,1356.303
40.52145791053772,7,3,1356.313
40.59105086326599,7,4,1356.426
40.66069507598877,7,5,1356.326
40.73081994056702,7,6,1356.337
40.79979991912842,7,7,1356.411
40.916239738464355,0,0,1356.228
40.98593878746033,0,1,1356.362
41.055410861968994,0,2,1356.367
41.125022888183594,0,3,1356.388
41.19574499130249,0,4,1356.338
41.26426291465759,0,5,1356.334
41.333725929260254,0,6,1356.342
41.40329694747925,0,7,1356.333
41.472901821136475,1,0,1356.244
41.5434308052063,1,1,1356.352
41.612221002578735,1,2,1356.249
41.68182182312012,1,3,1356.263
41.75132489204407,1,4,1356.378
41.8209068775177,1,5,1356.416
41.89043092727661,1,6,1356.359
41.9599609375,1,7,1356.334
42.02959895133972,2,0,1356.318
42.10106897354126,2,1,1356.302
42.17338800430298,2,2,1356.389
42.23927283287048,2,3,1356.289
42.3079469203949,2,4,1356.419
42.378100872039795,2,5,1356.384
42.447662115097046,2,6,1356.379
42.517329931259155,2,7,1356.284
42.586917877197266,3,0,1356.185
42.656614780426025,3,1,1356.236
42.726226806640625,3,2,1356.266
42.79562187194824,3,3,1356.218
42.86518096923828,3,4,1356.345
42.93478488922119,3,5,1356.287
43.00440692901611,3,6,1356.305
43.0739369392395,3,7,1356.326
43.1435010433197,4,0,1356.191
43.21441197395325,4,1,1356.181
43.2826669216156,4,2,1356.201
43.35222291946411,4,3,1356.164
43.42179083824158,4,4,1356.317
43.49135780334473,4,5,1356.322
43.56093382835388,4,6,1356.339
43.63049602508545,4,7,1356.381
43.70428800582886,5,0,1356.235
43.771291971206665,5,1,1356.333
43.83937191963196,5,2,1356.232
43.90893793106079,5,3,1356.21
43.97852277755737,5,4,1356.338
44.04810118675232,5,5,1356.261
44.11768293380737,5,6,1356.252
44.187230825424194,5,7,1356.265
44.25711798667908,6,0,1356.199
44.3264000415802,6,1,1356.21
44.396661043167114,6,2,1356.156
44.46620583534241,6,3,1356.218
44.53580093383789,6,4,1356.197
44.60542893409729,6,5,1356.271
44.674909830093384,6,6,1356.213
44.74497890472412,6,7,1356.263
44.814069986343384,7,0,1356.281
44.883596897125244,7,1,1356.225
44.953343868255615,7,2,1356.242
45.02292990684509,7,3,1356.173
45.09248995780945,7,4,1356.306
45.16209578514099,7,5,1356.314
45.23236298561096,7,6,1356.301
45.30158090591431,7,7,1356.324
45.41756200790405,0,0,1356.242
45.48650288581848,0,1,1356.33
45.5560359954834,0,2,1356.321
45.625616788864136,0,3,1356.259
45.69588613510132,0,4,1356.363
45.76548790931702,0,5,1356.404
45.835044145584106,0,6,1356.405
45.90537691116333,0,7,1356.477
45.97421908378601,1,0,1356.285
46.04387712478638,1,1,1356.296
46.113389015197754,1,2,1356.313
46.182952880859375,1,3,1356.296
46.25254988670349,1,4,1356.346
46.32295489311218,1,5,1356.417
46.391615867614746,1,6,1356.318
46.46127104759216,1,7,1356.595
46.530872106552124,2,0,1356.56
46.60044288635254,2,1,1356.228
46.6707718372345,2,2,1356.249
46.73965096473694,2,3,1356.244
46.80914783477783,2,4,1356.334
46.878724813461304,2,5,1356.23
46.94832897186279,2,6,1356.273
47.018372774124146,2,7,1356.218
47.08739495277405,3,0,1356.184
47.15705490112305,3,1,1356.22
47.22663593292236,3,2,1356.235
47.2962110042572,3,3,1356.255
47.36653995513916,3,4,1356.324
47.43544387817383,3,5,1356.375
47.50565195083618,3,6,1356.372
47.57520508766174,3,7,1356.326
47.64476799964905,4,0,1356.315
47.71458411216736,4,1,1356.256
47.78389883041382,4,2,1356.332
47.85345005989075,4,3,1356.324
47.92303204536438,4,4,1356.39
47.99264097213745,4,5,1356.317
48.06308603286743,4,6,1356.408
48.131974935531616,4,7,1356.375
48.20141386985779,5,0,1356.284
48.270991802215576,5,1,1356.368
48.34058904647827,5,2,1356.257
48.410922050476074,5,3,1356.166
48.47986197471619,5,4,1356.342
48.5493049621582,5,5,1356.345
48.618857860565186,5,6,1356.347
48.6884388923645,5,7,1356.362
48.75895094871521,6,0,1356.239
48.827528953552246,6,1,1356.329
48.89718294143677,6,2,1356.278
48.96675705909729,6,3,1356.283
49.03636407852173,6,4,1356.318
49.10743284225464,6,5,1356.329
49.17560386657715,6,6,1356.391
49.24506378173828,6,7,1356.416
49.314692735672,7,0,1356.337
49.38429498672485,7,1,1356.329
49.45468211174011,7,2,1356.324
49.52594208717346,7,3,1356.362
49.59367895126343,7,4,1356.355
49.66325402259827,7,5,1356.347
49.73279786109924,7,6,1356.312
49.80280089378357,7,7,1356.396
49.91854906082153,0,0,1356.272
49.9879469871521,0,1,1356.294
50.057284116744995,0,2,1356.392
50.12684392929077,0,3,1356.363
50.1964008808136,0,4,1356.424
50.26623296737671,0,5,1356.443
50.33551478385925,0,6,1356.428
50.405142068862915,0,7,1356.426
50.474735736846924,1,0,1356.379
50.54432487487793,1,1,1356.36
50.613940954208374,1,2,1356.268
50.685198068618774,1,3,1356.304
50.753012895584106,1,4,1356.404
50.82341694831848,1,5,1356.35
50.89301800727844,1,6,1356.397
50.96398687362671,1,7,1356.305
51.03249406814575,2,0,1356.315
51.10169792175293,2,1,1356.292
51.17124390602112,2,2,1356.223
51.24088501930237,2,3,1356.286
51.310497999191284,2,4,1356.35
51.379984855651855,2,5,1356.392
51.44958686828613,2,6,1356.426
51.51913595199585,2,7,1356.379
51.58869385719299,3,0,1356.354
51.65900492668152,3,1,1356.286
51.728031873703,3,2,1356.286
51.79759192466736,3,3,1356.302
51.8671600818634,3,4,1356.378
51.93673396110535,3,5,1356.392
52.00669002532959,3,6,1356.358
52.07588601112366,3,7,1356.396
52.14547896385193,4,0,1356.297
52.21502900123596,4,1,1356.342
52.28463315963745,4,2,1356.314
52.3542640209198,4,3,1356.305
52.42377805709839,4,4,1356.356
52.49329209327698,4,5,1356.354
52.56289100646973,4,6,1356.399
52.63245391845703,4,7,1356.39
52.702064752578735,5,0,1356.362
52.77161192893982,5,1,1356.355
52.84117603302002,5,2,1356.351
52.910918951034546,5,3,1356.39
52.980350971221924,5,4,1356.397
53.04993414878845,5,5,1356.389
53.120185136795044,5,6,1356.271
53.18975782394409,5,7,1356.314
53.259395122528076,6,0,1356.186
53.33121085166931,6,1,1356.242
53.398483991622925,6,2,1356.28
53.46808695793152,6,3,1356.375
53.537657022476196,6,4,1356.422
53.60725402832031,6,5,1356.325
53.67961382865906,6,6,1356.387
53.74636197090149,6,7,1356.409
53.81599402427673,7,0,1356.279
53.88556909561157,7,1,1356.289
53.95518207550049,7,2,1356.324
54.025829792022705,7,3,1356.318
54.0943500995636,7,4,1356.364
54.16393184661865,7,5,1356.314
54.2335090637207,7,6,1356.331
54.30313277244568,7,7,1356.356
54.419548988342285,0,0,1356.272
