timestamp,CH0_pF
22.997,432.395211,258.561988,257.272701,256.318483
23.122,432.738631,258.563316,257.268925,256.323018
23.223,432.970330,258.562885,257.268142,256.324330
23.343,432.820732,258.564607,257.268391,256.323160
23.474,432.699694,258.563029,257.269424,256.320432
23.573,432.430879,258.567226,257.269424,256.319794
23.699,432.682181,258.566437,257.268641,256.319688
23.795,432.512219,258.565647,257.269673,256.319404
23.919,432.752087,258.566939,257.268391,256.318767
24.015,432.878487,258.566939,257.268641,256.320963
24.140,433.822795,258.569199,257.266682,256.319546
24.238,433.456272,258.569630,257.270600,256.321070
24.359,432.051061,258.572069,257.270457,256.320432
24.486,431.645961,258.571029,257.272416,256.320715
24.585,431.717797,258.571531,257.269958,256.322770
24.705,431.604021,258.569343,257.267964,256.323798
24.804,431.786203,258.569988,257.267465,256.325499
24.928,431.790924,258.566939,257.268925,256.321991
25.030,431.823523,258.564858,257.269424,256.319794
25.153,431.870441,258.566150,257.270457,256.321991
25.272,431.806661,258.569450,257.270706,256.320715
25.372,431.925238,258.564858,257.269424,256.321070
25.498,432.173562,258.563818,257.268641,256.318483
25.600,432.456714,258.570239,257.270101,256.321743
25.721,432.715554,258.568948,257.270457,256.322522
25.820,432.875929,258.566688,257.271490,256.322522
25.940,432.865476,258.566939,257.273485,256.320963
26.046,432.867581,258.567908,257.268925,256.320290
26.163,432.951222,258.567477,257.269958,256.322770
26.288,433.085683,258.564858,257.269175,256.323798
26.390,433.005165,258.565647,257.268249,256.323302
26.522,433.362169,258.566688,257.268925,256.320963
26.620,433.274949,258.569701,257.270991,256.320432
26.723,433.436078,258.570491,257.269958,256.321743
26.846,433.353356,258.567908,257.269958,256.321353
26.949,433.258231,258.568840,257.269175,256.319263
27.070,433.575884,258.569988,257.268641,256.319794
27.175,433.295961,258.572500,257.267857,256.321495
27.296,433.369025,258.571029,257.271490,256.321991
27.400,433.493123,258.567477,257.273200,256.322239
27.526,433.393659,258.564500,257.273983,256.321211
27.631,433.503222,258.570239,257.267714,256.322522
27.757,433.613880,258.568661,257.267358,256.324081
27.856,433.477674,258.568410,257.268142,256.322770
27.983,433.518220,258.569450,257.267358,256.321991
28.090,433.319535,258.571029,257.268391,256.320184
28.190,433.056333,258.572213,257.266824,256.320715
28.311,433.184141,258.571029,257.267608,256.320184
28.417,433.143866,258.571280,257.267358,256.320432
28.539,433.069352,258.571961,257.267608,256.320432
28.643,432.887662,258.568661,257.266325,256.318767
28.771,430.740399,258.564858,257.269175,256.320822
28.876,430.688582,258.565396,257.268641,256.319546
28.998,430.701274,258.568948,257.270991,256.320432
29.096,430.796258,258.571531,257.270885,256.323550
29.228,431.234829,258.573002,257.268925,256.324826
29.328,431.158025,258.571459,257.266147,256.326278
29.433,431.249564,258.570239,257.267465,256.323018
29.557,431.604470,258.565109,257.266432,256.322770
29.659,431.638921,258.566150,257.267714,256.321070
29.781,431.475991,258.570921,257.266931,256.321991
29.885,431.355722,258.572500,257.267857,256.323018
30.009,431.349138,258.571029,257.266147,256.322770
30.111,431.309933,258.569988,257.267964,256.323550
30.234,431.822473,258.566150,257.270457,256.323798
30.338,431.953577,258.570742,257.271490,256.323550
30.460,431.846756,258.566150,257.274233,256.321991
30.565,431.674948,258.572213,257.267109,256.323302
30.684,431.661540,258.572320,257.268391,256.324330
30.811,431.597805,258.561558,257.266824,256.325747
30.903,431.534982,258.571280,257.266325,256.322239
31.033,431.157651,258.572069,257.267857,256.320715
31.133,431.538651,258.571280,257.266325,256.322097
31.255,431.523078,258.573253,257.266325,256.319015
31.354,431.697795,258.569199,257.265399,256.318483
31.477,431.669854,258.574831,257.267465,256.320822
31.580,431.589718,258.574580,257.266682,256.322770
31.702,431.451963,258.565289,257.269673,256.324223
31.805,431.655773,258.566939,257.270991,256.320963
31.926,431.585300,258.566437,257.273200,256.321743
32.031,431.572719,258.567477,257.270208,256.322239
32.149,431.520757,258.569988,257.267216,256.324081
32.273,431.415738,258.567226,257.267358,256.323302
32.375,431.311055,258.567908,257.268391,256.323550
32.497,431.550780,258.571172,257.269958,256.320822
32.603,431.447697,258.569988,257.268249,256.322522
32.726,431.370239,258.569701,257.268925,256.323550
32.822,431.481156,258.567226,257.269673,256.323302
32.958,431.397029,258.568410,257.267465,256.321849
33.051,431.403165,258.571818,257.267358,256.321495
33.185,431.382361,258.574293,257.267465,256.321070
33.277,431.476664,258.574042,257.267714,256.323018
33.409,431.491785,258.573002,257.269673,256.323798
33.506,431.348315,258.567908,257.271241,256.322239
33.612,431.297813,258.570239,257.267964,256.322522
33.735,430.627593,258.570742,257.266931,256.323798
33.838,430.674995,258.567621,257.267857,256.325251
33.961,430.473721,258.567477,257.267358,256.322770
34.064,420.304982,258.566150,257.267608,256.321211
34.187,389.659870,258.565647,257.266682,256.319546
34.291,383.656617,258.563567,257.268641,256.320963
34.411,396.586769,258.567728,257.269424,256.320042
34.537,404.417328,258.567118,257.268925,256.321070
34.634,405.469279,258.560267,257.265114,256.318483
34.753,404.227460,258.556213,257.269424,256.321743
34.855,404.343532,258.560518,257.272274,256.322522
34.976,403.707231,258.561056,257.272024,256.322522
35.094,403.644292,258.559119,257.269958,256.324081
35.194,404.696197,258.561845,257.267714,256.325889
35.315,405.604619,258.561307,257.268391,256.325109
35.438,406.481667,258.565396,257.269175,256.323940
35.534,409.370553,258.564858,257.268925,256.322522
35.658,411.620524,258.565899,257.267714,256.321849
35.759,412.460591,258.561988,257.267714,256.320290
35.876,413.326424,258.562634,257.266325,256.320042
36.000,413.490138,258.565647,257.268641,256.321353
36.098,414.131264,258.568948,257.270706,256.324081
36.220,414.185509,258.564858,257.269958,256.319263
36.346,415.163251,258.562347,257.271134,256.320290
36.439,415.126161,258.563029,257.271668,256.322522
36.562,415.650470,258.560518,257.269424,256.321353
36.662,415.087094,258.560518,257.268142,256.321991
36.784,415.310739,258.558294,257.267109,256.323018
36.910,415.530873,258.558975,257.268391,256.320963
37.007,415.747062,258.557504,257.266824,256.319015
37.125,415.026523,258.558042,257.268925,256.317704
37.227,415.438109,258.557397,257.269175,256.320184
37.343,412.117627,258.562347,257.268142,256.321211
37.465,411.860220,258.561558,257.267964,256.321070
37.565,411.050739,258.558724,257.268641,256.321070
37.690,409.397189,258.558975,257.269424,256.320963
37.791,408.585022,258.556608,257.271917,256.319936
37.905,409.970885,258.552913,257.272950,256.320963
38.032,409.371732,258.557684,257.269673,256.317456
38.129,410.075237,258.561056,257.266147,256.320963
38.250,410.219348,258.558975,257.267109,256.324471
38.376,410.248847,258.556966,257.266931,256.322239
38.469,411.088489,258.557755,257.267109,256.320042
38.594,411.240447,258.561307,257.267465,256.320822
38.694,411.583892,258.560697,257.265649,256.321601
