timestamp,CH0_pF,CH1_pF
448.181,304.223646,304.223963,304.218173,304.210846,249.457861,249.459873,249.459703,249.458850
448.508,304.215098,304.219666,304.222425,304.218445,249.457589,249.459362,249.458373,249.458100
448.881,304.219395,304.212655,304.213605,304.202026,249.457350,249.457282,249.460862,249.459362
449.230,304.190132,304.171816,303.986985,303.626599,249.457861,249.458850,249.459873,249.458611
449.581,303.652717,303.649379,303.657589,303.654837,249.459191,249.460691,249.460964,249.460112
449.935,303.665168,303.660612,303.664582,303.655740,249.460112,249.459941,249.460862,249.460453
450.282,303.680688,303.691336,303.703789,303.710152,249.461714,249.460384,249.460964,249.461953
450.647,303.730549,303.725675,303.708933,303.656958,249.460862,249.460112,249.461203,249.460691
450.992,303.657589,303.640267,303.722020,303.816580,249.459703,249.458611,249.459941,249.456839
451.348,303.878665,304.047899,304.113036,304.125243,249.456259,249.458850,249.460691,249.462464
451.698,304.151105,304.170640,304.162681,304.160285,249.460691,249.458611,249.460214,249.463214
452.065,304.192574,304.196825,304.205690,304.160285,249.459362,249.459634,249.459362,249.459634
452.399,303.909375,303.631426,303.652717,303.663048,249.459703,249.459941,249.461373,249.462226
452.780,303.701939,303.728698,303.741470,303.766428,249.462737,249.462464,249.464305,249.463555
453.133,303.795001,303.807776,303.802901,303.802314,249.460384,249.462464,249.460384,249.461953
453.480,303.803849,303.809627,303.805655,303.803849,249.460384,249.459873,249.460112,249.459123
453.830,303.807190,303.807190,303.804120,303.805023,249.459873,249.459123,249.460964,249.461475
454.184,303.808092,303.808995,303.804436,303.800463,249.459941,249.461135,249.459703,249.461646
454.531,303.804752,303.804120,303.803217,303.801095,249.460214,249.461373,249.460691,249.461714
454.896,303.804436,303.809311,303.763359,303.799876,249.460214,249.461714,249.463214,249.459634
455.253,303.801998,303.804436,303.802901,303.802314,249.456839,249.458680,249.460384,249.459873
455.613,303.803804,303.806558,303.803533,303.803533,249.460453,249.460691,249.461714,249.460691
455.949,303.806241,303.807460,303.802585,303.800463,249.461646,249.461135,249.460623,249.462464
456.300,303.808363,303.804436,303.802901,303.797439,249.459941,249.458611,249.458373,249.458373
456.663,303.804120,303.790126,303.803804,303.798025,249.456088,249.459123,249.458100,249.457282
457.030,303.804120,303.799876,303.800147,303.798025,249.457111,249.456259,249.457350,249.459123
457.366,303.807776,303.803849,303.799876,303.797439,249.458373,249.458611,249.459873,249.459362
457.725,303.805339,303.801998,303.805925,303.793466,249.459362,249.461475,249.460214,249.459703
458.083,303.805925,303.805339,303.805023,303.790126,249.459941,249.461953,249.460862,249.460862
458.416,303.807776,303.800192,303.806241,303.797755,249.459123,249.459873,249.460691,249.462226
458.803,303.806241,303.800192,303.801998,303.794098,249.457861,249.459191,249.460214,249.461475
459.139,303.804120,303.797439,303.798341,303.791660,249.459464,249.461135,249.460384,249.462464
459.481,303.804120,303.797755,303.795633,303.791976,249.460964,249.459362,249.460112,249.459362
459.847,303.800779,303.798341,303.797755,303.790442,249.457861,249.458373,249.460112,249.461203
460.199,303.792563,303.791976,303.789223,303.786469,249.458100,249.459191,249.459464,249.457861
460.548,303.796536,303.795001,303.789539,303.787101,249.459941,249.459464,249.459873,249.460691
460.913,303.790758,303.792247,303.791029,303.786199,249.459362,249.459634,249.459362,249.460623
461.248,303.787101,303.793782,303.788591,303.784980,249.458850,249.460691,249.460453,249.461135
461.617,303.788320,303.791344,303.788320,303.788004,249.458373,249.459123,249.462464,249.461135
461.974,303.787688,303.792879,303.791029,303.788907,249.460384,249.460862,249.460112,249.459941
462.332,303.794098,303.794414,303.790758,303.790758,249.459941,249.459123,249.459703,249.458611
462.685,303.790758,303.792563,303.791976,303.791660,249.456770,249.457861,249.459873,249.460384
463.044,303.794685,303.796220,303.791344,303.791029,249.459123,249.460623,249.461203,249.461135
463.394,303.794414,303.795001,303.793466,303.790442,249.461373,249.461714,249.460384,249.460384
