timestamp,row_index,col_index,capacitance_pF
0.4090240001678467,0,0,1356.369
0.48081493377685547,0,1,1356.343
0.5479879379272461,0,2,1356.364
0.6183199882507324,0,3,1356.385
0.6876769065856934,0,4,1356.487
0.7572300434112549,0,5,1356.404
0.8268101215362549,0,6,1356.404
0.8982899188995361,0,7,1356.416
0.9657557010650635,1,0,1356.375
1.037118911743164,1,1,1356.342
1.1054120063781738,1,2,1356.371
1.1748199462890625,1,3,1356.384
1.2444069385528564,1,4,1356.384
1.3138737678527832,1,5,1356.372
1.3834128379821777,1,6,1356.503
1.4536488056182861,1,7,1356.489
1.5231108665466309,2,0,1356.425
1.592500925064087,2,1,1356.413
1.6620409488677979,2,2,1356.426
1.7315077781677246,2,3,1356.45
1.8010799884796143,2,4,1356.401
1.8712599277496338,2,5,1356.484
1.9407198429107666,2,6,1356.448
2.0103259086608887,2,7,1356.425
2.079671859741211,3,0,1356.252
2.149090051651001,3,1,1356.362
2.2186899185180664,3,2,1356.267
2.2887818813323975,3,3,1356.275
2.3583548069000244,3,4,1356.406
2.42779278755188,3,5,1356.384
2.4973387718200684,3,6,1356.362
2.5680198669433594,3,7,1356.346
2.636286973953247,4,0,1356.334
2.7064387798309326,4,1,1356.302
2.775973081588745,4,2,1356.319
2.845383882522583,4,3,1356.381
2.914958953857422,4,4,1356.54
2.9843859672546387,4,5,1356.465
3.0578737258911133,4,6,1356.436
3.1244637966156006,4,7,1356.422
3.193758964538574,5,0,1356.422
3.2630550861358643,5,1,1356.335
3.3324637413024902,5,2,1356.371
3.4020469188690186,5,3,1356.679
3.472186803817749,5,4,1356.661
3.541735887527466,5,5,1356.528
3.613196849822998,5,6,1356.612
3.6807258129119873,5,7,1356.724
3.751495838165283,6,0,1356.879
3.8197360038757324,6,1,1356.944
3.889096975326538,6,2,1356.881
3.959329843521118,6,3,1356.728
4.028912782669067,6,4,1356.799
4.098326921463013,6,5,1356.755
4.167733907699585,6,6,1356.767
4.240372896194458,6,7,1356.951
4.307643890380859,7,0,1356.656
4.379096031188965,7,1,1356.622
4.446386814117432,7,2,1356.606
4.515945911407471,7,3,1356.503
4.585338115692139,7,4,1356.527
4.6549458503723145,7,5,1356.397
4.7245118618011475,7,6,1356.341
4.7956788539886475,7,7,1356.393
4.910330057144165,0,0,1356.301
4.981396913528442,0,1,1356.309
5.049998998641968,0,2,1356.312
5.119564056396484,0,3,1356.334
5.189157009124756,0,4,1356.473
5.258758783340454,0,5,1356.597
5.32818078994751,0,6,1356.524
5.397746801376343,0,7,1356.468
5.472710847854614,1,0,1356.385
5.537022829055786,1,1,1356.253
5.60642409324646,1,2,1356.306
5.675808906555176,1,3,1356.297
5.746058940887451,1,4,1356.339
5.815651893615723,1,5,1356.337
5.885211706161499,1,6,1356.339
5.9546308517456055,1,7,1356.303
6.026373863220215,2,0,1356.292
6.093725919723511,2,1,1356.261
6.163478851318359,2,2,1356.379
6.232867956161499,2,3,1356.363
6.30243182182312,2,4,1356.412
6.37251091003418,2,5,1356.383
6.44209098815918,2,6,1356.306
6.511669874191284,2,7,1356.366
6.581269979476929,3,0,1356.26
6.650664806365967,3,1,1356.344
6.720237970352173,3,2,1356.256
6.7896459102630615,3,3,1356.298
6.859226703643799,3,4,1356.35
6.929483890533447,3,5,1356.309
6.998917102813721,3,6,1356.355
7.07375693321228,3,7,1356.305
7.13872504234314,4,0,1356.264
7.207469940185547,4,1,1356.302
7.277074813842773,4,2,1356.253
7.346475839614868,4,3,1356.251
7.416751861572266,4,4,1356.332
7.48617696762085,4,5,1356.363
7.5557920932769775,4,6,1356.401
7.6283769607543945,4,7,1356.429
7.69500994682312,5,0,1356.387
7.7653748989105225,5,1,1356.425
7.833920955657959,5,2,1356.39
7.903475761413574,5,3,1356.401
7.973170757293701,5,4,1356.459
8.042554140090942,5,5,1356.404
8.112806797027588,5,6,1356.559
8.183498859405518,5,7,1356.601
8.251958847045898,6,0,1356.495
8.321284055709839,6,1,1356.407
8.390871047973633,6,2,1356.399
8.46044373512268,6,3,1356.401
8.530020952224731,6,4,1356.456
8.599457025527954,6,5,1356.45
8.668997764587402,6,6,1356.461
8.739365816116333,6,7,1356.455
8.808700799942017,7,0,1356.389
8.878257751464844,7,1,1356.486
8.94782304763794,7,2,1356.351
9.017390012741089,7,3,1356.414
9.0869779586792,7,4,1356.385
9.156425952911377,7,5,1356.425
9.225956916809082,7,6,1356.39
9.296226978302002,7,7,1356.442
9.411815881729126,0,0,1356.283
9.48180890083313,0,1,1356.358
9.550972938537598,0,2,1356.261
9.620576858520508,0,3,1356.243
9.689987897872925,0,4,1356.33
9.759573936462402,0,5,1356.318
9.829852819442749,0,6,1356.312
9.899265050888062,0,7,1356.287
9.968833923339844,1,0,1356.352
10.039622783660889,1,1,1356.276
10.107730865478516,1,2,1356.26
10.17770004272461,1,3,1356.344
10.246989011764526,1,4,1356.392
10.316543817520142,1,5,1356.374
10.386164903640747,1,6,1356.424
10.456235885620117,1,7,1356.33
10.525783061981201,2,0,1356.341
10.595365762710571,2,1,1356.372
10.669965028762817,2,2,1356.291
10.734511852264404,2,3,1356.247
10.805328130722046,2,4,1356.331
10.87333869934082,2,5,1356.327
10.94295072555542,2,6,1356.325
11.01253080368042,2,7,1356.352
11.081974983215332,3,0,1356.214
11.152218103408813,3,1,1356.289
11.223434925079346,3,2,1356.263
11.291368961334229,3,3,1356.31
11.360776901245117,3,4,1356.351
11.430375814437866,3,5,1356.342
11.499931812286377,3,6,1356.372
11.569506883621216,3,7,1356.346
11.639159917831421,4,0,1356.273
11.708483934402466,4,1,1356.271
11.778307914733887,4,2,1356.35
11.849682807922363,4,3,1356.313
11.917895793914795,4,4,1356.408
11.98729681968689,4,5,1356.411
12.056854009628296,4,6,1356.261
12.126396894454956,4,7,1356.304
12.195849895477295,5,0,1356.297
12.266188859939575,5,1,1356.359
12.335025787353516,5,2,1356.334
12.404608964920044,5,3,1356.294
12.474724054336548,5,4,1356.363
12.544303894042969,5,5,1356.385
12.61391305923462,5,6,1356.359
12.683335781097412,5,7,1356.393
12.75511384010315,6,0,1356.454
12.822480916976929,6,1,1356.548
12.89208173751831,6,2,1356.465
12.961473941802979,6,3,1356.457
13.031040906906128,6,4,1356.49
13.10063099861145,6,5,1356.449
