timestamp,row_index,col_index,capacitance_pF
0.40633130073547363,0,0,1356.155
0.475862979888916,0,1,1356.161
0.5452761650085449,0,2,1356.136
0.6149060726165771,0,3,1356.14
0.686791181564331,0,4,1356.158
0.7598471641540527,0,5,1356.189
0.8286111354827881,0,6,1356.151
0.8975541591644287,0,7,1356.303
0.9650201797485352,1,0,1356.126
1.033717155456543,1,1,1356.161
1.1042869091033936,1,2,1356.095
1.1717712879180908,1,3,1356.128
1.2410790920257568,1,4,1356.166
1.311838150024414,1,5,1356.145
1.381716251373291,1,6,1356.199
1.4508562088012695,1,7,1356.253
1.5202980041503906,2,0,1356.132
1.5891921520233154,2,1,1356.133
1.6585960388183594,2,2,1356.191
1.728766918182373,2,3,1356.079
1.7982420921325684,2,4,1356.269
1.867842197418213,2,5,1356.256
