timestamp,CH0_pF
17.792,320.861403,252.943690
17.894,320.732607,252.943933
18.000,321.018655,252.943933
18.110,321.132170,252.943307
18.211,321.162379,252.940247
18.317,320.189250,252.943933
18.424,319.782769,252.943933
18.532,320.239096,252.944698
18.640,320.724118,252.945220
18.743,320.540697,252.946228
18.849,320.703627,252.945707
18.956,320.773156,252.943168
19.063,320.614954,252.946854
19.169,320.353726,252.944177
19.276,320.279215,252.943933
19.382,320.549326,252.945985
19.489,320.947292,252.944942
19.595,320.800681,252.943933
19.702,320.637339,252.945811
19.808,320.600228,252.945220
19.915,320.452041,252.944455
20.021,320.310088,252.946333
20.127,320.309260,252.946576
20.234,320.871997,252.945463
20.340,320.473190,252.945220
20.468,320.412719,252.945707
20.577,320.271863,252.945463
20.660,320.292654,252.945811
20.767,320.294894,252.947619
20.873,320.222204,252.946333
20.980,320.351632,252.947863
21.086,319.898866,252.943690
21.193,320.304001,252.944177
21.317,320.882250,252.945220
21.406,320.615247,252.942403
21.512,321.299591,252.943307
21.619,314.782381,252.942125
21.726,325.084247,252.943168
21.832,384.361209,252.943412
21.938,437.533815,252.943690
22.047,445.288956,252.944455
22.157,461.711301,252.944698
22.265,474.469046,252.943307
22.373,472.555531,252.943933
22.475,485.814422,252.942299
22.578,398.112452,252.945463
22.684,401.747730,252.944698
22.791,382.972343,252.944698
22.898,379.436361,252.943690
23.004,393.049261,252.943690
23.110,434.676940,252.941256
23.217,419.976424,252.941534
23.323,416.150166,252.943690
23.430,443.021442,252.945220
23.536,445.831130,252.946472
23.643,492.852559,252.944698
23.750,488.566155,252.943933
23.857,500.807924,252.942890
23.964,498.293745,252.943690
24.070,505.978679,252.943551
24.197,510.555184,252.942647
24.301,517.157272,252.944177
24.399,519.988021,252.942125
24.505,501.183532,252.943933
24.610,439.885303,252.943412
24.716,470.659933,252.944455
24.823,518.834221,252.942403
24.926,531.752386,252.944455
25.032,523.038579,252.944177
25.134,486.604704,252.943690
25.241,499.130158,252.942647
25.359,474.933503,252.942021
25.454,495.949481,252.940491
25.560,515.876883,252.942542
25.667,515.453797,252.943690
25.773,518.849295,252.943933
25.879,540.085059,252.941882
25.986,540.012722,252.944698
26.098,541.909258,252.944942
26.208,541.649209,252.944698
26.314,542.025160,252.943690
26.423,542.221264,252.943690
26.526,538.512096,252.944455
26.633,540.521042,252.943168
26.731,533.681743,252.944455
26.839,537.798415,252.943933
26.948,539.330626,252.942890
27.055,539.569356,252.943690
27.161,529.926164,252.944455
27.266,537.783045,252.943307
27.372,539.417127,252.945220
27.477,541.004463,252.943412
27.587,541.388301,252.942299
27.691,541.955677,252.943412
27.796,541.994172,252.943412
27.901,541.388822,252.945811
28.008,541.876090,252.945220
28.115,542.020256,252.944942
28.221,542.608454,252.944177
28.327,543.267196,252.941256
28.434,545.665560,252.943168
28.540,546.040738,252.943933
28.647,546.381244,252.943412
28.753,544.100084,252.944177
28.859,540.853307,252.944177
28.966,538.131852,252.944177
29.072,534.678023,252.944455
29.179,532.051218,252.947237
29.286,528.969056,252.946333
29.393,526.240216,252.945811
29.499,547.386207,252.945568
29.605,545.680627,252.944177
29.712,548.006894,252.945985
29.836,535.234644,252.947619
29.939,521.974226,252.947098
30.049,492.687392,252.948384
30.148,511.702360,252.945463
30.254,524.576096,252.946576
30.358,536.741485,252.948628
30.463,543.140754,252.948384
30.567,543.153627,252.946854
30.676,543.202400,252.946854
30.781,516.462044,252.945463
30.888,486.929105,252.948906
30.993,536.970104,252.947098
31.098,526.604653,252.947237
31.205,535.952906,252.947098
31.309,538.248642,252.947098
31.414,541.226264,252.946854
31.521,542.068463,252.946576
31.627,530.281499,252.947619
31.734,518.374450,252.945985
31.840,493.889806,252.945811
31.947,518.610424,252.943690
32.053,491.823734,252.944698
32.159,323.643942,252.945568
32.266,314.415669,252.945220
32.372,316.089080,252.944455
32.488,316.238112,252.944942
32.585,316.349401,252.944942
32.703,319.595461,252.948141
32.811,319.650127,252.946089
32.914,319.887686,252.947863
33.016,318.711021,252.950158
33.123,321.072058,252.946854
33.227,321.162526,252.949149
33.330,321.084568,252.946333
33.436,321.240999,252.948628
