timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF,CH4_pF,CH5_pF,CH6_pF,CH7_pF
108.4730875492096,271.01018087891174,271.0130518783523,271.0105707650476,271.01081887484486,317.949876240605,315.3151843032291,318.7083179833333,322.872634286151
108.68506598472595,271.00837323600246,271.0122720962136,271.0100391023437,271.0117404285033,318.02028639902557,315.29899350669535,318.66176516579213,322.82207875153523
108.89920973777771,271.0097909936173,271.0122720962136,271.01096065202483,271.0130518783523,318.0054185830316,315.3029076508973,318.62245179960485,322.6644052007225
109.10886573791504,271.01081887484486,271.0119885399068,271.0107125420329,271.0095428852316,317.81853350108094,315.10577880418646,318.44202000183424,322.44207147574497
109.31894612312317,271.0090112255524,271.01046443238164,271.0107125420329,271.0119885399068,317.67939993325035,315.0564144102886,318.41281305303,322.41424417726216
109.52255272865295,271.00773524870544,271.0117404285033,271.01081887484486,271.0105707650476,317.67332729582233,315.04561888371165,318.3988655570718,322.37920070536865
109.73736619949341,271.0099327699906,271.01578114234076,271.0135481051018,271.0142215578705,317.62695608103843,315.03127013323797,318.39123770261136,322.3513355659927
109.95079588890076,271.0112442067185,271.0125202083472,271.011102429316,271.0112442067185,317.6084733933123,315.0291823162603,318.3943068655313,322.3609454121788
110.1523904800415,271.01046443238164,271.0144696726812,271.0119885399068,271.01046443238164,317.6305988448434,315.0336689273026,318.39123770261136,322.3451284775055
110.37029981613159,271.0100391023437,271.0122720962136,271.0090112255524,271.01018087891174,317.58545098778234,315.03064822813803,318.3891163953532,322.2995693381476
110.57311844825745,271.00890489380436,271.0112442067185,271.0085150112633,271.0095428852316,317.52215227829026,315.04775128942856,318.4073513030486,322.2806773116558
110.78535389900208,271.0079833546088,271.0119885399068,271.0114923174405,271.0117404285033,317.4846225648361,315.06836566091664,318.43380373058733,322.28348113275524
110.99389243125916,271.0130518783523,271.0154975805267,271.0117404285033,271.0125202083472,317.4945998752054,315.1171551426847,318.47430128905677,322.2999370826388
111.2026515007019,271.0099327699906,271.0154975805267,271.01457600770436,271.0114923174405,317.4779263455065,315.1603108396494,318.5262777012932,322.3111076214785
111.42136311531067,271.01046443238164,271.01329999155666,271.0114923174405,271.01329999155666,317.47311778177965,315.1905384392844,318.529664963809,322.415439987084
111.62344741821289,271.0092593332079,271.01329999155666,271.0074516995188,271.01018087891174,317.45190747737115,315.1956064330983,318.53025209480614,322.3581405801282
111.84098672866821,271.0092593332079,271.0139734434005,271.0103226555911,271.01329999155666,317.4388767767124,315.18635965913796,318.528445543079,322.37920070536865
112.04523396492004,271.0090112255524,271.0125202083472,271.0117404285033,271.0119885399068,317.4388767767124,315.19382817573484,318.53359425601803,322.39032937782866
112.25929379463196,271.0112442067185,271.0127683208215,271.0103226555911,271.0100391023437,317.44040447251206,315.19596208637694,318.53666547756256,322.41079476312655
112.47206974029541,271.00837323600246,271.01329999155666,271.00968466141023,271.0121303180046,317.4395058265884,315.19293905269643,318.52812939810684,322.32218679532343
112.6743700504303,271.0092593332079,271.0125202083472,271.0100391023437,271.0112442067185,317.43676498008966,315.189338142863,318.53210382627657,322.4232129130896
112.88335490226746,271.0087631182375,271.0117404285033,271.0097909936173,271.01046443238164,317.45100878260115,315.1905384392844,318.52812939810684,322.40555175965807
113.09402441978455,271.0079833546088,271.01329999155666,271.011102429316,271.01046443238164,317.4503796985328,315.1926723165184,318.529664963809,322.41047282063164
113.30361604690552,271.00773524870544,271.0119885399068,271.0097909936173,271.00865678663547,317.4503796985328,315.1917387425621,318.52812939810684,322.39065129015273
113.51536011695862,271.00890489380436,271.0125202083472,271.01081887484486,271.0100391023437,317.44557176062784,315.191427552165,318.5272261293513,322.4147960886609
113.72380709648132,271.0097909936173,271.0127683208215,271.0094365531706,271.01081887484486,317.4470545709497,315.19382817573484,318.53056824293856,322.4164058383353
113.93381214141846,271.0082314608529,271.0112442067185,271.0081251295637,271.0085150112633,317.45159293376753,315.19951865227046,318.53603316361347,322.34016293579816
114.1463828086853,271.00720359434547,271.0127683208215,271.01018087891174,271.0112442067185,317.4437294956099,315.1956064330983,318.5375687864701,322.32687607829865
114.35500741004944,271.01096065202483,271.0125202083472,271.0094365531706,271.01096065202483,317.4398203522277,315.19654002423846,318.5363493203526,322.32342806615225
114.5655562877655,271.0085150112633,271.0139734434005,271.0099327699906,271.0112442067185,317.4400899460047,315.1953396935345,318.53327810338055,322.3237498782783
114.77521777153015,271.0095428852316,271.0154975805267,271.0127683208215,271.0125202083472,317.44040447251206,315.1962288267308,318.53603316361347,322.32747373936337
114.98449182510376,271.0117404285033,271.01500134842286,271.0136898844234,271.0134417706836,317.44098859440885,315.19836276175215,318.5354460166325,322.32158914896314
115.19544672966003,271.0107125420329,271.0135481051018,271.01081887484486,271.0114923174405,317.4428308355669,315.1974291625139,318.5330071157802,322.32499115813636
115.40669631958008,271.01018087891174,271.0117404285033,271.0097909936173,271.0134417706836,317.4422017758074,315.1962288267308,318.5354460166325,322.36370429908817
115.6183545589447,271.0112442067185,271.0130518783523,271.0122720962136,271.0125202083472,317.4625123638687,315.19445056410024,318.53725262791534,322.2583859376052
115.82655644416809,271.0117404285033,271.0127683208215,271.01046443238164,271.0117404285033,317.47491536290977,315.2004078031494,318.5375687864701,322.3166241511585
116.03444266319275,271.0105707650476,271.01457600770436,271.0119885399068,271.01329999155666,317.51761240229416,315.1962288267308,318.53603316361347,322.37175125487425
116.24437880516052,271.0114923174405,271.0140797781316,271.0105707650476,271.0100391023437,317.5548782252796,315.19654002423846,318.535717007345,322.4244087728084
116.45511674880981,271.01081887484486,271.0144696726812,271.0122720962136,271.0119885399068,317.58940778558184,315.19711796368955,318.5351298612381,322.46313982664594
116.66470289230347,271.0119885399068,271.0136898844234,271.0103226555911,271.0112442067185,317.62574184036254,315.1917387425621,318.53210382627657,322.5022459505198
116.87618160247803,271.01096065202483,271.0134417706836,271.0090112255524,271.0117404285033,317.6499829999787,315.18991606250637,318.528445543079,322.5356988326648
117.08592128753662,271.0107125420329,271.01578114234076,271.0099327699906,271.0122720962136,317.67544145353924,315.18840458371994,318.5275422729787,322.56483054700544
117.29468274116516,271.0094365531706,271.0139734434005,271.0119885399068,271.0125202083472,317.69968830308966,315.19084962836473,318.529664963809,322.59184879187603
117.5059015750885,271.0119885399068,271.0156393613781,271.01135053984336,271.0112442067185,317.7211933976429,315.189338142863,318.528445543079,322.6079600933827
117.71530532836914,271.0107125420329,271.0122720962136,271.0112442067185,271.01018087891174,317.70787617792007,315.1902272506649,318.528445543079,322.6222311112591
117.92562460899353,271.01018087891174,271.0127683208215,271.0085150112633,271.0095428852316,317.71849389355214,315.18484820593346,318.524787322903,322.61914664976257
118.13469982147217,271.00592763026464,271.0119885399068,271.0105707650476,271.0099327699906,317.71727912793574,315.1803583649432,318.52415504432196,322.6166606980622
118.34968662261963,271.0092593332079,271.0144696726812,271.01096065202483,271.0122720962136,317.71849389355214,315.18213650831694,318.52356793018237,322.6225533709826
118.55850577354431,271.0107125420329,271.0127683208215,271.0107125420329,271.0112442067185,317.7197086661354,315.18213650831694,318.5253744404141,322.6188243951434
118.76599860191345,271.0114923174405,271.0139734434005,271.0105707650476,271.0087631182375,317.7211933976429,315.1809807134124,318.52266468082956,322.62071189335217
118.97888350486755,271.0094365531706,271.0144696726812,271.00968466141023,271.0112442067185,317.7218232868811,315.18066953894737,318.524787322903,322.62190885201846
119.18508791923523,271.0085150112633,271.01379621898764,271.0119885399068,271.01379621898764,317.7227231318995,315.18066953894737,318.52144530029784,322.61569394682743
119.39785361289978,271.01018087891174,271.0117404285033,271.0099327699906,271.01018087891174,317.72150834202785,315.1791581266724,318.52415504432196,322.6185021410071
