timestamp,row_index,col_index,capacitance_pF
0.39729809761047363,0,0,1356.476
0.46660590171813965,0,1,1356.489
0.5368518829345703,0,2,1356.547
0.6062219142913818,0,3,1356.434
0.6758980751037598,0,4,1356.535
0.7453110218048096,0,5,1356.506
0.8192522525787354,0,6,1356.576
0.8849220275878906,0,7,1356.567
0.9539721012115479,1,0,1356.49
1.024420976638794,1,1,1356.482
1.093553066253662,1,2,1356.392
1.1629490852355957,1,3,1356.457
1.2325410842895508,1,4,1356.533
1.3019649982452393,1,5,1356.525
1.3756451606750488,1,6,1356.461
1.4415700435638428,1,7,1356.376
1.511246919631958,2,0,1356.186
1.5806019306182861,2,1,1356.251
1.6501648426055908,2,2,1356.334
1.7195920944213867,2,3,1356.263
1.7891261577606201,2,4,1356.325
1.859285831451416,2,5,1356.35
1.9288301467895508,2,6,1356.42
1.998265027999878,2,7,1356.338
2.0678679943084717,3,0,1356.277
2.13728404045105,3,1,1356.31
2.208534002304077,3,2,1356.293
2.277172803878784,3,3,1356.387
2.348828077316284,3,4,1356.429
2.415915012359619,3,5,1356.35
2.4852800369262695,3,6,1356.396
2.554927110671997,3,7,1356.448
2.624408006668091,4,0,1356.259
2.694493055343628,4,1,1356.313
2.7641870975494385,4,2,1356.317
2.8335320949554443,4,3,1356.363
2.903103828430176,4,4,1356.372
2.9724910259246826,4,5,1356.397
3.0421340465545654,4,6,1356.352
3.1121420860290527,4,7,1356.413
3.1819281578063965,5,0,1356.324
3.2511980533599854,5,1,1356.367
3.320781946182251,5,2,1356.313
3.390166997909546,5,3,1356.342
3.4597458839416504,5,4,1356.523
3.5291922092437744,5,5,1356.448
3.599245071411133,5,6,1356.372
3.6725821495056152,5,7,1356.453
3.7383720874786377,6,0,1356.39
3.8078439235687256,6,1,1356.318
3.877207040786743,6,2,1356.344
3.9468510150909424,6,3,1356.366
4.017064094543457,6,4,1356.414
4.0864739418029785,6,5,1356.412
4.156030893325806,6,6,1356.421
4.225589036941528,6,7,1356.424
4.295028209686279,7,0,1356.331
4.364438056945801,7,1,1356.36
4.434689998626709,7,2,1356.375
4.504094839096069,7,3,1356.375
4.573512077331543,7,4,1356.405
4.643096923828125,7,5,1356.432
4.712503910064697,7,6,1356.372
4.7839038372039795,7,7,1356.422
4.898505210876465,0,0,1356.296
4.96806001663208,0,1,1356.368
5.03750205039978,0,2,1356.368
5.107096910476685,0,3,1356.428
5.176669120788574,0,4,1356.461
5.246264934539795,0,5,1356.576
5.3165061473846436,0,6,1356.561
5.388097047805786,0,7,1356.52
5.455473184585571,1,0,1356.387
5.525044202804565,1,1,1356.387
5.594455003738403,1,2,1356.276
