timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF
58.28253102302551,29216.59114721896,29652.004466361963,29327.67390543435,28844.292178249096
58.39733171463013,29216.368971755837,29651.748910965136,29327.246970499426,28843.49047392587
58.50792980194092,29216.626854226197,29652.296533718087,29328.1567122473,28843.408748663456
58.62191677093506,29216.424515384035,29652.324929385646,29327.849470168727,28843.906888989946
58.734957695007324,29216.45228725753,29652.74681267991,29328.444007909537,28843.766785718806
58.84450340270996,29216.396743550144,29652.495304247586,29327.82153931008,28843.517715757196
58.960843563079834,29216.618919330034,29652.46690833529,29328.212574962115,28843.155791719295
59.06925630569458,29217.38465170425,29652.75898252392,29329.3538053572,28844.179314939367
59.18237376213074,29217.920285506607,29652.98615432077,29329.3817384048,28844.514014960867
59.294819831848145,29218.05915593384,29652.661623981567,29328.184643584755,28844.54125824227
59.40690803527832,29216.674463670995,29652.154555992096,29327.793608491327,28844.296070099183
59.520097732543945,29216.987895420825,29652.410116633062,29327.793608491327,28844.7630978275
59.632723808288574,29217.154532075518,29652.92936112682,29328.044987296475,28845.12116010079
59.746001958847046,29217.38465170425,29653.47701658193,29328.471939657415,28845.81395168888
59.858158349990845,29217.60683875307,29654.27621509966,29328.69539507694,28846.37053829192
59.968530893325806,29218.539258467386,29656.621258136118,29329.744871654922,28847.639460282873
60.08712577819824,29220.432009352255,29660.228623361025,29335.056965038522,28850.520146110244
60.194077491760254,29222.686090979518,29662.533786255397,29338.178642623512,28853.813999381044
60.307685136795044,29224.440327913635,29664.960991120814,29342.23916570497,28856.528153389383
60.41825318336487,29226.611514053784,29667.85129582283,29347.295036112057,28864.67291358973
60.530596017837524,29228.985409399163,29669.865016149415,29350.47459374845,28863.75738118391
60.644973278045654,29229.715896923684,29669.731032422507,29353.34702529452,28865.113163829898
60.75920295715332,29232.5150292402,29670.96940143849,29359.620699104915,28867.221050105658
60.8720760345459,29233.98423829411,29671.37544094402,29362.950159301297,28868.082193919778
60.98525071144104,29239.123370298985,29671.46071029912,29370.318553026595,28869.134322369762
61.092694997787476,29334.035143029956,29672.50021389518,29390.542904060963,28870.79836144576
61.20502018928528,29819.77025536531,29691.65553110912,29927.637265409616,28881.471896040355
61.320207357406616,29961.991075813592,29694.261111405107,30205.316994064087,28884.82565221702
61.430193185806274,30011.400183633392,29694.797716548666,30298.292029534925,28885.601779022938
61.54408597946167,30067.32167168212,29695.58232449328,30341.80803928306,28886.96300157284
61.65842127799988,30106.28171020589,29695.753072310992,30380.37323832952,28887.65340050039
61.76698422431946,7254.867043561813,29700.23776247448,7401.817447086252,28888.70659908212
61.883601665496826,7120.83814311529,29700.957521763037,7448.737422298755,28890.372330710914
61.99475836753845,7266.618698997545,29701.913174807632,7237.589121262544,28891.620748622056
62.10950970649719,6842.73279146677,29702.226313709896,7109.499639908113,28892.619541214597
62.21986651420593,6832.534953877808,29702.547591236762,7112.202589393236,28892.70147571802
62.32908844947815,6832.8351322858925,29702.925810701814,7112.426554583007,28893.037020654014
62.44154667854309,6830.0136082114595,29703.09662186045,7111.030518629861,28892.92387112704
62.55519914627075,6825.693651173057,29703.36097536774,7108.307287928662,28893.34135716256
62.66635608673096,6825.762645031177,29703.41791350814,7108.205875665085,28893.75495038169
62.77942204475403,6825.462932557476,29703.26743449249,7105.558973977289,28893.50523265884
62.89173412322998,12530.892120517872,29701.421109394676,7098.187721483507,28890.376231890838
63.003642082214355,29236.156488116703,29670.185768758412,29387.16072290169,28872.100075434886
63.11932301521301,29230.87123472668,29668.050222777274,29348.51327289044,28868.939479428394
63.231125593185425,29229.966015793267,29669.95839928367,29344.367583805408,28866.83140493355
63.34427618980408,29229.485631596315,29669.865016149415,29346.867672657812,28866.776855239
63.455201864242554,29228.24700962432,29666.775501043754,29336.645684973755,28865.69758236283
63.56559419631958,29227.69124330392,29665.2816642088,29335.484070527833,28863.948275835883
63.67800712585449,29228.163643665706,29665.05435110356,29334.65780946198,28864.201506357735
63.7924861907959,29229.068778873625,29665.196421488155,29334.314542181946,28863.317161960815
63.90278959274292,29229.179938727757,29664.81892242745,29333.775704534506,28862.84189233581
64.01800084114075,29228.3303759396,29663.68240962044,29324.924926909607,28858.798679649528
64.1278305053711,29225.253998212225,29661.032153155917,29316.189811028173,28854.647285698975
64.23997926712036,29222.122546121278,29659.794406203608,29314.399394969412,28851.598567876117
64.35758447647095,29221.58679675918,29658.21588398406,29313.434472600184,28850.769306778784
64.46922779083252,29221.975709645245,29655.8341365541,29312.27423647539,28850.854956504063
64.57722616195679,29224.265690913086,29657.8872101192,29312.84039120209,28852.32274061232
64.69086766242981,29227.564213227826,29660.086588662016,29313.833195075906,28855.585749488986
64.80201435089111,29231.943258900355,29663.410468025653,29313.97274986434,28858.136577419787
64.91477990150452,29233.698329474253,29664.327778521954,29314.51901676417,28860.929245563777
65.02934241294861,29233.35683276965,29665.594223994634,29315.085236527975,28865.72485566117
65.13924288749695,29233.587143843695,29665.68758696672,29316.44104065743,28870.131949134695
65.25436520576477,29234.798307212022,29666.95411952184,29317.035231520615,28879.10901864212
65.36408257484436,29238.670563897515,29668.513040168575,29318.119975524965,28888.928948368084
65.47650361061096,19075.86042519983,29671.338897047215,29323.04993834205,6936.453343054675
65.59356737136841,6765.013923286877,29475.251374447795,29328.647511557778,6925.122274954751
65.70490980148315,6785.574786821051,29689.131575220374,29331.285270088363,6918.2703940468555
65.82049298286438,6778.551144905935,29693.23672379302,29332.957497978026,6917.672018275325
65.92678046226501,6780.745498765558,29695.37498983733,29333.691886679284,6924.894279590228
