timestamp,CH0_pF
24.927,581.300667,251.988145
25.034,581.552236,251.993195
25.138,581.392328,251.991535
25.247,581.235258,251.990774
25.354,581.343894,251.991915
25.458,580.826404,251.990774
25.577,580.403787,251.990774
25.675,580.553146,251.992330
25.777,580.436191,251.990290
25.884,580.341407,251.990013
25.996,580.332876,251.992054
26.101,580.098440,251.991051
26.203,580.020211,251.993679
26.310,580.074129,251.991535
26.417,580.344751,251.989771
26.526,581.143056,251.990290
26.632,581.946441,251.991051
26.736,581.803500,251.990774
26.852,581.538011,251.990878
26.952,581.494185,251.990774
27.056,581.972719,251.991812
27.162,582.124870,251.992330
27.268,582.314270,251.995720
27.386,581.497654,251.996481
27.485,581.691846,251.992330
27.588,582.329102,251.991154
27.695,582.830337,251.992054
27.807,582.909122,251.992572
27.911,585.130308,251.991293
28.018,590.164622,251.991293
28.120,592.335770,251.994198
28.227,593.453784,251.993679
28.344,594.893966,251.995720
28.442,595.510478,251.994440
28.546,595.810758,251.994717
28.652,596.219791,251.994717
28.764,596.768051,251.994198
28.865,596.696356,251.991812
28.972,595.400340,251.993195
29.084,595.174648,251.994717
29.188,595.780684,251.993195
29.291,596.522155,251.993195
29.407,596.600062,251.992676
29.504,596.352588,251.992330
29.610,596.149032,251.990290
29.716,596.718451,251.991535
29.823,596.911358,251.991051
29.935,597.473783,251.991535
30.039,597.655493,251.994198
30.142,597.501335,251.994440
30.255,597.455737,251.993679
30.356,597.313080,251.992330
30.463,597.017820,251.992918
30.567,597.079716,251.990532
30.677,597.484250,251.991915
30.782,598.207012,251.994440
30.888,597.701715,251.994959
30.993,597.933508,251.991812
31.099,598.017588,251.991535
31.217,597.924475,251.991051
31.315,598.434389,251.994198
31.422,598.677338,251.993679
31.525,598.950012,251.992572
31.635,598.979113,251.991812
31.738,598.052165,251.990290
31.845,598.488298,251.989252
31.951,598.836889,251.990290
32.064,598.975611,251.990013
32.166,598.700989,251.991154
32.271,597.877023,251.990774
32.377,597.705928,251.990532
32.493,597.388973,251.990774
32.592,598.243654,251.989529
32.697,598.037828,251.988387
32.804,598.132775,251.990532
32.912,598.896042,251.990013
33.016,599.218277,251.991535
33.123,599.227702,251.992572
33.238,598.882883,251.992572
33.341,599.049398,251.991535
33.443,598.849684,251.994717
33.548,598.529911,251.992815
33.666,599.277002,251.993195
33.765,599.268785,251.992330
33.869,599.381786,251.990774
33.974,599.543547,251.992572
34.081,599.344196,251.994959
34.187,599.417687,251.992330
34.297,599.448030,251.992815
34.402,599.561444,251.993956
34.506,599.815226,251.992330
34.624,599.499171,251.992054
34.721,599.314103,251.992330
34.828,598.825180,251.992330
34.933,598.532323,251.993437
35.042,598.237266,251.988768
35.147,598.468760,251.990290
35.252,598.808522,251.992918
35.360,598.631608,251.990013
35.466,598.582867,251.991915
35.571,598.261976,251.991535
35.680,597.927004,251.991293
35.785,597.680409,251.991535
35.891,597.699308,251.995962
35.999,597.653085,251.991396
36.108,597.779487,251.993679
36.209,597.921223,251.992434
36.316,598.078913,251.991293
36.422,599.122957,251.992054
36.529,599.482849,251.991812
36.644,599.512351,251.992434
36.745,599.658076,251.993437
36.849,599.723518,251.995720
36.954,599.497358,251.994959
37.071,599.330660,251.996239
37.169,599.265281,251.993195
37.274,599.332473,251.994959
37.381,599.174057,251.993679
37.488,599.162943,251.993195
37.594,599.183602,251.991812
37.700,598.988532,251.994959
37.818,598.841234,251.994440
37.916,598.523277,251.994198
38.022,598.510371,251.992330
38.126,597.265819,251.992054
38.237,591.388627,251.992330
38.340,588.660630,251.991915
38.445,587.704808,251.992572
38.551,587.560850,251.991812
38.667,587.746502,251.991051
38.768,587.496168,251.990013
38.872,587.497342,251.989010
38.977,587.341372,251.990532
39.088,586.923289,251.991812
39.191,587.218893,251.991535
39.300,586.953297,251.991293
39.407,587.614036,251.991293
39.510,586.831521,251.990290
39.616,587.023753,251.991396
39.722,587.159426,251.991051
39.829,586.966660,251.991396
39.940,587.220652,251.989771
40.046,587.288692,251.992054
40.148,587.203879,251.992330
40.262,587.485839,251.992054
40.364,587.270273,251.991812
40.468,587.107942,251.990532
40.575,587.023167,251.990774
40.681,586.874883,251.993437
40.792,587.184877,251.992330
40.894,586.963729,251.989771
41.001,586.807967,251.992676
41.112,587.217602,251.988145
41.216,587.321074,251.991293
41.320,587.269100,251.989252
41.427,587.249509,251.990774
41.540,587.326354,251.989771
41.644,587.692125,251.991293
41.747,587.558620,251.993195
41.853,587.674157,251.990532
41.967,587.854575,251.989252
42.068,587.335036,251.992918
42.172,587.619202,251.990013
42.279,587.762711,251.990532
42.397,587.877837,251.987903
42.495,588.318794,251.991293
42.599,588.321146,251.989771
42.704,588.232586,251.993437
42.815,588.057171,251.993195
42.919,587.934003,251.991293
43.024,587.703751,251.990774
43.130,587.804881,251.993437
43.237,588.070924,251.991051
43.348,588.255166,251.992054
43.451,588.416784,251.992676
43.556,588.310678,251.990290
43.669,588.216358,251.991293
43.770,588.058229,251.991293
