timestamp,CH0_pF
68.924,403.912594,252.935553
69.025,404.137103,252.935797
69.135,404.562455,252.936805
69.238,405.321288,252.939726
69.344,405.654858,252.938439
69.454,405.764744,252.936562
69.558,406.148690,252.938613
69.668,406.466907,252.936562
69.769,406.583155,252.935275
69.876,406.567565,252.934510
69.986,406.155478,252.935797
70.095,405.400403,252.935797
70.196,405.542894,252.938613
70.302,405.773920,252.938196
70.415,406.026658,252.935275
70.518,406.936589,252.938717
70.621,408.635381,252.936318
70.728,410.801616,252.936562
70.834,412.569089,252.936805
70.945,413.620783,252.936318
71.047,414.245409,252.936318
71.157,414.723292,252.937431
71.260,415.729755,252.938196
71.366,417.042994,252.937188
71.477,417.958614,252.940247
71.581,418.496782,252.938717
71.686,418.842017,252.936040
71.792,419.246247,252.937431
71.898,419.220257,252.937431
72.007,418.873351,252.937188
72.114,418.453101,252.937953
72.221,417.998502,252.936040
72.324,417.395980,252.936909
72.431,416.895896,252.936318
72.537,416.404002,252.936805
72.647,415.984072,252.937431
72.755,416.075309,252.936318
72.859,414.930172,252.936562
72.963,414.576530,252.937431
73.069,414.398990,252.940004
73.178,413.719580,252.938717
73.284,412.486677,252.936318
73.389,412.130654,252.935553
73.496,412.400995,252.937188
73.605,412.878256,252.937570
73.709,413.609377,252.938439
73.816,414.166180,252.937431
73.921,414.350493,252.938196
74.028,414.374705,252.937188
74.135,414.337364,252.938092
74.245,414.252394,252.939726
74.353,414.288101,252.936805
74.455,414.440081,252.939482
74.560,414.510275,252.937674
74.667,414.386282,252.937327
74.777,414.254017,252.937674
74.888,413.786779,252.937953
74.990,413.676902,252.936805
75.092,409.040587,252.937848
75.199,400.066376,252.937188
75.313,342.183461,252.938613
75.416,339.777182,252.936666
75.522,324.513364,252.937431
75.630,312.922150,252.935553
75.732,312.148647,252.936562
75.838,312.033606,252.938092
75.952,311.905687,252.937570
76.054,311.717884,252.936318
76.162,311.718821,252.935032
76.264,311.769270,252.934510
76.370,311.592351,252.933989
76.477,311.580976,252.932354
76.590,311.588512,252.932633
76.699,311.801785,252.931868
76.796,311.836273,252.936909
76.903,311.801550,252.937188
77.015,311.765241,252.937188
77.116,311.699525,252.935275
77.225,311.567028,252.936562
77.328,311.562628,252.936562
77.435,311.548213,252.936805
77.549,311.603070,252.934163
77.650,311.656911,252.935797
77.758,311.651339,252.934510
77.860,311.699290,252.934788
77.967,311.659205,252.932980
78.073,311.580040,252.933745
78.179,311.501231,252.935032
78.288,311.452996,252.936318
78.392,311.799911,252.932876
78.499,311.816310,252.935032
78.611,311.690392,252.934510
78.712,311.622311,252.936040
78.821,311.662717,252.934510
78.925,311.656724,252.936040
79.031,311.696715,252.937570
79.141,311.780654,252.933745
79.244,311.690111,252.935032
79.350,311.939441,252.933884
79.457,311.834961,252.935275
79.567,311.613744,252.934163
79.670,311.344868,252.935032
79.777,311.268715,252.935032
79.883,311.640195,252.936040
79.993,311.699618,252.935553
80.100,311.565203,252.935032
80.202,311.535203,252.933502
80.309,311.526031,252.933641
80.416,311.331355,252.934406
80.523,311.318124,252.934788
80.631,311.357212,252.936318
80.735,311.504974,252.936040
80.842,311.639961,252.936805
80.954,311.686599,252.937953
81.055,311.659205,252.935553
81.165,311.573113,252.935797
81.267,311.636450,252.938857
81.374,311.700508,252.938613
81.484,311.673066,252.937327
81.587,311.618800,252.937570
81.695,311.623528,252.936318
81.800,311.590712,252.937570
81.907,311.556684,252.935797
82.014,311.532957,252.938196
82.127,311.670865,252.938196
82.226,311.743739,252.938092
82.340,311.705613,252.937953
82.442,311.685990,252.936040
82.549,311.719429,252.935032
82.651,311.590759,252.936040
82.758,311.473767,252.935797
82.864,311.501465,252.934927
82.971,311.528932,252.936805
83.078,311.527669,252.936562
83.184,311.559493,252.937431
83.298,311.662389,252.938961
83.397,311.778780,252.937188
83.506,311.813452,252.936562
83.610,311.831540,252.938196
83.717,311.827088,252.939378
83.827,311.841568,252.939482
83.930,311.849769,252.936805
84.036,311.832383,252.937953
84.143,311.837772,252.941012
84.249,311.828634,252.940247
84.356,311.870016,252.938613
84.463,311.812280,252.936805
84.569,311.799255,252.934649
84.679,311.880046,252.937570
84.785,311.780326,252.938196
84.890,311.706503,252.937431
84.994,314.985101,252.936562
85.101,325.596787,252.936040
85.208,334.243509,252.936318
85.319,363.648796,252.936562
85.421,376.540029,252.935797
85.533,387.485259,252.936909
85.639,403.402049,252.936040
85.740,411.910325,252.936909
85.847,411.540764,252.939482
85.957,413.151697,252.937674
86.067,413.923692,252.936805
86.168,415.520100,252.937674
86.272,423.103807,252.937431
86.379,421.175057,252.936040
86.494,421.721846,252.936562
86.592,420.299649,252.937431
86.702,418.485539,252.937083
86.806,422.600029,252.939726
86.911,422.555218,252.935553
87.018,416.136457,252.937953
87.126,421.184815,252.940004
87.235,422.028028,252.936318
87.337,421.897213,252.937953
87.444,421.377505,252.939239
87.557,420.415401,252.940769
87.657,416.307614,252.941012
87.766,417.343764,252.942125
87.870,417.461549,252.941256
87.976,424.084558,252.939239
88.083,428.200722,252.937953
88.190,428.447428,252.941117
88.302,429.231720,252.939482
88.405,429.527249,252.937188
88.509,429.604525,252.938717
88.615,429.515872,252.938439
88.725,428.552586,252.940004
88.832,426.542106,252.938196
88.938,426.872759,252.936805
89.041,427.077494,252.937431
89.148,426.950154,252.940004
89.254,427.010094,252.938717
89.361,426.972344,252.941360
89.471,427.049175,252.938857
