timestamp,CH0_pF
17.187,322.031766,252.956417
17.288,322.011303,252.956765
17.387,321.990547,252.956660
17.494,322.036085,252.956765
17.600,322.061851,252.958051
17.707,322.086344,252.955235
17.813,322.064452,252.954991
17.920,322.075741,252.954609
18.027,322.063176,252.954122
18.133,322.037066,252.954365
18.240,322.082171,252.956765
18.346,322.120658,252.954365
18.454,322.130035,252.955652
18.564,322.141622,252.956278
18.665,322.187239,252.956417
18.772,322.288819,252.957286
18.879,322.333139,252.957286
18.988,322.368965,252.955895
19.092,322.467382,252.957808
19.199,322.498558,252.958295
19.305,322.439455,252.956417
19.424,322.491427,252.956417
19.524,322.508590,252.954713
19.628,322.529049,252.954609
19.735,322.481297,252.955478
19.837,322.498705,252.953844
19.944,322.540854,252.955895
20.050,322.543264,252.954365
20.166,322.543608,252.956000
20.269,322.536968,252.954609
20.377,322.416743,252.953844
20.482,322.330584,252.954887
20.584,322.254774,252.952835
20.691,322.170003,252.953844
20.795,322.201727,252.955652
20.902,322.108090,252.953079
21.025,322.128758,252.953357
21.128,322.216755,252.952835
21.238,335.166770,252.953600
21.337,371.165120,252.954122
21.444,509.569234,252.952835
21.552,480.691535,252.953357
21.658,429.324673,252.953600
21.772,412.035767,252.954122
21.875,572.310895,252.954365
21.980,621.018012,252.952314
22.092,626.381135,252.953600
22.193,630.176160,252.954991
22.303,633.270798,252.955235
22.411,634.802218,252.955235
22.499,628.763737,252.955478
22.624,631.767766,252.956139
22.712,634.528033,252.954991
22.819,636.293951,252.955130
22.926,637.143522,252.955478
23.043,638.094772,252.954365
23.150,638.357963,252.954122
23.254,637.181199,252.955756
23.359,638.198254,252.952070
23.467,639.161243,252.954365
23.581,639.431459,252.953357
23.689,639.804642,252.954365
23.778,639.838027,252.955130
23.884,640.266678,252.953600
23.990,641.227711,252.954365
24.097,641.563036,252.953844
24.204,641.482786,252.955478
24.310,642.210653,252.954713
24.417,642.485840,252.954887
24.523,642.942144,252.956000
24.629,644.030326,252.956904
24.738,644.433664,252.955756
24.842,643.198220,252.957808
24.949,644.058798,252.955756
25.055,644.169746,252.955478
25.162,644.917297,252.954365
25.286,645.624066,252.955478
25.392,646.412169,252.955235
25.481,646.917447,252.954887
25.588,646.590977,252.954609
25.694,647.850354,252.956765
25.801,648.851486,252.954713
25.907,649.760597,252.952314
26.017,650.768110,252.954991
26.122,651.497966,252.954609
26.232,651.907636,252.953079
26.337,651.252727,252.954991
26.440,651.016628,252.954365
26.546,651.027407,252.956521
26.653,650.944868,252.955235
26.759,650.849661,252.955478
26.866,640.816780,252.956660
26.973,642.628786,252.954365
27.080,646.132894,252.956000
27.186,642.894725,252.956000
27.305,643.260554,252.955235
27.420,644.478158,252.956904
27.506,645.408333,252.956765
27.625,644.959552,252.958051
27.735,646.190111,252.957530
27.826,646.446061,252.956000
27.933,646.872165,252.957043
28.039,646.915555,252.956278
28.146,647.219540,252.956417
28.254,647.514935,252.955652
28.360,647.533345,252.958051
28.466,648.014974,252.956765
28.572,647.494902,252.956521
28.697,646.559505,252.954609
28.798,646.117241,252.954122
28.892,645.673669,252.952835
28.998,644.638295,252.954122
29.105,644.445761,252.953600
29.212,643.657951,252.955756
29.318,641.024665,252.954122
29.424,640.838777,252.952835
29.531,641.345286,252.954365
29.637,642.259471,252.952314
29.743,641.378121,252.953357
29.850,641.045472,252.954609
29.957,641.897951,252.953357
30.063,641.850644,252.954122
30.170,640.297435,252.956278
30.280,629.606008,252.955652
30.383,624.266463,252.956765
30.490,632.851091,252.957286
30.596,617.674510,252.957808
30.702,639.715139,252.959442
30.809,623.262835,252.956904
30.916,636.372723,252.958051
31.022,600.979825,252.957286
31.129,446.904178,252.957286
31.236,320.002767,252.955652
31.342,319.052346,252.956660
31.449,319.389685,252.958051
31.566,313.454279,252.957043
31.662,313.266695,252.955130
31.782,313.886971,252.957286
31.875,314.214232,252.955374
31.994,313.811534,252.957808
32.106,313.797442,252.956660
32.195,313.348410,252.956278
32.301,314.021831,252.958295
32.408,320.177764,252.958051
32.517,320.343157,252.958295
32.625,313.979424,252.956521
32.727,316.638529,252.958295
32.834,310.417611,252.960103
32.940,312.469130,252.957530
33.047,311.179926,252.954887
33.153,311.010255,252.954365
33.260,313.281696,252.956000
33.367,313.104771,252.957286
33.473,313.672220,252.955652
33.582,313.415711,252.955235
33.685,314.487284,252.956521
33.793,314.256353,252.956278
33.899,313.097984,252.955130
34.005,316.667606,252.956417
34.112,314.949875,252.955374
34.218,314.866896,252.957808
34.325,317.034250,252.957286
34.431,319.421066,252.957530
34.540,319.944514,252.957286
34.649,321.694092,252.955374
34.754,318.632176,252.956904
34.863,315.914319,252.957043
34.964,315.201048,252.956765
35.070,315.705208,252.956904
35.177,315.269015,252.957043
35.298,315.846773,252.957043
35.411,313.426945,252.960346
35.516,314.503507,252.957530
35.603,314.526563,252.956521
35.709,316.433755,252.954365
35.816,315.760926,252.954887
35.922,315.674397,252.954609
36.029,315.411204,252.953844
36.153,315.524460,252.956417
36.257,316.385378,252.956417
36.349,314.567177,252.954991
36.455,316.426050,252.955478
36.561,314.614397,252.955130
36.668,316.296356,252.955756
36.775,316.919498,252.956000
36.882,316.957918,252.957530
36.991,316.956959,252.957286
37.094,316.988908,252.956521
37.200,316.976003,252.955130
37.307,316.641786,252.957808
37.413,316.539302,252.957043
37.519,316.844547,252.957043
37.626,317.111473,252.956278
37.732,317.128611,252.956417
37.842,316.879022,252.956765
37.949,316.755484,252.954122
38.052,317.147718,252.954713
38.162,315.874457,252.953357
38.265,315.008113,252.954887
38.374,315.144662,252.954887
38.478,315.601871,252.954365
38.585,315.320908,252.956139
38.691,317.156216,252.956521
38.804,314.787843,252.956417
38.907,316.312857,252.956765
39.017,316.630817,252.956765
39.120,316.672445,252.956660
39.231,316.945638,252.956660
39.333,318.595059,252.955756
39.442,318.746416,252.957808
39.544,315.322908,252.958295
39.650,314.676106,252.956904
39.757,315.411824,252.957530
39.863,315.848634,252.957043
39.970,315.830450,252.956660
40.076,315.945163,252.955235
40.183,316.760037,252.955478
40.289,318.198905,252.955374
40.396,320.192804,252.956521
40.502,320.239096,252.955756
40.608,319.962990,252.954887
40.715,320.188618,252.957286
40.822,320.352606,252.957043
40.929,320.918773,252.957286
41.036,321.434489,252.958573
41.145,322.849412,252.953357
41.248,321.701933,252.958573
41.357,322.239349,252.956765
41.463,323.490027,252.955756
41.575,323.630102,252.955374
41.676,323.678296,252.956000
41.781,323.401185,252.956521
41.894,323.823534,252.953357
