timestamp,row_index,col_index,capacitance_pF
0.40748071670532227,0,0,1355.951
0.47704577445983887,0,1,1355.923
0.5466220378875732,0,2,1355.938
0.6167340278625488,0,3,1355.971
0.6863570213317871,0,4,1356.077
0.7556910514831543,0,5,1356.077
0.8252077102661133,0,6,1356.042
0.8946828842163086,0,7,1356.077
0.9682538509368896,1,0,1355.894
1.033674716949463,1,1,1355.879
1.1038239002227783,1,2,1356.041
1.1732537746429443,1,3,1355.986
1.242818832397461,1,4,1356.027
1.312192678451538,1,5,1356.067
1.3818550109863281,1,6,1356.121
1.4531049728393555,1,7,1356.116
1.521432876586914,2,0,1356.015
1.5909898281097412,2,1,1356.035
1.6604328155517578,2,2,1355.992
1.7301859855651855,2,3,1356.029
1.7993707656860352,2,4,1356.009
1.868825912475586,2,5,1356.11
1.9390747547149658,2,6,1356.098
2.0084879398345947,2,7,1355.986
2.0788979530334473,3,0,1355.899
2.147446870803833,3,1,1355.937
2.2169947624206543,3,2,1355.99
2.286444902420044,3,3,1355.973
2.3566789627075195,3,4,1356.035
2.4261209964752197,3,5,1356.052
2.5008368492126465,3,6,1356.089
2.565154790878296,3,7,1356.086
2.6345908641815186,4,0,1355.984
2.704697847366333,4,1,1355.918
2.77424693107605,4,2,1355.834
2.84382700920105,4,3,1355.859
2.9133198261260986,4,4,1355.995
2.9827358722686768,4,5,1355.985
3.052290916442871,4,6,1356.025
3.122393846511841,4,7,1355.94
3.1919808387756348,5,0,1355.892
3.261356830596924,5,1,1355.903
3.33168888092041,5,2,1355.933
3.4004628658294678,5,3,1355.958
3.46980881690979,5,4,1356.043
3.540045738220215,5,5,1355.998
3.6096017360687256,5,6,1355.963
3.6809909343719482,5,7,1355.996
3.7487008571624756,6,0,1355.889
3.817941665649414,6,1,1355.843
3.8874688148498535,6,2,1355.89
3.957711935043335,6,3,1355.954
4.027118921279907,6,4,1355.99
4.096704006195068,6,5,1355.972
4.167924880981445,6,6,1355.911
4.235606670379639,6,7,1355.973
4.305711984634399,7,0,1355.898
4.37520694732666,7,1,1355.879
4.444621801376343,7,2,1355.852
4.514242887496948,7,3,1355.932
4.583568811416626,7,4,1355.985
4.653196811676025,7,5,1355.964
4.723414897918701,7,6,1355.996
4.793262958526611,7,7,1355.865
4.908658027648926,0,0,1355.882
4.980170726776123,0,1,1355.935
5.047778844833374,0,2,1355.869
5.117806911468506,0,3,1355.843
5.187413692474365,0,4,1355.841
5.256984710693359,0,5,1355.939
5.326498746871948,0,6,1355.932
