timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF
55.20607900619507,29080.315984817396,26698.7873745156,26987.677076433578,26285.198158927808
55.31835412979126,29069.031983559802,26699.546400963754,26987.909543389083,26285.12367632062
55.43074917793274,29068.279950341337,26700.12868976724,26987.817965138962,26284.66324541283
55.5431432723999,29067.68543164617,26700.12868976724,26987.62424345349,26284.558295943116
55.655550956726074,29065.449259755544,26699.369638488773,26987.677076433578,26284.94762778029
55.76816511154175,29063.34324228396,26698.887883007934,26988.501291011442,26284.866375204358
55.880765199661255,29062.563877027376,26698.915609588446,26988.952159406017,26284.741111554602
55.992595911026,29062.371008646365,26698.7873745156,26989.029653549158,26284.964555447696
56.104968309402466,29062.28047925206,26698.887883007934,26987.677076433578,26285.45546491582
56.21730089187622,29062.197822348426,26698.939870381833,26987.740476214472,26285.956545314108
56.3296480178833,29062.308031631637,26698.926007067286,26987.793309535882,26286.064888905752
56.442169189453125,29062.13878191888,26698.71112707242,26987.70173187738,26285.506249438833
56.55440616607666,29062.28047925206,26699.050777287008,26987.856709726355,26285.198158927808
56.66989994049072,29061.859326326834,26698.8116351342,26987.934199151452,26285.039037378545
56.77935004234314,29062.59142980997,26698.939870381833,26987.856709726355,26285.039037378545
56.891448974609375,29064.02029209395,26699.04037973528,26987.793309535882,26285.198158927808
57.00390410423279,29068.079150596514,26699.938057406933,26988.00112210534,26285.248942705137
57.11625695228577,29071.717492166972,26700.118291585848,26987.948288173684,26285.147375297656
57.228679180145264,29074.127678884783,26700.30545978019,26987.768653966577,26285.015338548023
57.345203161239624,29076.002475777037,26698.926007067286,26988.60343989219,26284.940856717905
57.453392028808594,29078.472285423806,26698.99185790759,26989.198732838195,26285.12367632062
57.56572103500366,29080.315984817396,26698.83589578586,26989.170552846346,26284.78850850596
57.67803597450256,29080.201733391383,26699.050777287008,26988.3357406087,26285.248942705137
57.790400981903076,29079.559574110845,26698.939870381833,26988.025777993204,26285.915916639933
57.90282487869263,29079.197137772695,26698.863622285407,26987.972943989145,26286.11567519492
58.01531910896301,29079.957473980485,26698.926007067286,26987.923632392012,26285.80757396932
58.12761306762695,29081.493995676356,26698.83589578586,26987.793309535882,26284.89007383342
58.23992609977722,29083.144907253038,26698.683400810427,26987.70173187738,26285.049194030016
58.35238027572632,29085.74961445087,26698.887883007934,26987.599588115874,26285.07289290632
58.46462106704712,29578.350880221285,26698.79777191952,26988.00112210534,26285.33019705498
58.577306032180786,29088.863112354054,26699.72663117695,26988.00112210534,26285.323425844774
58.689687967300415,29086.510207667045,26700.09056313185,26988.025777993204,26285.12367632062
58.80170488357544,29084.52011752809,26700.295061495544,26987.856709726355,26285.147375297656
58.91403794288635,29082.668137922254,26699.02651634245,26987.909543389083,26284.83929109611
59.026447057724,29083.314340499866,26698.659140366613,26988.87466559664,26285.039037378545
59.13876295089722,29084.88265338766,26698.7873745156,26989.262137981204,26285.272641851592
59.251952171325684,29505.54312619723,26698.71112707242,26988.37448631111,26285.29972662964
59.36351799964905,29380.846212617038,26698.83589578586,26987.70173187738,26285.780488406326
59.475802183151245,29090.71568374328,26698.874019733863,26987.948288173684,26286.247720235584
59.588218212127686,29088.023601038705,26698.950267874836,26987.856709726355,26286.447482572876
59.70051193237305,29086.730903510834,26699.02651634245,26988.103268146457,26285.75678857305
59.81288123130798,29084.57528559119,26699.00225543096,26987.972943989145,26285.30649783069
59.92532300949097,29084.464949621943,26699.282990857875,26988.180758633454,26285.374209985126
60.037708044052124,29084.01573108624,26698.887883007934,26987.972943989145,26285.550262811157
60.149972915649414,29085.414647626803,26699.698903333065,26987.958854947607,26285.523177645882
60.26237416267395,29344.479402040495,26700.409442960787,26987.948288173684,26285.431765522117
60.37477397918701,29250.331694249056,26700.347052979534,26987.768653966577,26285.523177645882
60.48710608482361,29088.275844750646,26699.45975247237,26988.075089870297,26285.357281921984
60.59952902793884,29086.28557340551,26698.863622285407,26988.850008545465,26285.323425844774
60.71180319786072,29085.217611021544,26698.950267874836,26989.054310846517,26285.272641851592
60.82425594329834,29084.09848108713,26698.887883007934,26988.60343989219,26285.42499427266
60.93661904335022,29083.594105613294,26698.915609588446,26987.870798687913,26285.939616688425
61.04898500442505,29083.846291710153,26699.050777287008,26987.856709726355,26286.7826821195
61.16209816932678,29084.21275547847,26699.02651634245,26987.895454397185,26286.772524463286
61.27359890937805,29086.510207667045,26699.179014257556,26987.856709726355,26286.16646163128
61.38596701622009,29471.41643510355,26699.393899901024,26987.779220635002,26285.682303591424
61.49838304519653,29085.978183369825,26699.30725215201,26987.972943989145,26285.472393073807
61.61077404022217,29084.57528559119,26699.102765136686,26987.768653966577,26285.63151855819
61.72317409515381,29084.634394404417,26699.393899901024,26987.909543389083,26285.607818926383
61.8357470035553,29084.634394404417,26700.322790268106,26987.817965138962,26285.763559950712
61.947888135910034,29084.240339053144,26700.457968652943,26987.972943989145,26285.70600332396
62.06105327606201,29084.658037980163,26700.509960612762,26987.923632392012,26285.529948933276
62.17257595062256,29085.588041495663,26699.127026185168,26988.451977966226,26285.404680539978
62.28495001792908,29553.213511004793,26698.96413120829,26989.15998536079,26285.404680539978
62.39732098579407,29086.39591973511,26698.759648134826,26989.27622804333,26285.607818926383
62.50965118408203,29085.753555271458,26699.0923675546,26988.16666942918,26285.73986014033
62.622047901153564,29085.3594771755,26698.97452871547,26987.8848876605,26286.474569166814
62.73439311981201,29085.30430688119,26699.179014257556,26987.895454397185,26286.955363176057
62.84677505493164,29085.134856244396,26699.102765136686,26987.715820717574,26286.264649158904
62.9591281414032,29084.76837504817,26699.20327540997,26987.856709726355,26285.70600332396
63.071495056152344,29084.126064499233,26699.331513479217,26988.230070935322,26285.70600332396
63.18591904640198,29084.21275547847,26699.23100248179,26987.948288173684,26285.404680539978
63.29665398597717,29084.074838193697,26699.02651634245,26987.715820717574,26285.272641851592
63.40853500366211,29086.7900188955,26699.861805034452,26987.83205407018,26285.55703410902
63.52095890045166,29086.09246883967,26700.561952724445,26988.050433914854,26285.607818926383
63.6332950592041,29085.725969544048,26700.09056313185,26987.934199151452,26285.65521822205
63.74571204185486,29084.63045381126,26698.915609588446,26988.25824945421,26285.48254997645
63.85816693305969,29084.157588446844,26698.874019733863,26988.97681659718,26285.33019705498
63.97060012817383,29083.95662415897,26698.926007067286,26989.145895389687,26285.30649783069
64.08300685882568,29083.873874763496,26699.15475313822,26988.47663447194,26285.45546491582
64.19532799720764,29084.181231441173,26698.7873745156,26987.846143012426,26286.19016201861
64.30774807929993,29428.523417848915,26698.7873745156,26987.8848876605,26286.623546181803
64.4216833114624,29086.064882630108,26698.759648134826,26987.550277542014,26286.240948670835
64.53251719474792,29085.639271799108,26698.607153812645,26987.62424345349,26285.448693657207
64.64490699768066,29084.91023791535,26698.735387587087,26987.677076433578,26285.34712509196
64.75718402862549,29084.547701540014,26698.8116351342,26987.599588115874,26285.448693657207
64.86955690383911,29084.236398540073,26698.659140366613,26987.70173187738,26285.29972662964
64.98190808296204,29084.378257515134,26699.59839026104,26987.870798687913,26285.34712509196
65.0953299999237,29086.202814070388,26700.218807593705,26987.62424345349,26285.472393073807
65.20668697357178,29500.707961454442,26700.218807593705,26987.8848876605,26285.323425844774
65.31897020339966,29085.166381832143,26699.179014257556,26987.923632392012,26285.17445988209
65.4313690662384,29085.5841007087,26699.050777287008,26988.631618995834,26285.17445988209
65.54372024536133,29085.138796940068,26698.97452871547,26989.15998536079,26285.472393073807
65.656081199646,29085.387062381527,26699.127026185168,26988.65627574773,26285.27941304217
65.76986122131348,29085.024517090937,26699.15475313822,26988.025777993204,26285.96331676896
65.88088011741638,29084.689562792664,26699.102765136686,26987.817965138962,26286.57275842078
65.99553918838501,29084.263982148386,26699.02651634245,26987.83205407018,26286.549057516
66.10567712783813,29084.263982148386,26698.71112707242,26987.83205407018,26285.80757396932
66.21789312362671,29085.052101820438,26698.683400810427,26987.83205407018,26285.472393073807
66.3302321434021,29475.61722013595,26698.735387587087,26987.729909568803,26285.45546491582
66.44273614883423,29087.495476393327,26698.530907141485,26987.62424345349,26285.374209985126
66.55513501167297,29084.91023791535,26699.050777287008,26987.677076433578,26285.448693657207
66.67072010040283,29084.855068899218,26699.861805034452,26987.895454397185,26285.580733672145
66.7801821231842,29084.070897714257,26700.142554018534,26988.00112210534,26285.45546491582
66.8921411037445,29083.65321143545,26699.90339719713,26988.025777993204,26285.70600332396
67.00472593307495,29083.397087507376,26698.898280470567,26988.47663447194,26285.448693657207
67.11703395843506,29085.217611021544,26698.8116351342,26989.15998536079,26285.374209985126
67.2293860912323,29517.747035603814,26698.607153812645,26989.223390367257,26285.33019705498
67.34172511100769,29087.318124328045,26698.735387587087,26988.127924174296,26285.580733672145
67.45403003692627,29084.6856221883,26698.759648134826,26987.729909568803,26286.349294020834
67.56639409065247,29084.295506320224,26698.874019733863,26987.715820717574,26286.674334090032
67.67880487442017,29083.704436627067,26698.607153812645,26987.65242102357,26285.780488406326
67.79117321968079,29083.65321143545,26698.8116351342,26987.62424345349,26285.198158927808
67.90498614311218,29083.089743259632,26698.849759030232,26987.715820717574,26285.374209985126
68.01594805717468,29082.892730278658,26698.634879955862,26987.550277542014,26285.323425844774
68.12823295593262,29083.2000714034,26698.7873745156,26987.70173187738,26285.34712509196
68.24066519737244,29113.63124281028,26699.72663117695,26987.677076433578,26285.34712509196
68.35540413856506,29084.468890181462,26700.25693450379,26987.817965138962,26285.29972662964
68.46553611755371,29084.63045381126,26699.90339719713,26987.677076433578,26285.323425844774
68.57769799232483,29084.323090012615,26698.558633165932,26988.152580235936,26285.39790930099
68.69011092185974,29084.102421572174,26698.926007067286,26988.81126181904,26285.248942705137
68.80252623558044,29083.759602369388,26698.659140366613,26988.97681659718,26285.323425844774
68.9148600101471,29083.65321143545,26698.659140366613,26988.219504002114,26285.42499427266
69.03169703483582,29083.704436627067,26698.735387587087,26987.846143012426,26286.36622304229
69.1396222114563,29084.323090012615,26698.926007067286,26987.677076433578,26286.907960363646
69.25198197364807,29192.65442051626,26698.849759030232,26987.62424345349,26286.213862438002
69.36440706253052,29086.423506415627,26699.102765136686,26988.103268146457,26285.550262811157
69.47667908668518,29083.538940341838,26698.926007067286,26987.846143012426,26285.45546491582
69.58915305137634,29083.95662415897,26699.07850412127,26988.050433914854,26285.865130929684
69.70206093788147,29084.91023791535,26698.915609588446,26988.103268146457,26285.81434536661
69.81446409225464,29084.71714704565,26699.837542984442,26988.050433914854,26285.763559950712
69.9267692565918,29083.45225237523,26700.295061495544,26988.00112210534,26285.70600332396
70.03871989250183,29082.7272409217,26700.381714053234,26988.152580235936,26285.733088771827
70.15112400054932,29082.892730278658,26699.127026185168,26988.399142710627,26285.573962365124
70.26350522041321,29085.138796940068,26698.822032552293,26988.81126181904,26285.523177645882
70.3758111000061,29343.253429875003,26698.863622285407,26989.198732838195,26285.506249438833
70.48856592178345,29086.39591973511,26698.735387587087,26988.55412656701,26285.38098121496
70.60162091255188,29085.91907046008,26698.887883007934,26987.83205407018,26286.240948670835
70.71295619010925,29086.11611419339,26698.7873745156,26988.025777993204,26286.830084593043
70.82530808448792,29085.532870551015,26699.00225543096,26988.127924174296,26286.68110582224
70.9377510547638,29083.929040987907,26698.71112707242,26988.127924174296,26285.99040261454
71.05006098747253,29082.530231624176,26698.683400810427,26987.70173187738,26285.65521822205
71.1637749671936,29082.081057911033,26699.20327540997,26988.075089870297,26285.73986014033
71.27530002593994,29082.947893711535,26699.016118804902,26988.103268146457,26285.580733672145
71.3870849609375,29085.190026056585,26699.23100248179,26987.972943989145,26285.42499427266
71.49948310852051,29085.698383855884,26700.04203844128,26988.28290569444,26285.763559950712
71.61195206642151,29085.501344367418,26700.322790268106,26988.219504002114,26285.63151855819
71.72432899475098,29084.323090012615,26699.383502148874,26987.909543389083,26285.550262811157
71.83909606933594,29083.988147831096,26698.735387587087,26988.75842550838,26285.472393073807
71.95035696029663,29083.089743259632,26698.634879955862,26988.97681659718,26285.39790930099
72.06140112876892,29082.97941574365,26698.735387587087,26989.13180542963,26285.55703410902
72.17373204231262,29082.672078116604,26698.887883007934,26988.127924174296,26285.939616688425
72.28619909286499,29083.988147831096,26698.759648134826,26987.75456508501,26286.49826997085
72.39857912063599,29445.44378438931,26698.7873745156,26988.00112210534,26286.755595049337
72.51098418235779,29085.528929775268,26698.887883007934,26987.923632392012,26286.16646163128
72.6233389377594,29085.442232911308,26698.7873745156,26987.779220635002,26285.55703410902
72.73579216003418,29084.40584132526,26698.822032552293,26987.972943989145,26285.48254997645
72.84811997413635,29083.881755643095,26698.926007067286,26987.909543389083,26285.39790930099
72.96099615097046,29083.936921889923,26699.07850412127,26987.856709726355,26285.42499427266
73.07313823699951,29082.64449677291,26700.066300770028,26988.103268146457,26285.580733672145
73.18525624275208,29083.034579423165,26700.33318856896,26987.972943989145,26285.65521822205
73.29766011238098,29521.15178629468,26700.409442960787,26988.127924174296,26285.888830909487
73.4099760055542,29087.96842316409,26699.00225543096,26988.47663447194,26285.733088771827
73.52243518829346,29085.5841007087,26698.83589578586,26989.378381323702,26285.65521822205
73.63577389717102,29084.79595941328,26698.683400810427,26989.32554334765,26285.529948933276
73.74749994277954,29084.185171943038,26699.050777287008,26988.423799143933,26285.70600332396
73.85988020896912,29083.28675824251,26698.71112707242,26987.923632392012,26286.291735470244
73.97186398506165,29082.83756700272,26698.898280470567,26987.972943989145,26286.806383340245
74.08430624008179,29082.0534774081,26698.735387587087,26987.83205407018,26286.11567519492
74.19661688804626,29081.970736134706,26698.659140366613,26987.856709726355,26285.39790930099
74.30896210670471,29395.014683452904,26698.96413120829,26987.870798687913,26285.45546491582
74.42192101478577,29093.28986924868,26698.683400810427,26988.00112210534,26285.529948933276
74.53417420387268,29084.634394404417,26698.863622285407,26988.025777993204,26285.34712509196
74.645987033844,29084.240339053144,26699.494411818305,26987.83205407018,26285.448693657207
74.75845193862915,29083.873874763496,26700.09056313185,26987.817965138962,26285.357281921984
74.8707902431488,29082.75088217193,26700.218807593705,26988.075089870297,26285.55703410902
74.98309016227722,29081.407316852492,26699.07850412127,26988.385053335332,26285.499478160596
75.095468044281,29081.687054449554,26699.07850412127,26988.87466559664,26285.580733672145
75.20785713195801,29167.306548774828,26699.07850412127,26989.300885678593,26285.682303591424
75.32050919532776,29095.817081991863,26698.96413120829,26988.670365335405,26285.65521822205
75.43258428573608,29084.185171943038,26698.659140366613,26987.846143012426,26286.389923699793
75.54496312141418,29084.102421572174,26698.926007067286,26987.923632392012,26286.57275842078
75.65725111961365,29083.708377032028,26698.874019733863,26987.83205407018,26286.372994655445
75.7695951461792,29083.00699756379,26699.050777287008,26987.958854947607,26285.63151855819
75.88196802139282,29081.5215753834,26698.950267874836,26988.180758633454,26285.523177645882
