timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF,CH4_pF,CH5_pF
40.691,289.234236,286.594526,294.506870,286.598680,301.775230,300.952646,256.489878,256.257586
40.824,289.233815,286.579865,294.504581,286.592823,301.776124,300.941556,256.493922,256.259534
40.925,289.231921,286.575421,294.501645,286.594402,301.774022,300.934653,256.493141,256.259286
41.062,289.224221,286.569524,294.496507,286.607319,301.771608,300.930467,256.492751,256.262403
41.205,289.237308,286.579575,294.503502,286.606447,301.769193,300.941245,256.491971,256.258507
41.324,289.282003,286.610642,294.520861,286.629459,301.827953,300.997368,256.493141,256.259286
41.428,289.289454,286.609022,294.522070,286.630872,301.835779,301.019286,256.493390,256.259817
41.588,289.293368,286.610185,294.529282,286.637477,301.841504,301.020489,256.492893,256.260561
41.700,289.294252,286.611930,294.527295,286.653430,301.840923,301.021692,256.494950,256.262403
41.835,289.297030,286.611639,294.528418,286.634486,301.835779,301.020757,256.491581,256.259817
41.937,289.290885,286.611182,294.526691,286.633613,301.835779,301.019598,256.491971,256.257232
42.077,289.290001,286.617371,294.523150,286.634486,301.837613,301.020489,256.491971,256.256027
42.211,289.290464,286.614630,294.528461,286.633613,301.836674,301.020757,256.495979,256.259286
42.320,289.287686,286.615086,294.526993,286.654884,301.840297,301.016881,256.492113,256.263820
42.452,289.292779,286.618243,294.524704,286.635067,301.835198,301.020757,256.494702,256.262793
42.565,289.288864,286.618243,294.524920,286.630290,301.841191,301.020177,256.494950,256.259534
42.685,289.286086,286.614796,294.524057,286.632907,301.837881,301.020489,256.496511,256.259286
42.811,289.287980,286.609894,294.526691,286.632035,301.840610,301.021380,256.498213,256.258259
42.936,289.285791,286.612345,294.522372,286.651726,301.833990,301.016301,256.494418,256.263820
43.062,289.290295,286.607319,294.523236,286.631038,301.830681,301.016881,256.494950,256.260561
43.188,289.296862,286.609603,294.523754,286.630747,301.828534,301.012381,256.494418,256.260313
43.313,289.282298,286.623851,294.523538,286.630872,301.829473,301.011178,256.494950,256.260844
43.438,289.283476,286.610060,294.528764,286.627714,301.828847,301.009975,256.495730,256.259038
43.564,289.282887,286.608482,294.523150,286.656338,301.829741,301.006678,256.491439,256.261234
43.690,289.284360,286.608191,294.522934,286.629459,301.829741,301.010866,256.494702,256.259038
43.816,289.296441,286.607900,294.523538,286.630041,301.830368,301.008772,256.492751,256.259286
43.942,289.282593,286.619946,294.525007,286.631619,301.833990,301.014475,256.493141,256.260561
44.067,289.284234,286.609479,294.531355,286.631328,301.832470,301.014787,256.495482,256.260561
44.192,289.287138,286.612926,294.525611,286.641382,301.832470,301.014787,256.492751,256.261872
44.320,289.287138,286.607319,294.523452,286.631744,301.832470,301.013584,256.491439,256.259038
44.445,289.300777,286.605741,294.523754,286.629459,301.823122,301.015990,256.492893,256.259534
44.571,289.287686,286.620403,294.525223,286.630872,301.833051,301.017772,256.493673,256.261624
44.696,289.286381,286.607900,294.530448,286.632325,301.834572,301.000352,256.494702,256.261340
44.843,289.264536,286.593820,294.509806,286.629459,301.803535,300.978480,256.493922,256.261872
44.974,289.248375,286.584309,294.503415,286.590788,301.783680,300.949662,256.493673,256.260703
45.075,289.240674,286.573387,294.498493,286.586053,301.759849,300.929532,256.492113,256.260313
45.220,289.223926,286.581900,294.497586,286.582440,301.767405,300.934342,256.493141,256.258755
45.344,289.224810,286.568943,294.502293,286.585763,301.767673,300.931358,256.492219,256.257869
45.450,289.225062,286.571518,294.499961,286.596395,301.767673,300.930467,256.491687,256.259817
45.591,289.224221,286.574134,294.497586,286.590788,301.764096,300.926860,256.490659,256.255531
45.714,289.233226,286.566202,294.496507,286.581319,301.755333,300.923253,256.490162,256.259534
45.855,289.208063,286.569234,294.492664,286.575712,301.764991,300.928641,256.494170,256.259534
45.963,289.206043,286.554450,294.497672,286.575131,301.764096,300.920269,256.494702,256.257338
46.106,289.199774,286.550256,294.490073,286.574549,301.767092,300.925658,256.492113,256.258117
46.236,289.195525,286.546809,294.490073,286.569815,301.768880,300.928641,256.491191,256.256169
46.339,289.203267,286.540498,294.489771,286.558312,301.758955,300.931358,256.490162,256.259286
46.465,289.184755,286.550837,294.489987,286.556153,301.783054,300.940354,256.492219,256.259286
46.610,289.181894,286.537924,294.491239,286.553287,301.784575,300.947257,256.493673,256.258365
46.709,289.182861,286.538796,294.489771,286.555862,301.787571,300.946678,256.494170,256.256700
46.853,289.183913,286.536636,294.488907,286.564790,301.789404,300.945476,256.493922,256.261340
46.979,289.193632,286.538796,294.488907,286.550547,301.776437,300.947881,256.492219,256.260455
47.083,289.180842,286.542657,294.487698,286.551875,301.792400,300.950553,256.493922,256.259817
47.218,289.181137,286.536346,294.491239,286.550837,301.795128,300.955675,256.496404,256.259817
47.341,289.180253,286.534892,294.490980,286.551294,301.794502,300.953849,256.494950,256.261092
47.483,289.176888,286.537052,294.485928,286.562049,301.795709,300.955363,256.493390,256.259534
47.584,289.186227,286.536761,294.486619,286.549135,301.782473,300.951444,256.492751,256.259534
47.728,289.180253,286.546809,294.487137,286.550256,301.793294,300.949974,256.491687,256.259038
47.856,289.181599,286.546270,294.490073,286.550007,301.793294,300.954472,256.494702,256.260844
47.961,289.180253,286.544401,294.492966,286.550837,301.795396,300.955942,256.497291,256.259817
48.100,289.177645,286.538214,294.491541,286.568943,301.795709,300.955942,256.494418,256.260844
48.236,289.185344,286.539377,294.488605,286.549425,301.787884,300.955051,256.494170,256.258259
48.372,289.176046,286.542242,294.487439,286.546270,301.798437,300.956566,256.494170,256.259534
48.474,289.178360,286.546809,294.488907,286.547557,301.800225,300.959862,256.495730,256.262651
48.608,289.177645,286.541951,294.493225,286.547391,301.802640,300.961643,256.496404,256.261234
48.742,289.176888,286.540498,294.487698,286.568818,301.797498,300.959550,256.494702,256.264351
48.841,289.182861,286.542366,294.489210,286.546976,301.792981,300.959550,256.494418,256.258755
48.988,289.175457,286.542657,294.486619,286.544692,301.798124,300.956566,256.495482,256.261234
49.111,289.177771,286.547681,294.489469,286.548553,301.798437,300.957724,256.494702,256.261765
49.217,289.174574,286.539377,294.494736,286.546976,301.799018,300.958347,256.497681,256.262261
49.352,289.177771,286.538505,294.488605,286.573137,301.799912,300.959862,256.493673,256.264351
49.482,289.183619,286.537633,294.489253,286.550007,301.791774,300.958659,256.495482,256.259038
49.628,289.194810,286.538214,294.489771,286.549425,301.795709,300.954472,256.491687,256.260313
49.729,289.176341,286.554741,294.490893,286.548263,301.799331,300.958347,256.494950,256.260844
49.867,289.175163,286.531737,294.490980,286.546809,301.799644,300.958080,256.495730,256.260313
49.997,289.173732,286.532609,294.484158,286.575712,301.799331,300.958347,256.493673,256.262013
50.098,289.179959,286.540498,294.489210,286.547557,301.794502,300.958347,256.493673,256.260561
50.244,289.194515,286.539626,294.490591,286.548553,301.794815,300.958659,256.496120,256.262120
50.367,289.175752,286.549135,294.490289,286.547557,301.797811,300.958971,256.495482,256.260703
50.473,289.178065,286.537633,294.492966,286.549135,301.799018,300.959550,256.496227,256.261340
50.614,289.177939,286.535474,294.491541,286.560056,301.800852,300.958971,256.493922,256.263572
50.738,289.179117,286.536761,294.490678,286.555031,301.796916,300.960173,256.495482,256.261872
50.881,289.195525,286.534062,294.491455,286.550547,301.780059,300.960441,256.495198,256.263288
50.982,289.176341,286.543820,294.487482,286.549425,301.795709,300.958035,256.492113,256.260561
51.122,289.178065,286.528747,294.491757,286.546976,301.796603,300.958080,256.495979,256.260065
51.253,289.179117,286.534311,294.490591,286.558312,301.795396,300.953849,256.494170,256.260065
51.352,289.177771,286.532318,294.488605,286.557025,301.794502,300.955942,256.496759,256.262013
51.493,289.189677,286.532318,294.488303,286.553578,301.779746,300.953849,256.496120,256.257586
51.620,289.177939,286.545232,294.491239,286.553578,301.794815,300.953225,256.493390,256.259817
51.742,289.177477,286.528457,294.492664,286.552000,301.792981,300.954740,256.493390,256.257232
51.864,289.179959,286.529453,294.490980,286.555322,301.796603,300.956254,256.492113,256.258507
52.007,289.178823,286.531737,294.490893,286.560056,301.794502,300.955363,256.494950,256.262545
52.137,289.191023,286.531446,294.488001,286.550837,301.780059,300.957145,256.496511,256.259534
