timestamp,CH0_pF
11.528,462.850979,252.940004
11.639,464.113816,252.940491
11.741,463.647300,252.941256
11.847,463.325876,252.938961
11.954,463.477412,252.939239
12.065,463.039111,252.939726
12.169,463.034550,252.938439
12.273,463.331936,252.938439
12.384,464.041590,252.937431
12.487,463.892947,252.938196
12.592,463.863259,252.941012
12.698,463.710543,252.937953
12.810,463.649544,252.940247
12.917,463.172173,252.940491
13.017,463.403171,252.942125
13.130,463.863758,252.938961
13.239,463.355929,252.935797
13.336,463.361574,252.937188
13.443,463.471515,252.937953
13.555,462.852222,252.936040
13.661,461.770526,252.936318
13.762,462.091126,252.936805
13.874,462.905857,252.937674
13.976,463.036374,252.936562
14.091,463.225695,252.938961
14.188,463.402756,252.938196
14.294,463.562635,252.940491
14.411,463.597778,252.939239
14.508,463.934946,252.939239
14.618,463.966054,252.939482
14.720,463.736974,252.942403
14.827,488.318922,252.940769
14.936,487.293037,252.938613
15.045,486.626101,252.943168
15.146,481.595177,252.941012
15.252,463.848874,252.940247
15.360,463.841557,252.939482
15.470,463.828004,252.941256
15.572,463.798489,252.940491
15.682,463.761579,252.942403
15.791,463.610241,252.942125
15.894,463.672646,252.940491
15.998,463.934613,252.941117
16.109,464.086854,252.941882
16.211,464.024784,252.943168
16.320,464.050409,252.940491
16.423,464.030275,252.941256
16.529,464.023869,252.942125
16.636,464.046582,252.943168
16.743,464.346247,252.940491
16.852,464.384391,252.941012
16.956,464.274552,252.938961
17.062,464.291787,252.938335
17.171,467.050649,252.940247
17.275,467.466059,252.940769
17.381,465.369053,252.941638
17.488,464.470107,252.943064
17.602,464.361238,252.941882
17.701,464.392720,252.941882
17.808,464.285958,252.943690
17.914,464.234672,252.942299
18.021,464.237419,252.944177
18.129,464.488686,252.941012
18.239,464.426538,252.941638
18.344,464.509100,252.942890
18.446,464.678454,252.941882
18.553,464.743737,252.942403
18.669,478.095277,252.941534
18.766,497.899164,252.941882
18.876,503.832478,252.943690
18.983,504.636322,252.940247
19.085,504.289992,252.938961
19.191,503.462499,252.937674
19.303,474.385530,252.941012
19.404,468.248920,252.941012
19.510,469.041971,252.939482
19.617,469.654382,252.940769
19.734,469.414185,252.940491
19.834,469.554067,252.941638
19.937,469.467829,252.942125
20.046,469.932127,252.942125
20.150,469.819018,252.941360
20.256,470.441648,252.940769
20.366,470.611356,252.939482
20.474,470.431718,252.941638
20.578,470.510743,252.941256
20.682,470.325646,252.940247
20.789,469.850871,252.938961
20.897,469.558214,252.942125
21.006,470.632671,252.941256
21.111,470.776735,252.943168
21.214,471.246831,252.943412
21.325,471.135643,252.941638
21.432,470.877431,252.943690
21.536,470.680063,252.945220
21.640,470.980198,252.943168
21.747,471.712498,252.943690
21.862,472.324356,252.942021
21.960,472.725922,252.940769
22.071,472.858178,252.943690
22.173,472.380192,252.942299
22.280,467.081473,252.943933
22.386,466.486845,252.941012
22.492,466.743157,252.941360
22.601,467.173040,252.941012
22.705,467.370374,252.941882
22.821,467.483719,252.940004
22.923,475.082327,252.942125
23.028,475.593011,252.941360
23.131,466.871558,252.942403
23.237,473.757180,252.944177
23.344,502.328509,252.941882
23.450,505.302706,252.941012
23.559,501.948292,252.942403
23.663,501.385179,252.939482
23.770,500.324834,252.940247
23.877,505.993213,252.941638
23.988,507.545539,252.942890
24.091,507.654761,252.941256
24.196,507.855186,252.941360
24.303,507.983108,252.942125
24.411,505.179721,252.940491
24.522,496.033082,252.942890
24.623,494.075978,252.943933
24.728,495.172118,252.944455
24.835,498.512907,252.943690
24.942,498.867242,252.943168
25.051,499.161614,252.943551
25.160,501.622540,252.943168
25.263,499.004824,252.943933
25.368,500.488265,252.943690
25.474,501.896062,252.942890
25.586,501.423362,252.943168
25.688,500.404497,252.944455
25.797,496.814805,252.944177
25.902,501.491915,252.943933
26.007,504.356675,252.943690
26.114,500.049126,252.943690
26.222,473.096494,252.944177
26.330,494.970264,252.941256
26.433,501.169665,252.940769
26.540,500.526906,252.943168
26.653,469.993315,252.943690
26.752,470.470082,252.942125
26.862,470.619423,252.943933
26.965,470.549881,252.944698
27.072,470.514733,252.944177
27.182,470.065535,252.944455
27.284,469.979669,252.944942
27.395,469.624327,252.943690
27.498,470.137603,252.941882
27.604,504.304642,252.942021
27.711,506.373370,252.939239
27.818,507.620815,252.941638
27.923,507.763354,252.943690
28.029,507.654192,252.942403
28.141,507.536817,252.944942
28.243,507.258898,252.944455
28.351,507.239765,252.942542
28.455,507.006376,252.945220
28.562,507.251415,252.942890
28.670,507.345292,252.943690
28.777,507.317060,252.940491
28.881,507.670313,252.940769
28.991,507.394940,252.941534
29.095,467.851778,252.942299
29.200,466.841425,252.944698
29.307,466.825395,252.942890
29.414,478.171228,252.944455
29.523,468.438143,252.943933
29.627,467.575989,252.944698
29.733,467.942806,252.945985
29.842,482.818106,252.944942
29.953,496.158338,252.944177
30.055,497.294528,252.944455
30.159,496.319790,252.944177
30.266,496.812967,252.943064
30.384,496.599760,252.943690
30.480,495.802863,252.940769
30.587,496.753153,252.943690
30.691,496.353007,252.941882
30.798,496.909004,252.943307
30.910,497.086078,252.944942
31.011,497.165542,252.943412
31.120,496.708046,252.944177
31.224,497.294988,252.945220
31.331,497.953372,252.944942
31.442,492.882623,252.946228
31.548,490.238630,252.944177
31.654,485.688239,252.945707
31.757,471.851076,252.943551
31.863,484.131298,252.943933
31.975,507.753868,252.944698
32.078,507.497291,252.946089
32.192,507.240239,252.946993
32.289,507.445922,252.946333
32.395,507.951123,252.946993
32.504,508.505915,252.947619
32.612,508.266641,252.948628
32.714,508.226556,252.947619
32.821,508.183532,252.946854
32.929,508.093987,252.948906
33.039,508.063986,252.949393
33.143,507.903578,252.947376
33.247,507.541841,252.948628
33.353,507.786120,252.947619
33.459,507.641106,252.946089
33.566,507.577202,252.947863
33.672,506.326040,252.947237
33.779,501.884590,252.946333
33.885,501.581819,252.945707
33.995,461.081246,252.948384
34.101,468.454507,252.949149
34.205,461.035749,252.948628
34.311,477.427593,252.948906
34.422,460.699170,252.947863
34.534,460.916925,252.949671
34.634,460.881665,252.949149
34.737,460.905061,252.950540
34.844,461.281283,252.949914
34.960,461.327146,252.949914
35.057,461.385061,252.948906
35.167,461.472614,252.948628
35.270,461.423595,252.947376
35.376,461.691479,252.946576
35.483,461.782009,252.948628
35.606,461.750288,252.949914
35.718,461.818442,252.948628
35.840,461.976536,252.947098
35.941,462.325975,252.948628
36.051,462.892924,252.948141
36.217,481.608789,252.949149
36.274,462.547665,252.947619
36.379,462.701564,252.947619
36.490,504.695456,252.946576
36.591,504.426848,252.946854
36.695,503.168730,252.947098
36.804,502.863332,252.947098
36.908,502.323093,252.948906
37.014,502.239530,252.948002
37.130,502.391359,252.948384
37.227,501.735409,252.947619
37.337,501.745383,252.947863
37.440,501.524799,252.947758
37.547,500.938382,252.946750
37.660,494.866458,252.946472
37.763,496.792385,252.947863
37.874,504.204356,252.945707
37.975,504.093680,252.945707
38.079,459.466294,252.947863
38.186,458.770060,252.945220
38.301,458.425584,252.947863
38.401,458.287228,252.945463
38.509,457.651721,252.946993
38.613,457.716144,252.946333
38.718,457.400924,252.947376
38.825,458.745022,252.947376
38.937,458.011842,252.949671
39.040,457.362796,252.946993
39.150,474.413109,252.948906
39.250,480.847111,252.949914
39.357,480.324610,252.948141
39.470,473.234465,252.946576
39.571,472.607220,252.946333
39.680,473.112068,252.948141
39.782,472.180712,252.944455
39.889,472.327856,252.948141
39.995,475.213734,252.944942
40.104,475.277993,252.945707
40.210,476.933175,252.947098
40.314,480.420591,252.944177
40.421,480.391365,252.946750
40.528,480.713342,252.946576
40.636,480.475287,252.946333
40.741,481.575067,252.947863
40.852,483.487168,252.948141
40.954,485.932556,252.947758
41.060,485.883714,252.949393
41.167,486.210264,252.945985
41.273,486.230745,252.947237
41.382,475.271188,252.949393
