timestamp,CH0_pF
77.351,347.849267,253.106637
77.459,347.585257,253.105523
77.564,347.670105,253.107925
77.671,347.657012,253.109560
77.778,347.673557,253.108447
77.884,347.583395,253.107159
78.006,347.525185,253.109456
78.098,347.445752,253.107298
78.204,347.402624,253.105523
78.311,347.414555,253.105523
78.437,347.360216,253.103992
78.541,347.285048,253.106010
78.638,347.397097,253.106289
78.749,347.157197,253.105767
78.847,346.924307,253.105523
78.958,347.050287,253.094804
79.058,347.090072,253.105245
79.168,347.015207,253.112275
79.273,347.623049,253.122056
79.380,347.638496,253.104235
79.487,347.552947,253.095082
79.597,347.584435,253.097727
79.702,347.566637,253.097240
79.805,347.447503,253.098145
79.908,347.414281,253.097484
80.014,347.367220,253.099781
80.137,347.255185,253.099537
80.232,347.293636,253.099537
80.334,347.293417,253.097484
80.440,347.205475,253.098632
80.547,347.155557,253.098493
80.653,347.150910,253.098632
80.760,347.110732,253.101556
80.866,347.116253,253.100790
80.989,347.169115,253.102460
81.100,347.179995,253.098145
81.197,347.131722,253.099015
81.296,346.999472,253.100303
81.407,346.987234,253.102078
81.512,346.969808,253.102600
81.620,346.548127,253.101068
81.725,346.442032,253.099259
81.835,346.759421,253.101556
81.941,344.098718,253.099781
82.044,342.956475,253.100790
82.155,343.865539,253.103713
82.259,344.049981,253.102948
82.367,342.983981,253.102600
82.470,342.344261,253.102460
82.584,341.605010,253.101556
82.686,341.326182,253.096335
82.787,341.316632,253.099015
82.909,341.161645,253.097484
83.006,340.992426,253.099015
83.112,340.666693,253.100651
83.220,340.362821,253.099537
83.317,339.840267,253.099154
83.423,339.681527,253.098145
83.529,339.473074,253.107159
83.636,340.029039,253.110222
83.759,341.002655,253.108690
83.849,341.345337,253.109700
83.974,341.228833,253.110605
84.062,341.486777,253.108168
84.185,341.931713,253.107681
84.285,342.951694,253.109978
84.397,343.538922,253.107542
84.499,344.057536,253.106393
84.610,344.222413,253.108447
84.715,344.147411,253.110987
84.826,344.133968,253.111092
84.929,344.016847,253.113389
85.028,343.820731,253.110848
85.132,343.601344,253.109212
85.247,343.499990,253.109073
85.349,343.525136,253.107681
85.451,343.566926,253.104757
85.558,343.649989,253.108168
85.660,343.787630,253.110222
85.767,343.897735,253.114155
85.882,344.056565,253.113145
85.981,343.985013,253.110744
86.089,343.959118,253.110326
86.194,343.836583,253.109700
86.301,343.574143,253.109700
86.409,343.666153,253.106915
86.512,344.490810,253.107403
86.618,344.608758,253.107681
86.725,344.714370,253.107542
86.832,344.919561,253.107159
86.938,345.028454,253.109978
87.061,345.143902,253.110987
87.169,345.176866,253.112136
87.274,344.914741,253.109700
87.376,344.571761,253.107403
87.484,344.459670,253.106776
87.587,344.441993,253.106010
87.691,344.396266,253.103365
87.793,344.452372,253.103609
87.903,344.472806,253.106393
88.007,344.541259,253.107298
88.113,344.456210,253.108168
88.219,344.044746,253.108447
88.322,343.928424,253.107820
88.429,343.998178,253.109212
88.549,344.236617,253.107925
88.656,344.397347,253.107681
88.764,344.438479,253.111092
88.864,344.512978,253.110222
88.969,344.878292,253.111614
89.073,345.123410,253.115199
89.175,345.055820,253.111370
89.286,345.057500,253.110605
89.392,344.923407,253.108690
89.498,345.149486,253.107055
89.603,345.595060,253.105245
89.712,346.123374,253.108690
89.816,346.150920,253.106637
89.920,346.160012,253.107925
90.026,346.032484,253.107403
90.133,346.085435,253.107681
90.240,346.316806,253.108064
90.347,346.266309,253.106289
90.453,343.775231,253.106393
90.560,340.839726,253.109456
90.666,339.400561,253.097727
90.773,339.437503,253.108934
90.879,339.928561,253.107925
90.986,340.110875,253.109456
91.092,340.190084,253.109212
91.199,340.007285,253.108586
91.305,339.717824,253.109978
91.412,339.671036,253.111370
91.518,339.675752,253.110848
91.624,339.659487,253.109212
91.731,339.685289,253.110605
91.837,339.814183,253.106532
91.944,340.237664,253.108064
92.050,340.668343,253.107298
92.157,341.281797,253.109456
92.264,343.597896,253.107925
92.370,344.775747,253.108934
92.477,344.144711,253.111509
92.586,340.789948,253.112623
92.690,340.258431,253.113389
92.800,341.194383,253.114155
92.905,341.936848,253.115060
93.009,342.366230,253.116452
93.119,342.733157,253.114294
93.225,342.968508,253.115060
93.330,343.313283,253.112902
93.439,343.418379,253.109978
93.542,342.772286,253.106010
93.648,342.711797,253.105106
93.755,342.819313,253.107820
93.861,342.709704,253.108447
93.968,342.445070,253.100929
94.075,342.451664,253.102948
94.181,342.217411,253.104235
94.305,342.300756,253.105767
94.394,343.321514,253.105001
94.500,344.408751,253.110326
94.625,344.409778,253.109212
94.730,344.481078,253.107925
94.821,344.373461,253.109560
94.939,344.252388,253.108690
95.049,343.991919,253.107681
95.140,343.802455,253.105523
95.247,343.565149,253.108064
95.353,343.441793,253.106010
95.459,343.607969,253.107681
95.566,343.770380,253.107403
95.673,343.990247,253.107681
95.779,344.161178,253.106150
95.885,343.793452,253.107820
95.992,343.375323,253.107298
96.098,343.131882,253.102600
96.204,343.037982,253.103609
96.311,343.256153,253.106289
96.418,343.487607,253.107925
96.524,343.637598,253.110744
96.630,343.677199,253.104131
96.737,344.195789,253.103226
96.843,344.416750,253.103226
96.951,344.458534,253.108447
97.057,344.477672,253.111231
97.163,344.316401,253.107298
97.270,344.041994,253.100303
97.376,344.501515,253.101068
97.495,344.558943,253.100303
97.600,344.681524,253.100163
97.711,344.671838,253.099537
97.816,344.759454,253.100303
97.918,344.869628,253.100303
98.021,344.893618,253.101556
98.139,344.844069,253.099537
98.239,344.797238,253.099015
98.352,344.673570,253.099676
98.453,344.647221,253.099537
98.560,344.576953,253.096857
98.663,344.465887,253.096335
98.777,344.541313,253.096335
98.880,344.584904,253.098249
98.991,344.614329,253.098145
99.094,344.584255,253.096857
99.205,344.578684,253.096335
99.312,344.474158,253.097240
99.415,344.386593,253.096718
99.523,344.472752,253.100024
99.631,344.693645,253.100790
99.718,344.714803,253.098771
99.829,344.670161,253.100024
99.936,344.670053,253.099781
100.038,344.536122,253.097240
100.150,344.263893,253.097484
100.253,343.915317,253.098145
100.360,343.029384,253.099259
100.465,342.210557,253.101556
100.570,341.488058,253.104757
100.682,342.189619,253.101834
100.787,344.052733,253.100546
100.894,344.436425,253.096092
100.997,344.133968,253.101938
101.103,344.176080,253.105523
101.209,344.388754,253.107681
101.318,344.344065,253.107403
101.422,344.494919,253.106010
101.534,344.338175,253.109839
101.635,344.334717,253.104479
101.743,344.408049,253.106637
101.848,344.446480,253.106010
101.955,344.506381,253.107403
102.080,344.470049,253.106915
102.183,344.358600,253.105767
102.292,344.386268,253.110222
