row_index,col_index,capacitance_pF
7,0,44878.781564384946
7,1,43081.68912924131
7,1,43081.68912924131
7,2,44848.53895931135
7,2,44848.53895931135
7,3,43083.756478878204
7,3,43083.756478878204
7,4,40521.46401271683
7,4,40521.46401271683
7,5,40607.78945040826
7,5,40607.78945040826
7,6,40222.30308712226
7,6,40222.30308712226
7,7,40107.81399906651
7,7,40107.81399906651
0,0,49740.615210613236
0,0,49740.615210613236
0,1,48812.644547853204
0,1,48812.644547853204
0,2,49735.54801559313
0,2,49735.54801559313
0,3,48125.31950014974
0,3,48125.31950014974
0,4,45441.08563771729
0,4,45441.08563771729
0,5,45534.50711740253
0,5,45534.50711740253
0,6,45144.657070167006
0,6,45144.657070167006
0,7,45009.87342179814
0,7,45009.87342179814
1,0,49693.60377162008
1,0,49693.60377162008
1,1,48560.16964878596
1,1,48560.16964878596
1,2,49688.007002419545
1,2,49688.007002419545
1,3,47920.118039374356
1,3,47920.118039374356
1,4,45394.21758832453
1,4,45394.21758832453
1,5,45476.266989714604
1,5,45476.266989714604
1,6,45066.74077805725
1,6,45066.74077805725
1,7,44931.533869274535
1,7,44931.533869274535
2,0,50421.40754803766
2,0,50421.40754803766
2,1,49292.170896558244
2,1,49292.170896558244
2,2,50470.761917491174
2,2,50470.761917491174
2,3,48668.1973401915
2,3,48668.1973401915
2,4,46100.99247509251
2,4,46100.99247509251
2,5,46202.737091650444
2,5,46202.737091650444
2,6,45818.4311295167
2,6,45818.4311295167
2,7,45708.23115847117
2,7,45708.23115847117
3,0,50659.48364373518
3,0,50659.48364373518
3,1,48815.93471463876
3,1,48815.93471463876
3,2,50709.37857781594
3,2,50709.37857781594
3,3,48769.91974484403
3,3,48769.91974484403
3,4,46156.49008142046
3,4,46156.49008142046
3,5,46252.04853280418
3,5,46252.04853280418
3,6,45859.65310355646
3,6,45859.65310355646
3,7,45741.9900409115
3,7,45741.9900409115
4,0,45481.66060678868
4,0,45481.66060678868
4,1,43580.41897612634
4,1,43580.41897612634
4,2,45299.13617637007
4,2,45299.13617637007
4,3,43787.73940298235
4,3,43787.73940298235
4,4,40902.073941583745
4,4,40902.073941583745
4,5,40989.82352301995
4,5,40989.82352301995
4,6,40604.4611423584
4,6,40604.4611423584
4,7,40489.36034221303
4,7,40489.36034221303
5,0,45417.5233562367
5,0,45417.5233562367
5,1,45632.27465876685
5,1,45632.27465876685
5,2,45472.32255158168
5,2,45472.32255158168
5,3,43654.155995473404
5,3,43654.155995473404
5,4,40979.85019807027
5,4,40979.85019807027
5,5,41066.96435400488
5,5,41066.96435400488
5,6,40681.80034869153
5,6,40681.80034869153
5,7,40566.7732260127
5,7,40566.7732260127
6,0,45341.88350636133
6,0,45341.88350636133
6,1,45570.314837227816
6,1,45570.314837227816
6,2,45282.42774439725
6,2,45282.42774439725
6,3,43957.89446149265
6,3,43957.89446149265
6,4,40605.7027094221
6,4,40605.7027094221
6,5,40692.806285791245
6,5,40692.806285791245
6,6,40307.352353670416
6,6,40307.352353670416
6,7,40192.500205555836
6,7,40192.500205555836
7,0,45041.395721265726
7,0,45041.395721265726
7,1,43875.361681931914
7,1,43875.361681931914
7,2,44993.96924351278
7,2,44993.96924351278
7,3,43106.33650582522
7,3,43106.33650582522
7,4,40521.7880287716
7,4,40521.7880287716
7,5,40608.777620639004
7,5,40608.777620639004
7,6,40223.73225440953
7,6,40223.73225440953
7,7,40108.63081898704
7,7,40108.63081898704
0,0,50201.58686656342
0,0,50201.58686656342
0,1,48873.81545359658
0,1,48873.81545359658
0,2,50264.519559696484
0,2,50264.519559696484
0,3,48131.25831954758
0,3,48131.25831954758
0,4,45582.14931347358
0,4,45582.14931347358
0,5,45672.64851192088
0,5,45672.64851192088
0,6,45282.381812783555
0,6,45282.381812783555
0,7,45175.16922852354
0,7,45175.16922852354
1,0,50392.92428102137
1,0,50392.92428102137
1,1,50435.51426174919
1,1,50435.51426174919
1,2,50322.29692980404
1,2,50322.29692980404
1,3,50359.3382347391
1,3,50359.3382347391
1,4,45546.281313022424
1,4,45546.281313022424
1,5,45652.059678848906
1,5,45652.059678848906
1,6,45243.2581673389
1,6,45243.2581673389
1,7,45114.000723698875
1,7,45114.000723698875
2,0,50781.35906483978
2,0,50781.35906483978
2,1,50977.77029692029
2,1,50977.77029692029
2,2,50768.12481933345
2,2,50768.12481933345
2,3,48763.9307721944
2,3,48763.9307721944
2,4,46140.36018789514
2,4,46140.36018789514
2,5,46238.633063005815
2,5,46238.633063005815
2,6,45844.9340556401
2,6,45844.9340556401
2,7,45728.927926002056
2,7,45728.927926002056
3,0,50785.523104860134
3,0,50785.523104860134
3,1,49403.655005114066
3,1,49403.655005114066
3,2,50643.97901307809
3,2,50643.97901307809
3,3,48608.382518161896
3,3,48608.382518161896
3,4,46112.20041221311
3,4,46112.20041221311
3,5,46188.29419526117
3,5,46188.29419526117
3,6,45785.147982620234
3,6,45785.147982620234
3,7,45652.54013295713
3,7,45652.54013295713
4,0,45291.20196419282
4,0,45291.20196419282
4,1,43434.108382372775
4,1,43434.108382372775
4,2,45252.44927111714
4,2,45252.44927111714
4,3,43319.93340769658
4,3,43319.93340769658
4,4,40898.29541939438
4,4,40898.29541939438
4,5,40985.18906664914
4,5,40985.18906664914
4,6,40599.605926885684
4,6,40599.605926885684
4,7,40484.66165622095
4,7,40484.66165622095
5,0,45307.32530501673
5,0,45307.32530501673
5,1,45433.02947540214
5,1,45433.02947540214
5,2,45342.22100394317
5,2,45342.22100394317
5,3,45363.83636542708
5,3,45363.83636542708
5,4,40976.284942186656
5,4,40976.284942186656
5,5,41062.65394444311
5,5,41062.65394444311
5,6,40678.09793309811
5,6,40678.09793309811
5,7,40563.33962342596
5,7,40563.33962342596
6,0,44934.1141453766
6,0,44934.1141453766
6,1,45050.35825500784
6,1,45050.35825500784
6,2,44921.1090932262
6,2,44921.1090932262
6,3,45045.41333993585
6,3,45045.41333993585
6,4,40606.76881244565
6,4,40606.76881244565
6,5,40693.91495117158
6,5,40693.91495117158
6,6,40309.11395421125
6,6,40309.11395421125
6,7,40193.43484518924
6,7,40193.43484518924
7,0,44893.82365606219
7,0,44893.82365606219
7,1,45122.01786415734
7,1,45122.01786415734
7,2,44938.44284959309
7,2,44938.44284959309
7,3,45004.38905461695
7,3,45004.38905461695
7,4,40520.90023404557
7,4,40520.90023404557
7,5,40607.44489953248
7,5,40607.44489953248
7,6,40222.24540932408
7,6,40222.24540932408
7,7,40106.37186231422
7,7,40106.37186231422
0,0,49655.27253236173
0,0,49655.27253236173
0,1,49979.22358686049
0,1,49979.22358686049
0,2,49749.773375780576
0,2,49749.773375780576
0,3,50025.79653571815
0,3,50025.79653571815
0,4,45441.201071084324
0,4,45441.201071084324
0,5,45894.23602242188
0,5,45894.23602242188
0,6,45826.800452427124
0,6,45826.800452427124
0,7,45958.76770536411
0,7,45958.76770536411
1,0,51100.943640969694
1,0,51100.943640969694
1,1,51729.137931086814
1,1,51729.137931086814
1,2,51234.24556240082
1,2,51234.24556240082
1,3,50626.789152705394
1,3,50626.789152705394
1,4,45341.01676847303
1,4,45341.01676847303
1,5,45419.80724122465
1,5,45419.80724122465
1,6,45029.51309630388
1,6,45029.51309630388
1,7,44912.38170177004
1,7,44912.38170177004
2,0,50364.51004024006
2,0,50364.51004024006
2,1,50660.643154519756
2,1,50660.643154519756
2,2,50349.472711404116
2,2,50349.472711404116
2,3,50656.820543120266
2,3,50656.820543120266
2,4,46023.05123951794
2,4,46023.05123951794
2,5,46113.77378309521
2,5,46113.77378309521
2,6,45719.032108133615
2,6,45719.032108133615
2,7,45602.0719412856
2,7,45602.0719412856
3,0,50338.371854661025
3,0,50338.371854661025
3,1,50660.58880156245
3,1,50660.58880156245
3,2,50323.965062730065
3,2,50323.965062730065
3,3,50628.18284369868
3,3,50628.18284369868
3,4,46012.0953359616
3,4,46012.0953359616
3,5,46102.95848427062
3,5,46102.95848427062
3,6,45710.30408488176
3,6,45710.30408488176
3,7,45593.725431331666
3,7,45593.725431331666
4,0,45315.08749218574
4,0,45315.08749218574
4,1,45558.14505421114
4,1,45558.14505421114
4,2,45291.07178697541
4,2,45291.07178697541
4,3,45492.427594202774
4,3,45492.427594202774
4,4,40898.36112834993
4,4,40898.36112834993
4,5,40985.7164189213
4,5,40985.7164189213
4,6,40600.37932324387
4,6,40600.37932324387
4,7,40485.6259203847
4,7,40485.6259203847
5,0,45401.87914750429
5,0,45401.87914750429
5,1,45676.913753464854
5,1,45676.913753464854
5,2,45388.924023102685
5,2,45388.924023102685
5,3,45597.12100084714
5,3,45597.12100084714
5,4,40976.90438023582
5,4,40976.90438023582
5,5,41065.410677242246
5,5,41065.410677242246
5,6,40680.20981245873
5,6,40680.20981245873
5,7,40565.5399348368
5,7,40565.5399348368
6,0,45086.57740728081
6,0,45086.57740728081
6,1,45263.165565265524
6,1,45263.165565265524
6,2,45096.222936511695
6,2,45096.222936511695
6,3,45396.23845322332
6,3,45396.23845322332
6,4,40601.776692024774
6,4,40601.776692024774
6,5,40688.61333176938
6,5,40688.61333176938
6,6,40305.115158866676
6,6,40305.115158866676
6,7,40197.72436298918
6,7,40197.72436298918
7,0,45467.77783933379
7,0,45467.77783933379
7,1,46206.86375048446
7,1,46206.86375048446
7,2,45558.52359620496
7,2,45558.52359620496
7,3,46156.75005616956
7,3,46156.75005616956
7,4,40519.99950863038
7,4,40519.99950863038
7,5,40607.48390507189
7,5,40607.48390507189
7,6,40226.71260162585
7,6,40226.71260162585
7,7,40112.753587796884
7,7,40112.753587796884
0,0,51650.07884626022
0,0,51650.07884626022
0,1,52487.11279558134
0,1,52487.11279558134
0,2,49771.70507274668
0,2,49771.70507274668
0,3,50072.05184988581
0,3,50072.05184988581
0,4,45435.814649269996
0,4,45435.814649269996
0,5,45523.16188597903
0,5,45523.16188597903
0,6,45148.42938717942
0,6,45148.42938717942
0,7,45029.748425332335
0,7,45029.748425332335
1,0,49789.72336567489
1,0,49789.72336567489
1,1,50023.61878005124
1,1,50023.61878005124
1,2,49711.157006253765
1,2,49711.157006253765
1,3,49969.71802038015
1,3,49969.71802038015
1,4,45389.55397796699
1,4,45389.55397796699
1,5,45495.61911801774
1,5,45495.61911801774
1,6,45140.801412529334
1,6,45140.801412529334
1,7,44986.07716708267
1,7,44986.07716708267
2,0,50462.49363440634
2,0,50462.49363440634
2,1,51082.695103822065
2,1,51082.695103822065
2,2,50778.977246019924
2,2,50778.977246019924
2,3,51125.914739319625
2,3,51125.914739319625
2,4,46063.858538400935
2,4,46063.858538400935
2,5,46122.83796732263
2,5,46122.83796732263
2,6,45731.219801910294
2,6,45731.219801910294
2,7,45613.787220295184
2,7,45613.787220295184
3,0,50374.99975854188
3,0,50374.99975854188
3,1,50660.58880156245
3,1,50660.58880156245
3,2,50372.98777778039
3,2,50372.98777778039
3,3,50630.164880004384
3,3,50630.164880004384
3,4,46008.080980848674
3,4,46008.080980848674
3,5,46099.113087895
3,5,46099.113087895
3,6,45710.65346838756
3,6,45710.65346838756
3,7,45596.64915642329
3,7,45596.64915642329
4,0,45379.814191068646
4,0,45379.814191068646
4,1,45570.956300728765
4,1,45570.956300728765
4,2,45378.60845765257
4,2,45378.60845765257
4,3,45511.70519157689
4,3,45511.70519157689
4,4,40898.49254673608
4,4,40898.49254673608
4,5,40985.2286177165
4,5,40985.2286177165
4,6,40600.190846464604
4,6,40600.190846464604
4,7,40484.875215112734
4,7,40484.875215112734
5,0,45459.54517238152
5,0,45459.54517238152
5,1,45647.743681257765
5,1,45647.743681257765
5,2,45458.605758532554
5,2,45458.605758532554
5,3,45582.87607424173
5,3,45582.87607424173
5,4,40975.75118236806
5,4,40975.75118236806
5,5,41062.31680912312
5,5,41062.31680912312
5,6,40678.05882577201
5,6,40678.05882577201
5,7,40563.527843653545
5,7,40563.527843653545
6,0,45070.48812978669
6,0,45070.48812978669
6,1,45253.50466858417
6,1,45253.50466858417
6,2,45076.23548382443
6,2,45076.23548382443
6,3,45194.53554998326
6,3,45194.53554998326
6,4,40602.238164537295
6,4,40602.238164537295
6,5,40688.6328930361
6,5,40688.6328930361
6,6,40303.85521160226
6,6,40303.85521160226
6,7,40188.441943089485
6,7,40188.441943089485
7,0,44988.904732877185
7,0,44988.904732877185
7,1,45208.560629837004
7,1,45208.560629837004
7,2,45007.73417178324
7,2,45007.73417178324
7,3,45161.662907238235
7,3,45161.662907238235
7,4,40521.21128289194
7,4,40521.21128289194
7,5,40607.94547488884
7,5,40607.94547488884
7,6,40221.15596310654
7,6,40221.15596310654
7,7,40105.28712044062
7,7,40105.28712044062
0,0,50759.4926265448
0,0,50759.4926265448
0,1,51338.88235210342
0,1,51338.88235210342
0,2,51042.15945695552
0,2,51042.15945695552
0,3,51185.09210866657
0,3,51185.09210866657
0,4,45401.90988986285
0,4,45401.90988986285
0,5,45492.99032642966
0,5,45492.99032642966
0,6,45108.931156690465
0,6,45108.931156690465
0,7,44990.08738637451
0,7,44990.08738637451
1,0,50003.47461743275
1,0,50003.47461743275
1,1,50809.153272068725
1,1,50809.153272068725
1,2,50585.69210528012
1,2,50585.69210528012
1,3,50887.51989218767
1,3,50887.51989218767
1,4,46171.13874961334
1,4,46171.13874961334
1,5,46242.68553124984
1,5,46242.68553124984
1,6,45804.25371171199
1,6,45804.25371171199
1,7,45060.797661437144
1,7,45060.797661437144
2,0,50488.68350366427
2,0,50488.68350366427
2,1,50878.85723137195
2,1,50878.85723137195
2,2,50482.77165923484
2,2,50482.77165923484
2,3,51062.20124404056
2,3,51062.20124404056
2,4,46741.9876041137
2,4,46741.9876041137
2,5,46834.16890578176
2,5,46834.16890578176
2,6,46359.24180119356
2,6,46359.24180119356
2,7,46184.12271331998
2,7,46184.12271331998
3,0,50563.90674830267
3,0,50563.90674830267
3,1,50690.414537823664
3,1,50690.414537823664
3,2,50408.21485200387
3,2,50408.21485200387
3,3,50659.96374884035
3,3,50659.96374884035
3,4,46038.07589210182
3,4,46038.07589210182
3,5,46121.610369269474
3,5,46121.610369269474
3,6,45723.22617557318
3,6,45723.22617557318
3,7,45606.72965563771
3,7,45606.72965563771
4,0,45378.408786692955
4,0,45378.408786692955
4,1,45563.220999557925
4,1,45563.220999557925
4,2,45382.9324251489
4,2,45382.9324251489
4,3,45503.4143233356
4,3,45503.4143233356
4,4,40897.78946574077
4,4,40897.78946574077
4,5,40985.03086295219
4,5,40985.03086295219
4,6,40599.76190420412
4,6,40599.76190420412
4,7,40484.83638609764
4,7,40484.83638609764
5,0,45458.77515887785
5,0,45458.77515887785
5,1,45653.44681701655
5,1,45653.44681701655
5,2,45466.576300493914
5,2,45466.576300493914
5,3,45601.77795668011
5,3,45601.77795668011
5,4,40979.28341649318
5,4,40979.28341649318
5,5,41066.455267225894
5,5,41066.455267225894
5,6,40682.035025868456
5,6,40682.035025868456
5,7,40566.89006704061
5,7,40566.89006704061
6,0,45134.10471509096
6,0,45134.10471509096
6,1,45496.29755283489
6,1,45496.29755283489
6,2,45091.057477190654
6,2,45091.057477190654
6,3,45428.706038824166
6,3,45428.706038824166
6,4,40606.3397659366
6,4,40606.3397659366
6,5,40693.99321161628
6,5,40693.99321161628
6,6,40308.445303911925
6,6,40308.445303911925
6,7,40190.34937791086
6,7,40190.34937791086
7,0,44997.98051816617
7,0,44997.98051816617
7,1,45212.64646148355
7,1,45212.64646148355
7,2,45380.50539749928
7,2,45380.50539749928
7,3,45830.229887500274
7,3,45830.229887500274
7,4,40521.826910959346
7,4,40521.826910959346
7,5,40604.77315385501
7,5,40604.77315385501
7,6,40221.23286374053
7,6,40221.23286374053
7,7,40106.21871961707
7,7,40106.21871961707
0,0,49978.14064969129
0,0,49978.14064969129
0,1,50040.26221976851
0,1,50040.26221976851
0,2,49865.282446208694
0,2,49865.282446208694
0,3,50624.70777331126
0,3,50624.70777331126
0,4,45407.05967558839
0,4,45407.05967558839
0,5,45458.952260251266
0,5,45458.952260251266
0,6,45098.84784723009
0,6,45098.84784723009
0,7,44992.69545376134
0,7,44992.69545376134
1,0,49778.233588396666
1,0,49778.233588396666
1,1,50252.57866205435
1,1,50252.57866205435
1,2,49777.15717712091
1,2,49777.15717712091
1,3,50069.21241755117
1,3,50069.21241755117
1,4,45444.81050958217
1,4,45444.81050958217
1,5,45697.94624999219
1,5,45697.94624999219
1,6,45286.56187582669
1,6,45286.56187582669
1,7,45155.693381600104
1,7,45155.693381600104
2,0,50495.31754097207
2,0,50495.31754097207
2,1,50728.734498078986
2,1,50728.734498078986
2,2,50441.70581099456
2,2,50441.70581099456
2,3,50660.58880156245
2,3,50660.58880156245
2,4,46043.538372113326
2,4,46043.538372113326
2,5,46126.34003878509
2,5,46126.34003878509
2,6,45731.662658812296
2,6,45731.662658812296
2,7,45615.84598524315
2,7,45615.84598524315
3,0,50375.57463232857
3,0,50375.57463232857
3,1,50660.58880156245
3,1,50660.58880156245
3,2,50374.469805487075
3,2,50374.469805487075
3,3,50641.56158438442
3,3,50641.56158438442
3,4,46023.35715123637
3,4,46023.35715123637
3,5,46112.286945519
3,5,46112.286945519
3,6,45720.93490054668
3,6,45720.93490054668
3,7,45603.49548590176
3,7,45603.49548590176
4,0,45377.24150591689
4,0,45377.24150591689
4,1,45561.9306864675
4,1,45561.9306864675
4,2,45380.66668127208
4,2,45380.66668127208
4,3,45502.94393269219
4,3,45502.94393269219
4,4,40897.868315043226
4,4,40897.868315043226
4,5,40985.14951563902
4,5,40985.14951563902
4,6,40599.68391543254
4,6,40599.68391543254
4,7,40484.351028122124
4,7,40484.351028122124
5,0,45456.71931867437
5,0,45456.71931867437
5,1,45644.38893899035
5,1,45644.38893899035
5,2,45462.548411993026
5,2,45462.548411993026
5,3,45587.49218403391
5,3,45587.49218403391
5,4,40974.90773132401
5,4,40974.90773132401
5,5,41061.49051462336
5,5,41061.49051462336
5,6,40676.71617511541
5,6,40676.71617511541
5,7,40561.77549911072
5,7,40561.77549911072
6,0,45075.95417239394
6,0,45075.95417239394
6,1,45253.420541344894
6,1,45253.420541344894
6,2,45084.82815547555
6,2,45084.82815547555
6,3,45194.77980689368
6,3,45194.77980689368
6,4,40601.13324348547
6,4,40601.13324348547
6,5,40688.39815876653
6,5,40688.39815876653
6,6,40303.31525228868
6,6,40303.31525228868
6,7,40195.97005929209
6,7,40195.97005929209
7,0,45133.92950865749
7,0,45133.92950865749
7,1,45919.85882715762
7,1,45919.85882715762
7,2,45137.9595147543
7,2,45137.9595147543
7,3,45591.78417135137
7,3,45591.78417135137
7,4,40518.39253356039
7,4,40518.39253356039
7,5,40605.7027094221
7,5,40605.7027094221
7,6,40221.30976459508
7,6,40221.30976459508
7,7,40105.631680736995
7,7,40105.631680736995
0,0,49791.70932938915
0,0,49791.70932938915
0,1,50312.77401748169
0,1,50312.77401748169
0,2,50028.685614730595
0,2,50028.685614730595
0,3,50300.5380855618
0,3,50300.5380855618
0,4,45633.389838474475
0,4,45633.389838474475
0,5,45488.10338400006
0,5,45488.10338400006
0,6,45074.54765474183
0,6,45074.54765474183
0,7,44953.863263816114
0,7,44953.863263816114
1,0,49685.6576971325
1,0,49685.6576971325
1,1,49973.924631235685
1,1,49973.924631235685
1,2,49673.93126050846
1,2,49673.93126050846
1,3,49911.59873995882
1,3,49911.59873995882
1,4,45331.5072948945
1,4,45331.5072948945
1,5,45418.34615016854
1,5,45418.34615016854
1,6,45031.17562153968
1,6,45031.17562153968
1,7,44915.67119102006
1,7,44915.67119102006
2,0,50397.09456380852
2,0,50397.09456380852
2,1,50664.5024380776
2,1,50664.5024380776
2,2,50405.29283536092
2,2,50405.29283536092
2,3,50660.58880156245
2,3,50660.58880156245
2,4,46052.84095221786
2,4,46052.84095221786
2,5,46143.2972779662
2,5,46143.2972779662
2,6,45745.87634239841
2,6,45745.87634239841
2,7,45625.584438895785
2,7,45625.584438895785
3,0,50406.974087745206
3,0,50406.974087745206
3,1,50694.0414604398
3,1,50694.0414604398
3,2,50449.86995917721
3,2,50449.86995917721
3,3,50721.428219341775
3,3,50721.428219341775
3,4,46034.018903246615
3,4,46034.018903246615
3,5,46118.02228672805
3,5,46118.02228672805
3,6,45722.612563002
3,6,45722.612563002
3,7,45608.57901254963
3,7,45608.57901254963
4,0,45380.0676315929
4,0,45380.0676315929
4,1,45571.342731061675
4,1,45571.342731061675
4,2,45382.9324251489
4,2,45382.9324251489
4,3,45510.46334518779
4,3,45510.46334518779
4,4,40898.21656885675
4,4,40898.21656885675
4,5,40984.99131217108
4,5,40984.99131217108
4,6,40599.58642978409
4,6,40599.58642978409
4,7,40484.66165622095
4,7,40484.66165622095
5,0,45461.00055133629
5,0,45461.00055133629
5,1,45652.144920153376
5,1,45652.144920153376
5,2,45466.661022825676
5,2,45466.661022825676
5,3,45595.17952400357
5,3,45595.17952400357
5,4,40974.82865912383
5,4,40974.82865912383
5,5,41061.55000699409
5,5,41061.55000699409
5,6,40676.67706978189
5,6,40676.67706978189
5,7,40561.94423845915
5,7,40561.94423845915
6,0,45081.07901520511
6,0,45081.07901520511
6,1,45261.81147649301
6,1,45261.81147649301
6,2,45087.03375058153
6,2,45087.03375058153
6,3,45201.978641783084
6,3,45201.978641783084
6,4,40600.496309491115
6,4,40600.496309491115
6,5,40687.31579924577
6,5,40687.31579924577
6,6,40301.78542649206
6,6,40301.78542649206
6,7,40186.534644055246
6,7,40186.534644055246
7,0,44997.078124177424
7,0,44997.078124177424
7,1,45181.615655942776
7,1,45181.615655942776
7,2,45002.447388969056
7,2,45002.447388969056
7,3,45121.80465517793
7,3,45121.80465517793
7,4,40516.48761436867
7,4,40516.48761436867
7,5,40603.18713273723
7,5,40603.18713273723
7,6,40217.91352041209
7,6,40217.91352041209
7,7,40102.556318116236
7,7,40102.556318116236
0,0,49672.18980333606
0,0,49672.18980333606
0,1,49961.341879586274
0,1,49961.341879586274
0,2,49670.509999608184
0,2,49670.509999608184
0,3,49920.33453368727
0,3,49920.33453368727
0,4,45346.47839926601
0,4,45346.47839926601
0,5,45435.522270921436
0,5,45435.522270921436
