timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF,CH4_pF,CH5_pF,CH6_pF,CH7_pF
30.448582887649536,270.95262873771094,270.9522389766047,270.953018499658,270.953018499658,268.54602232188,268.54217656048144,268.546371940649,268.53871544585456
30.65881085395813,270.9537980260754,270.953018499658,270.9533019634206,270.9533019634206,268.53448528551263,268.53448528551263,268.53193325364794,268.5334714602794
30.868605852127075,270.95482558876523,270.9537980260754,270.9533019634206,270.9533019634206,268.535778795008,268.53511455923496,268.53500968012764,268.5314088680445
31.078666925430298,270.9535499945777,270.9523807078188,270.9516011875178,270.9523807078188,268.53091944286706,268.53001051394455,268.5295210925901,268.5314088680445
31.288615942001343,270.9520972455019,270.9502901836889,270.9502901836889,270.95057364316995,268.535778795008,268.53511455923496,268.5347649624495,268.53077960734777
31.49911403656006,270.9535499945777,270.953018499658,270.95096340068284,270.9527704692307,268.530534895452,268.5311641552885,268.53168854017514,268.5329470701702
31.709404945373535,270.9551090553636,270.9542232237208,270.953018499658,270.9537980260754,268.5337161761894,268.536023514072,268.5329470701702,268.5310592784955
31.919086694717407,270.9543295232886,270.9540814910611,270.9540814910611,270.9535499945777,268.5339958519246,268.536023514072,268.5371771941652,268.5369324735242
32.12895894050598,270.9537980260754,270.9537980260754,270.9537980260754,270.95252243914393,268.5311641552885,268.52798291990104,268.5263049284043,268.52592039090143
32.3395299911499,270.95535708900206,270.95482558876523,270.9551090553636,270.95638466056096,268.5282276283084,268.5284723370503,268.5235083108612,268.52581551718043
32.548964738845825,270.9556051229811,270.9537980260754,270.9540814910611,270.95627835978377,268.53448528551263,268.53770159666533,268.5392398528605,268.5400089859146
32.759469747543335,270.95613662551153,270.95677443061237,270.9556051229811,270.95535708900206,268.54560278025843,268.541407418115,268.54217656048144,268.54319043501323
32.96966505050659,270.95574685683624,270.9552507888296,270.954471256143,270.95471928890566,268.54088300475973,268.53665279320126,268.535778795008,268.53448528551263
33.17944383621216,270.9565263950278,270.9540814910611,270.9551090553636,270.95457755585664,268.530534895452,268.5329470701702,268.5384707231108,268.5371771941652
33.38936185836792,270.9552507888296,270.9560303248803,270.95535708900206,270.9552507888296,268.53948457665564,268.5330869073824,268.5278430866756,268.530534895452
33.59943771362305,270.9535499945777,270.953018499658,270.9517429182314,270.9516011875178,268.5287520045935,268.52798291990104,268.5339958519246,268.53794631835774
33.80936074256897,270.95199094724774,270.9535499945777,270.9527704692307,270.9527704692307,268.5389601689328,268.53794631835774,268.535778795008,268.5384707231108
