timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF,CH4_pF,CH5_pF,CH6_pF,CH7_pF
63.34085464477539,271.57469422798505,271.5784630928314,271.5765075399578,271.5759031006157,315.4641625529557,315.33075355293255,315.80090909452844,319.31003702988534
63.567991971969604,271.57366313711964,271.5804542229135,271.5767919826995,271.57693420423783,315.44617988724974,315.3086010816659,315.79881362191264,319.3017871418044
63.75618028640747,271.5756186592705,271.57924531989505,271.57664976127285,271.57664976127285,315.4512540480818,315.3268388902057,315.81593468996283,319.26634345842973
63.9831759929657,271.57469422798505,271.57625865292545,271.57600976623525,271.5754764387655,315.4593996675395,315.3265274997097,315.82012599687766,319.33995688866344
64.19948387145996,271.57366313711964,271.57728975857265,271.57341425399744,271.5749786678778,315.45428079880355,315.31936564560567,315.80813194721526,319.32776177187407
64.4002046585083,271.5728809341734,271.5752275531506,271.5722409524581,271.5752275531506,315.45067540952147,315.3148729299966,315.8015332818925,319.32590309795256
64.6026520729065,271.5731653712173,271.5752275531506,271.5740542398601,271.5741964592479,315.44885048295254,315.31278229309424,315.79703025739127,319.32318311658594
64.80550980567932,271.57248983396744,271.57640087404496,271.57298759801245,271.57341425399744,315.4443549996914,315.3076669926058,315.791591088901,319.31919387344516
65.01552963256836,271.5726320521264,271.5771830921988,271.57170763609025,271.5749786678778,315.43985961252775,315.3064660270564,315.79279482719613,319.3170179541494
65.24474477767944,271.5726320521264,271.577716424696,271.5719565168664,271.57430312386214,315.44226307489856,315.3043754737639,315.7889161395531,319.31185023495823
65.43847608566284,271.5739120205839,271.57625865292545,271.5731653712173,271.5728809341734,315.4389694482502,315.3034858829242,315.78949570902756,319.31307415711353
65.64620733261108,271.57238317042163,271.5765075399578,271.57248983396744,271.5732720352241,315.4407497805733,315.3025962958493,315.7861966425581,319.30450684979985
65.86031103134155,271.5711743212933,271.5752275531506,271.5711743212933,271.5731653712173,315.4353643214589,315.3043754737639,315.78708827704634,319.31035433965826
66.07881426811218,271.5726320521264,271.57600976623525,271.5727387158189,271.5732720352241,315.4353643214589,315.3031745270197,315.78980778555933,319.3094024117584
66.28617453575134,271.57067656223364,271.57376980141964,271.57238317042163,271.5741964592479,315.4353643214589,315.3034858829242,315.7889161395531,319.31062631983997
66.5074610710144,271.57145875565624,271.5771830921988,271.57248983396744,271.5731653712173,315.43509727748847,315.30379723928985,315.78682078630334,319.31185023495823
66.70095539093018,271.570427683217,271.5731653712173,271.57145875565624,271.57170763609025,315.4383908434905,315.30468683144716,315.78708827704634,319.30391757678535
66.9241099357605,271.5686144321364,271.5744453434454,271.57145875565624,271.5727387158189,315.4353643214589,315.29899350669535,315.7849929419892,319.30668264121516
67.12062382698059,271.57145875565624,271.5754764387655,271.5726320521264,271.5739120205839,315.43629897802583,315.30197358713696,315.78316511354484,319.3109436304913
67.33257699012756,271.5722409524581,271.5735209181508,271.57067656223364,271.570427683217,315.43718913099923,315.30197358713696,315.78320969453756,319.305141453332
67.55344557762146,271.57067656223364,271.5744453434454,271.57067656223364,271.57145875565624,315.4368775770299,315.3031745270197,315.7846808725947,319.30668264121516
67.75143790245056,271.570427683217,271.5752275531506,271.57145875565624,271.5728809341734,315.43567587318626,315.30379723928985,315.78289762778655,319.30332830540215
67.96948194503784,271.5722409524581,271.57366313711964,271.5689699701327,271.5741964592479,315.4368775770299,315.29899350669535,315.7837892483025,319.305141453332
68.17053389549255,271.57248983396744,271.57625865292545,271.57298759801245,271.5722409524581,315.4353643214589,315.30046130222985,315.78196143030897,319.30482415132946
68.38626527786255,271.570427683217,271.5757253247226,271.57145875565624,271.57145875565624,315.43625447047594,315.30170671253916,315.7841013163752,319.30758922753523
68.59158706665039,271.57145875565624,271.5754764387655,271.57248983396744,271.5713520927178,315.43865789164323,315.30468683144716,315.78588457137937,319.3094024117584
68.80975580215454,271.57067656223364,271.57341425399744,271.570143250474,271.5718498536347,315.43718913099923,315.3025962958493,315.78682078630334,319.3054587558076
69.00723648071289,271.57092544159246,271.5754764387655,271.570143250474,271.57376980141964,315.4383908434905,315.30379723928985,315.7846808725947,319.31003702988534
69.23359513282776,271.5720987346064,271.5767919826995,271.57160097300516,271.57341425399744,315.43478572661826,315.30379723928985,315.7844133849106,319.30573072973453
69.44026637077332,271.570427683217,271.5744453434454,271.5735209181508,271.5728809341734,315.4377677324527,315.3049537098285,315.78797991531104,319.30668264121516
