timestamp,CH0_pF_filtered,CH1_pF_filtered,CH2_pF_filtered,CH3_pF_filtered,CH4_pF_filtered,CH5_pF_filtered,CH6_pF_filtered,CH7_pF_filtered
0.0,292.5593621595951,94.61938475500897,288.7404078134573,285.3755689120886,177.14487050592362,290.14614542809926,282.7505503787556,288.6627781384376
0.12460803985595703,292.5515819398998,95.33129124344627,289.02421001117443,285.37408084503625,179.56535497941388,290.14651551469825,282.7509710063934,288.946268407004
0.24962997436523438,292.54780050386785,95.1630894488449,288.98710814715537,285.37340343512386,180.8598977661095,290.1448197836829,282.7515122873744,288.91177363918
0.3766191005706787,292.5484330353258,94.57004644564174,288.7582368164456,285.3734193185681,180.30175987478256,290.142889406159,282.7515997236097,288.6861802391232
0.49976611137390137,292.55116400712666,94.43465936162171,288.6298598881899,285.3737856309613,177.98842403823252,290.14393433535554,282.7513215287858,288.5575333251941
0.624521017074585,292.55321129681084,94.75902947962028,288.69739994949174,285.37414382286966,175.77962315362268,290.1475176506866,282.75175823934745,288.62194812428726
0.7493481636047363,292.55228223380243,94.99059802577506,288.91077866599665,285.3735896153775,175.93126019867614,290.14981653342255,282.7527693885823,288.8343958851078
0.874377965927124,292.5483095316701,94.90117257590161,289.1251902901014,285.37177604871374,177.81542594531518,290.14863370914594,282.75266582247065,289.0519528538508
0.999229907989502,292.5454923453527,94.6488993799461,289.13070724760985,285.3701389753541,178.65486419669824,290.14590170971616,282.75137508314344,289.06071602044705
1.1241672039031982,292.5489525134354,94.47265116857089,288.8943805573874,285.3701878662389,177.57742469494025,290.14495832137237,282.7512191536399,288.82390454271416
1.2503092288970947,292.55650494949873,94.58671164517139,288.66108050787784,285.37122801363614,176.1592011821475,290.14669105872474,282.7530696612899,288.5877674980068
1.3740711212158203,292.5588452788035,94.97776907392168,288.67202988877807,285.37136183972603,175.55731633920678,290.14874443117435,282.75462141966716,288.5974305496807
1.4988131523132324,292.5525832421021,95.22051218806345,288.89134268936823,285.3701109128976,175.93074320267016,290.1484784253048,282.75392402487375,288.81819455914587
1.629655122756958,292.54642568330763,94.94022576919699,289.0816393771265,285.3688503374618,177.88189813072776,290.1464694536586,282.7519908695481,289.01033320023083
1.7494070529937744,292.5486647937213,94.46622992465643,289.0993457417329,285.368958205285,181.12808676760164,290.145688044064,282.750715293372,289.02781411709503
1.8738722801208496,292.55543189310885,94.50531085300017,289.01814976158875,285.3702488521178,182.69111408522681,290.1471688892137,282.75051411864706,288.94490286503253
1.9986071586608887,292.55736607563057,95.100910087872,288.9388436813385,285.3714585220566,180.36913091761187,290.14895069045855,282.75108451498113,288.86521476129644
2.1236281394958496,292.5526809372138,95.46446186784313,288.85061592818874,285.3719165318732,176.8793423582173,290.1493887986079,282.7522893607917,288.77912216186587
2.2495522499084473,292.5478420386852,95.08124525815757,288.74977007826914,285.37200342587505,176.6097425351269,290.14864861885536,282.7532706063203,288.68057309785723
2.3735761642456055,292.5478896564893,94.4772833681602,288.7019934345365,285.37221365518343,179.3160437301715,290.1473902803299,282.75288591544466,288.63240935033355
2.4988040924072266,292.55093000819676,94.46002207248284,288.72791637127636,285.37258910354717,180.5129254570658,290.1466938469973,282.75175947308566,288.65604696015345
2.623573064804077,292.5520401860072,94.97833423617197,288.7598372246502,285.3728092085046,178.08469286123568,290.1478009667142,282.7516756419159,288.6871197984336
2.750369071960449,292.549761018117,95.27508115044482,288.73491969888914,285.37251912769017,175.46164624539514,290.14969079742974,282.75268825360735,288.663525780763
2.8736250400543213,292.5473597193363,94.99597763405592,288.6896987954659,285.3718568389252,176.06212984780637,290.1493835247054,282.75296211020907,288.61898618497145
2.99837327003479,292.5481429360178,94.57944767552489,288.7344973176508,285.3713715981422,177.30759723784985,290.14658130666766,282.75149431459585,288.6624328200137
3.130411148071289,292.551235980702,94.5139658019773,288.88011818884155,285.37126186690637,175.08439881002192,290.145009762284,282.74945762190725,288.80696388990543
3.2483341693878174,292.55310500413555,94.73880293803369,288.96325639014395,285.3712292145614,171.6918319802681,290.14697819454005,282.7487759163231,288.8908723044564
3.374033212661743,292.5518979090238,94.92211733884263,288.8734469774038,285.37098058515693,172.20790953817922,290.14962751490157,282.74981665493686,288.8016496960366
3.498784065246582,292.5489303951543,94.885635357849,288.7315778598882,285.370425955883,175.4609326418516,290.1492806688801,282.75071815355705,288.65836652229166
3.6240551471710205,292.54752185512194,94.63785304352979,288.69343372478903,285.36977949798495,176.62793326616634,290.14673850340785,282.74961533011225,288.6184720496686
3.7496860027313232,292.55088304694226,94.39547351236374,288.73342081966825,285.3696875138502,175.74630262745816,290.1452389276261,282.7472555308932,288.65846591687284
3.873044013977051,292.5578107007501,94.56409141235007,288.7492612203038,285.3705739514692,175.87462053439654,290.1454225016109,282.7462595622127,288.6755348533197
3.997831344604492,292.56125389696746,95.18794036651066,288.72743143786914,285.3718510218182,176.3464640729682,290.1452271600821,282.7477662514708,288.6547516572652
4.126183271408081,292.5564464723175,95.5786008401438,288.715203874651,285.3723944129635,175.1208395594848,290.1435945529884,282.74988460243003,288.6433399018313
4.2479331493377686,292.5487080271126,95.17268149121745,288.7299055113336,285.3715144109289,174.40119817745895,290.1420887049628,282.75013326472305,288.659132198811
4.373151063919067,292.547286317737,94.48558523833394,288.7426237592986,285.36952292956363,176.88998455265832,290.14272591896395,282.7486280288622,288.6727932887843
4.497934103012085,292.5530533014393,94.43869377972611,288.7219252006538,285.3680614700592,179.46668709454462,290.14523113581606,282.7476283366682,288.6520661915108
