timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF
9.476,274.456619,259.130565,326.184904,435.846388
9.589,274.454979,259.130565,325.948945,435.375514
9.701,274.451348,259.129270,325.802088,435.057007
9.814,274.456346,259.128982,325.727298,435.131638
9.928,274.454979,259.123584,325.678167,435.228194
10.039,274.450801,259.127435,325.741665,435.305598
10.151,274.453613,259.129270,325.781829,435.381353
10.264,274.451934,259.129666,325.864223,435.280578
10.376,274.453574,259.134128,325.911248,435.121484
10.489,274.456619,259.135171,325.916141,435.113074
10.607,274.458884,259.131753,325.927824,435.444307
10.714,274.459392,259.132400,325.909401,435.384766
10.826,274.459978,259.135675,325.911248,435.221524
10.939,274.458572,259.133084,325.911248,435.188553
11.051,274.454120,259.130025,325.903210,435.127774
11.164,274.453886,259.129774,325.884040,435.070871
11.282,274.458338,259.129522,325.865870,434.964823
11.390,274.456346,259.130817,325.874855,435.194540
11.501,274.456619,259.132652,325.906455,435.337521
11.614,274.456346,259.132904,325.912197,435.182717
11.726,274.456932,259.131753,325.911548,435.119969
11.839,274.455526,259.133336,325.895971,435.035492
11.951,274.459392,259.134812,325.871062,434.924686
12.064,274.456619,259.134632,325.875804,434.688744
12.177,274.458025,259.136107,325.902711,435.036780
12.289,274.457752,259.133876,325.927624,435.091100
12.401,274.455760,259.133084,325.928123,434.956644
12.514,274.459392,259.135675,325.937810,434.906437
12.627,274.458025,259.134128,325.933016,434.832770
12.739,274.453300,259.134272,325.934514,434.718633
12.852,274.455799,259.133876,325.934215,434.625494
12.967,274.456932,259.132041,325.949045,434.517032
13.077,274.456932,259.135423,325.929122,434.662262
13.189,274.454433,259.132832,325.939108,434.794845
13.302,274.455487,259.134812,325.845506,434.607414
13.414,274.454159,259.135603,325.836522,434.466521
13.527,274.455214,259.134560,325.765263,434.346931
13.645,274.455526,259.135603,325.789513,434.114615
13.752,274.458025,259.136647,325.801988,434.001431
13.864,274.459978,259.137151,325.807477,434.151093
13.977,274.459158,259.136359,325.880246,434.408836
14.089,274.459704,259.139778,325.889132,434.323880
14.202,274.457478,259.137259,325.874855,434.289043
14.315,274.457478,259.138050,325.906156,434.270379
14.428,274.453886,259.138194,325.917638,434.248089
14.540,274.454120,259.137510,325.927275,434.215829
14.652,274.453613,259.136215,325.934215,434.172847
14.765,274.455799,259.137690,325.936162,434.431213
14.877,274.456346,259.134919,325.961428,434.611272
14.990,274.455487,259.137259,325.966172,434.564148
15.102,274.455487,259.138626,325.957284,434.532989
15.215,274.454433,259.138482,325.966272,434.439151
15.327,274.455799,259.134919,325.933366,434.228446
15.440,274.456932,259.136107,325.893675,434.125943
15.552,274.456346,259.136467,325.830783,434.370966
15.665,274.458845,259.135603,325.781829,434.411407
15.778,274.457205,259.137762,325.777737,434.278539
15.890,274.453886,259.133444,325.774244,434.264561
16.005,274.452207,259.134128,325.771650,434.186368
16.116,274.453027,259.132113,325.781529,434.119146
16.227,274.450801,259.135675,325.782278,434.007697
16.340,274.453300,259.137151,325.788964,433.846411
16.452,274.451348,259.139526,325.900065,434.137574
16.565,274.454706,259.137690,325.907454,434.364617
16.679,274.454394,259.136719,325.855338,434.304156
16.790,274.456073,259.139526,325.821250,434.166577
16.902,274.455799,259.138986,325.831082,433.966178
17.015,274.457205,259.142657,325.876153,433.813590
17.127,274.457478,259.141613,325.893375,433.640269
17.240,274.457205,259.140713,325.888932,433.854107
17.352,274.458025,259.137438,325.875155,434.080028
17.465,274.458298,259.139526,325.861428,434.000600
17.577,274.460212,259.140965,325.851146,433.886781
17.691,274.461618,259.143088,325.795900,433.602948
17.802,274.460524,259.144132,325.772298,433.321268
17.915,274.461071,259.143592,325.749597,433.177742
18.027,274.459939,259.141757,325.734631,433.110746
18.140,274.459119,259.140569,325.795251,433.287601
18.252,274.461930,259.143592,325.785421,433.595409
18.366,274.461071,259.140030,325.786070,433.497645
18.478,274.461071,259.141865,325.816360,433.470138
18.590,274.461930,259.138986,325.821450,433.392981
18.702,274.459431,259.140281,325.841263,433.347556
18.815,274.459431,259.142045,325.877800,433.327896
18.927,274.459158,259.142297,325.871711,433.286095
19.042,274.459392,259.140461,325.847353,433.380777
19.153,274.458845,259.143592,325.823097,433.633558
19.265,274.458298,259.143844,325.804882,433.628205
19.378,274.458611,259.145176,325.840964,433.573094
19.490,274.458845,259.146903,325.862077,433.506463
19.603,274.463336,259.146723,325.919286,433.505181
19.718,274.461344,259.143088,325.928273,433.488601
