timestamp,CH0_pF_filtered,CH1_pF_filtered,CH2_pF_filtered,CH3_pF_filtered,CH4_pF_filtered,CH5_pF_filtered,CH6_pF_filtered,CH7_pF_filtered
0.0,292.48415912367506,289.78845765435887,288.79178042424866,285.4913416447562,295.03912256048415,289.76145444463924,282.8975416285297,288.86111970096016
0.1250138282775879,292.48426829679977,289.8000363033898,288.6683193725252,285.4906111919999,295.0292419429526,289.7692970597599,282.8993899107056,288.7453995657254
0.2501249313354492,292.48291075745334,289.8003422802735,288.56918462746785,285.4962152200635,295.0419686830438,289.76942165813614,282.8978308364127,288.64946743545164
0.37512898445129395,292.4851156523495,289.7933079226863,288.58490625290773,285.50126846391026,295.07207884737596,289.7617488126522,282.89512366102355,288.6626191887519
0.5000338554382324,292.4928430331569,289.7972296976266,288.69565251629894,285.49739579766714,295.08568957531463,289.7645437768705,282.8953995753726,288.7687090198081
0.6251029968261719,292.49740074134155,289.81595607024803,288.74820114798007,285.48955346734544,295.06293465679926,289.7900424954283,282.8981873380655,288.8192819352594
0.7497999668121338,292.49179043816497,289.82207061053765,288.69306955331825,285.4882091339639,295.03139055524616,289.801395602332,282.899414358093,288.7663895909185
0.8766849040985107,292.4834589266931,289.80374515212986,288.6303823761817,285.4940212711061,295.0314799235899,289.7571725665177,282.89738241550776,288.7086638448095
1.0004029273986816,292.4843490495787,289.81344177091484,288.6290042198017,285.498800404319,295.05990019193985,289.73004383338645,282.8947357905069,288.71125631292267
1.125,292.49335887766114,289.9106571046268,288.6664397000723,285.497590847156,295.075525209618,289.8674457780011,282.89447772110856,288.74779324931467
1.2497079372406006,292.4985266716638,290.0550855144393,288.686090324588,285.4936234808731,295.05786320035764,290.13878689229665,282.89619402122594,288.76350123583904
1.37459397315979,292.4944334948853,290.1137487077524,288.63833812357996,285.49243475654583,295.0329034715824,290.2654876466136,282.8972435895622,288.71652311098296
1.4994678497314453,292.4884619745625,290.019468798275,288.55623942926684,285.4954470932132,295.0331056421565,290.0835086897846,282.89639566660907,288.642366626563
1.6245441436767578,292.4888516851841,289.90490741684056,288.5739415818565,285.4997220012669,295.0534712219656,289.8386822559011,282.8948433901359,288.6661365504988
1.7492859363555908,292.49372258706506,289.9635430775948,288.77130314953104,285.5010465702512,295.06385809730165,289.8652878709905,282.8941434907941,288.860458100326
1.8800690174102783,292.4953538388705,290.1501769560083,289.0620375565339,285.49730278085747,295.05220294930575,290.0893501992468,282.8945124196176,289.14643646062797
1.999168872833252,292.4914726790665,290.21431479452707,289.2639149906975,285.4917460530489,295.03612074153284,290.1634914725017,282.89513028657694,289.35115163326185
2.1242940425872803,292.4878263583405,290.0860633728011,289.20870087158085,285.4917947929522,295.0346567776761,290.0088431793146,282.8951426146044,289.30083512228066
2.249063014984131,292.4897566790296,289.99585598249104,288.91017460864686,285.49970088970593,295.0457171831963,289.9030901155165,282.8942355002069,289.00297023547165
2.3745219707489014,292.4952013289703,290.11290399107787,288.67150345132995,285.50639866196246,295.0542988197172,290.02985600386234,282.89300741048197,288.7703053376128
2.5004289150238037,292.4981924739589,290.2547928368876,288.72910369771733,285.5026097077041,295.0506746418565,290.1811159823436,282.89279790344966,288.83720252179967
2.627319812774658,292.4965813063536,290.16111173283053,288.8550451429977,285.49390124681423,295.03736890428235,290.0702843455715,282.8940881118708,288.94756251027593
2.75125789642334,292.4935815223496,289.96451092030554,288.7580959597782,285.49389628110634,295.02810090880706,289.843541600231,282.8952694841772,288.82689305543755
2.873969078063965,292.4936974072545,290.02159427680823,288.62786315700856,285.50348770420993,295.03875592208766,289.90865124812933,282.8945482364179,288.74257733599694
2.998776912689209,292.49896494173834,290.29191467228327,288.7328806214929,285.5089809700642,295.06565567699954,290.2228874097564,282.8927173465406,288.9226528521753
3.1237359046936035,292.50640327539014,290.4063995984312,288.88222187520773,285.5025974233196,295.07957789886996,290.30997552741906,282.8922781854551,288.9843870319146
3.248741865158081,292.50909947407854,290.3214925565431,288.8249169737396,285.4931029259901,295.06200764641363,290.07555550031367,282.894008580965,288.7588124879421
3.3741729259490967,292.50411413321063,290.30625104818114,288.705052361472,285.4919890662817,295.0360248765693,289.9488509473131,282.8959935862258,288.83105871195954
3.5000410079956055,292.4978986841472,290.39719494336236,288.70356503598504,285.4988950452462,295.0363882975535,290.1339708512103,282.89633660498765,289.21268129028675
3.6233580112457275,292.49897432832864,290.42158356420197,288.7147492172327,285.50535737262186,295.06044216557626,290.3311764991598,282.8954594669481,288.8081980282766
3.751784086227417,292.5067075992868,290.35712810677353,288.64236524578246,285.50596091870443,295.0736895356,290.2497439673966,282.894962495306,287.8881310878923
3.873027801513672,292.5118750968501,290.26932675734383,288.595516703758,285.50193002459764,295.05895056702064,289.9764234639013,282.8953961667679,288.774669374486
4.003619909286499,292.5087058233588,290.15105835354865,288.6393698453721,285.4979817231324,295.03765270670027,289.79115953706366,282.89599873324323,290.7213045757348
4.123121023178101,292.5024218485869,290.04542611394777,288.66454565616885,285.4982586720114,295.03745205013115,289.796909725911,282.8958138609213,288.66305560409336
4.24894905090332,292.50187396462616,290.025934077787,288.62071807655695,285.50265114256155,295.05537656208446,289.82825329852864,282.8947213143787,284.35113903191706
4.373085021972656,292.5078435642496,289.9747049223142,288.6523710720959,285.5059745934264,295.0659693309164,289.76661186871365,282.893860832638,289.04045963001556
4.497760057449341,292.51337553124256,289.8230045938286,288.8412322582202,285.50366630608966,295.05753773211984,289.7826498887083,282.89462464739495,298.8255167142461
4.623347043991089,292.51381907411655,290.0047357312954,289.00806760328896,285.498484732593,295.04400572121995,290.0456803535352,282.8965874706916,288.6108910533263
4.748003005981445,292.51146775560466,290.8056985823426,288.98567338777326,285.4977874957,295.0417109108526,290.38421106524163,282.8973608659678,267.03315958013405
4.872967004776001,292.51075221588036,291.20242709281973,288.8765482148601,285.50329442917115,295.05002302566993,290.5490350595577,282.89561422374715,290.06649344520264
4.997743844985962,292.51302366783653,290.1571209405172,288.83274682588154,285.5076370647333,295.0575643347408,290.553058865241,282.8933333360746,338.44999288112047
5.123790979385376,292.51641012506906,289.4660515203884,288.84374564027894,285.504263456801,295.0555425656055,290.4368201670165,282.89362919856774,286.9004159923235
5.247893810272217,292.5182477305712,291.38119423278107,288.88888033203216,285.49754937298695,295.04446681799004,290.1393386854614,282.89651749717234,178.14122372155865
5.3729071617126465,292.5176300085721,292.234861675601,289.00588700333356,285.497621108672,295.0374862665713,289.8810157119798,282.8983939382215,293.2020750076126
5.498357057571411,292.5170535130601,287.3874772165559,289.13889008043947,285.50635463614884,295.0496415468575,290.0364852737452,282.8967718122908,538.9397946378091
5.622781038284302,292.5201117043409,285.4759150964064,289.18851905853836,285.51446977383483,295.0714677844789,290.4224168330247,282.89402085028274,281.5131613017392
5.747470855712891,292.5260010236129,297.6480849521922,289.1962434097526,285.5132725277009,295.0745905982109,290.47204734302653,282.89379994582674,-301.8714805841652
5.8766350746154785,292.5302733050965,302.99379727644987,289.2547922836453,285.50438298701744,295.06181392945945,290.19520957121694,282.89527067737333,305.46416212424424
5.9974329471588135,292.5326720743431,259.2369476224808,289.32448190541675,285.49689912100473,295.0726365841686,290.1448370048016,282.89495229363314,2422.83225459878
6.12381911277771,292.53715842689166,168.9111546826994,289.3224760858131,285.4984839948636,295.1165121134324,290.45707658722677,282.89305342400905,3645.0966909440735
6.2472429275512695,292.5433570450701,92.62802366045739,289.2788160191453,285.50882801267926,295.15255209627026,290.7169720928,282.8926077653778,2251.173562380452
6.372221946716309,292.5467365383756,71.87602901479553,289.26691539896365,285.5201564146405,295.1548092679864,290.70515684508564,282.89338659259414,67.0304303904944
6.4978578090667725,292.54661248227967,83.35360534674682,289.28502215083137,285.52569670766263,295.14381719100487,290.6181554291966,282.8928146994519,-523.2777932082056
6.622096061706543,292.5463258432292,88.67957172868776,289.29339777631526,285.52628174228937,295.1425719260851,290.62119790766553,282.8916533885299,78.0680912528213
6.7470479011535645,292.54745988365926,83.57292474691239,289.2877664439712,285.5261945396106,295.14753102972355,290.6569331016571,282.8925300681784,328.24316971664587
6.87189793586731,292.5490041654426,81.1848298495553,289.2851090611389,285.52643032349647,295.1488275745355,290.65459773773034,282.8946133057628,75.05200287897604
6.996864080429077,292.55018476490307,83.38363738130352,289.28755327837035,285.52576280490575,295.1473698471288,290.63851681508874,282.8952786894463,-36.7082551942658
7.12577486038208,292.5513128756737,84.52167967909733,289.2883118679715,285.5250010044211,295.14750679526065,290.63954961429994,282.894874114653,75.38508985112863
7.247025966644287,292.5528310276333,83.66699260998017,289.287489463738,285.52611938717865,295.1491025497736,290.6463173034214,282.89545481870044,125.47846741000613
7.371808767318726,292.5544873768243,82.95152585969981,289.2884090621055,285.5286643436394,295.1499751992023,290.6448834083038,282.8968830815688,75.5519193663855
7.499291896820068,292.55556474457006,82.816653954318,289.29048832537495,285.5303260552014,295.149834013285,290.64078765946164,282.89739395418195,52.99832541460807
7.621824026107788,292.5562541700537,83.14739783295774,289.2917391840387,285.53055117937726,295.14982721905244,290.64084362378964,282.89662584789545,75.1311944190224
7.746914863586426,292.5579265878682,83.91153477973677,289.29216547092966,285.5307463851831,295.15026715481173,290.64226199033686,282.8960063864866,85.19170089048843
7.871790885925293,292.56094151307036,83.57785064397851,289.29251705575126,285.5312653178708,295.1505953123383,290.64104308170965,282.89656114713824,75.34482544050495
7.998096942901611,292.56355741021093,81.86012988098763,289.29320267347356,285.53110483459506,295.15080281614706,290.6382342392458,282.8975029634537,70.87323828177753
8.121670961380005,292.56447492150625,82.79202949792392,289.29441676639095,285.53045855219375,295.15119919152426,290.6363855207882,282.89752441764267,75.26908856556426
8.246494054794312,292.56488143632856,87.13873539011264,289.2954373789211,285.5308471706529,295.15145108969585,290.6358349096731,282.8967562903289,77.21357953733572
8.371534824371338,292.5663971718217,84.37643977009593,289.29543624209555,285.5325800921428,295.150979812283,290.6356780862012,282.896150877252,75.14546131340792
8.496255159378052,292.56852301632716,64.81048286662407,289.29545241741096,285.53414337082563,295.1496818760431,290.63508693311434,282.89562954930216,74.1899073847667
8.622246980667114,292.5698249830381,39.00955262601536,289.2966924316795,285.53429561589786,295.1481034632232,290.63328270465627,282.8945909206777,75.09961890663307
8.7461998462677,292.5703340246728,31.46988865036247,289.2977957280906,285.5334928095725,295.1474030655961,290.63054156941007,282.8935741090617,75.51325757543859
8.871110916137695,292.57110076653817,48.97257389429506,289.2975167814669,285.53320894797196,295.14842037047316,290.6288939109929,282.89349558483394,74.91991369180889
8.995995998382568,292.57245706043415,65.5189924873406,289.2982901499901,285.5345401077972,295.1504181838465,290.629769701757,282.8939221097822,74.26400873036614
9.121643781661987,292.5738774044776,56.90399240070402,289.3028737146145,285.5371041764271,295.1517807522524,290.63149600551253,282.89421934881915,73.88138974179596
9.246158838272095,292.5747886795887,42.370505928198284,289.30893129055903,285.53902436446856,295.1519479490284,290.6311960956998,282.8952786507308,73.6558139227044
9.371047973632812,292.5753671874291,56.62159372073349,289.3111687903397,285.5389826450927,295.15163983193554,290.628755414748,282.89742820476863,73.6888963673992
9.495971918106079,292.5768812002524,87.28542659061576,289.3088120553932,285.5382797636107,295.1515342088222,290.62667865683,282.8983399928103,73.9392953016103
9.620758771896362,292.5803119678067,89.00537812331982,289.30719415434396,285.53932142644663,295.1516637819711,290.62613842716047,282.89625019927826,73.99868182155936
9.745797872543335,292.5844160106528,57.528033126855064,289.310385814424,285.5421291439088,295.15185860434104,290.6256409117563,282.8935330225552,73.69612888919758
9.872204780578613,292.5865144230659,38.403879078258036,289.3155101874451,285.54412289102424,295.1520976572852,290.6240649986478,282.8936591012736,73.41151794233407
9.995780944824219,292.5856877340308,56.25438022074387,289.31700824453145,285.54367449237554,295.1524175138397,290.6225190351413,282.89590345522873,73.49462223576865
10.12069296836853,292.58417070185175,83.00946443436781,289.31410203986763,285.54220717630216,295.1528014073162,290.62217945310084,282.89673991658367,73.77071818135971
10.24565577507019,292.58482295304714,88.81168004583766,289.3109467650902,285.5419275825029,295.1531276809165,290.622423676515,282.89561378839886,73.87478325479138
10.370572805404663,292.58765526431074,81.29548878224104,289.3106895786066,285.54295954436833,295.15310081990407,290.6220500770366,282.8951566768102,73.77821078624197
10.49540376663208,292.589820259345,79.11560787183232,289.31241311750284,285.54388554578014,295.15253786397494,290.6208501234518,282.89619063477437,73.71304158447956
10.622303009033203,292.58940848954666,82.24584642953118,289.31372322125446,285.5440289720356,295.1518886371489,290.6195466697408,282.8967661461475,73.75905734195503
10.74522876739502,292.5882030754284,82.8833480532167,289.31389462127913,285.54407690893794,295.1519792708753,290.6187536683828,282.8959732353614,73.7884284943323
10.871233940124512,292.5892005947774,81.62756251920909,289.3141056764526,285.5447353548225,295.1529599670769,290.6180517846047,282.8952046675955,73.72538999844285
10.996340990066528,292.59224515741533,81.85460090385571,289.315717402868,285.54559944294937,295.1540435758218,290.6167029116125,282.895596768768,73.6154221012988
11.12017011642456,292.5943246159658,81.80949333335008,289.3183850272781,285.54593142125947,295.1545102992623,290.6152393360829,282.89654210519546,73.50405725190615
