timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF,CH4_pF,CH5_pF
200.303,289.108663,289.018181,301.465508,286.157029,301.603602,301.410153,256.465657,256.212926
200.429,289.110556,289.020493,301.468187,286.172364,301.603290,301.409840,256.464593,256.208642
200.564,289.116233,289.016458,301.465196,286.148575,301.593059,301.403859,256.464983,256.210448
200.687,289.087553,289.014272,301.465776,286.142276,301.595784,301.401717,256.465763,256.210448
200.842,289.087384,289.006664,301.465776,286.139417,301.596678,301.396897,256.466153,256.209421
200.963,289.087553,289.007126,301.465196,286.141696,301.595471,301.398146,256.463423,256.211758
201.117,289.089613,289.008303,301.465196,286.157319,301.595784,301.398727,256.463707,256.210696
201.182,289.100084,289.007126,301.463990,286.142276,301.587028,301.397834,256.463423,256.209421
201.335,289.089907,289.012801,301.463365,286.139955,301.597258,301.400199,256.462926,256.210448
201.459,289.089613,289.007126,301.464303,286.141696,301.598465,301.398102,256.467465,256.211227
201.581,289.089319,289.009438,301.464883,286.140701,301.598777,301.400199,256.466437,256.211368
201.719,289.091211,289.009438,301.462472,286.158024,301.597884,301.397209,256.464097,256.210200
201.858,289.100925,289.010615,301.462160,286.142566,301.590959,301.397209,256.463955,256.209421
201.939,289.091505,289.013683,301.464883,286.143271,301.597571,301.399307,256.465231,256.211758
202.065,289.091337,289.007714,301.464571,286.145260,301.598197,301.400199,256.465125,256.211475
202.191,289.090748,289.007126,301.464571,286.142566,301.599090,301.396316,256.466012,256.211900
202.318,289.091800,289.007126,301.463678,286.156615,301.599984,301.399619,256.464877,256.210200
202.442,289.097309,289.008891,301.464303,286.145840,301.589128,301.399619,256.464451,256.208394
202.569,289.094996,289.011750,301.465196,286.147290,301.597571,301.403235,256.466260,256.210200
202.695,289.088436,289.006664,301.463990,286.143271,301.596990,301.398727,256.466934,256.212395
202.821,289.077377,289.000611,301.463365,286.133367,301.598777,301.399307,256.465515,256.210200
202.963,289.074601,288.998845,301.463678,286.144721,301.599984,301.399619,256.465231,256.209952
203.088,289.081918,288.998677,301.462160,286.127068,301.586760,301.400824,256.465515,256.211758
203.216,289.072583,289.002923,301.463990,286.128808,301.599671,301.402610,256.467962,256.212926
203.337,289.074013,288.998677,301.463097,286.129057,301.599090,301.398414,256.468494,256.208642
203.460,289.071238,288.998677,301.464303,286.126778,301.596365,301.397521,256.464877,256.208252
203.588,289.071406,288.999434,301.465508,286.144431,301.598777,301.399307,256.465515,256.210200
203.713,289.077965,288.995903,301.462785,286.124043,301.587028,301.401137,256.464877,256.209421
203.843,289.069388,289.000022,301.463097,286.126198,301.596990,301.401137,256.464983,256.209421
203.970,289.072583,289.000905,301.460061,286.128643,301.596052,301.397834,256.466153,256.208642
204.097,289.070859,288.999266,301.462785,286.127358,301.596052,301.396004,256.465657,256.208890
204.225,289.072289,289.003511,301.464303,286.151310,301.596990,301.393906,256.465231,256.208111
204.352,289.082759,289.003931,301.463097,286.131958,301.585822,301.396316,256.465125,256.207863
204.480,289.074601,289.005234,301.459168,286.129347,301.598777,301.394799,256.466012,256.208252
204.606,289.075358,289.001157,301.459749,286.131378,301.594846,301.396316,256.464203,256.206942
204.735,289.071995,288.999266,301.465776,286.129637,301.596365,301.397521,256.464593,256.208500
204.861,289.073929,289.000737,301.465463,286.145550,301.599984,301.398727,256.463707,256.208111
204.969,289.076367,288.998383,301.465196,286.125783,301.593059,301.401137,256.463707,256.208642
205.094,289.068336,289.000905,301.464883,286.122759,301.606015,301.401717,256.463955,256.210200
205.224,289.067496,288.997543,301.468500,286.125203,301.606596,301.405645,256.464451,256.210200
205.366,289.066613,288.995063,301.466981,286.123339,301.606596,301.402922,256.462926,256.209173
205.478,289.065477,288.994348,301.466981,286.141986,301.606908,301.407430,256.466437,256.209421
205.605,289.069388,288.996660,301.465508,286.120770,301.594578,301.406537,256.464203,256.209669
205.733,289.062955,288.996786,301.463990,286.122344,301.606908,301.406225,256.464097,256.211475
205.868,289.066024,288.999434,301.463365,286.121640,301.607489,301.406537,256.466437,256.211121
205.998,289.066024,288.996954,301.465196,286.123753,301.609008,301.406537,256.463423,256.210448
206.123,289.065856,288.998972,301.466089,286.145260,301.608696,301.405645,256.463175,256.211368
206.245,289.070859,288.996071,301.466981,286.124043,301.598777,301.405957,256.462643,256.210200
206.371,289.067201,288.996954,301.466089,286.123504,301.607489,301.404127,256.462395,256.210200
206.510,289.069682,289.000737,301.466401,286.123504,301.609008,301.405020,256.464345,256.210696
206.629,289.069976,288.999728,301.471491,286.123214,301.606908,301.407162,256.463175,256.210448
206.722,289.069514,288.996197,301.465463,286.150316,301.606908,301.408010,256.466437,256.213174
206.850,289.070102,288.996197,301.467607,286.122759,301.598777,301.408055,256.464451,256.211616
206.973,289.064132,288.995777,301.466401,286.121930,301.607489,301.404707,256.465657,256.213706
207.101,289.066613,288.998972,301.465776,286.122344,301.604809,301.403235,256.464203,256.211121
207.225,289.065309,288.995903,301.468500,286.123919,301.607802,301.404440,256.463175,256.209173
207.353,289.067790,288.997837,301.466401,286.149445,301.605077,301.405645,256.463955,256.212006
207.520,289.069514,288.992457,301.464303,286.123339,301.599403,301.405957,256.463955,256.211900
207.604,289.078260,288.996660,301.466714,286.122924,301.608696,301.405020,256.463955,256.211900
207.728,289.065477,289.005697,301.463990,286.120604,301.607489,301.405332,256.464203,256.211368
207.853,289.064426,288.994642,301.469080,286.121060,301.608696,301.405645,256.465763,256.210094
207.979,289.067790,288.994054,301.462160,286.148575,301.609902,301.407162,256.466012,256.211900
208.105,289.065309,288.995903,301.465196,286.123339,301.600877,301.405957,256.463707,256.209421
208.231,289.079689,288.995357,301.465196,286.123049,301.606596,301.403547,256.464735,256.211227
208.357,289.064132,289.002923,301.465463,286.119319,301.607221,301.405020,256.466012,256.211475
208.482,289.064132,288.993886,301.469392,286.123214,301.608427,301.405957,256.463175,256.211227
208.608,289.065772,288.998383,301.464883,286.133242,301.607221,301.404127,256.465231,256.214201
208.733,289.069682,288.997837,301.466981,286.126364,301.602396,301.407162,256.465125,256.212502
208.859,289.079984,288.997543,301.468187,286.125493,301.606908,301.405020,256.465657,256.209669
208.985,289.064889,289.003763,301.465776,286.120065,301.606908,301.405332,256.464735,256.207863
209.110,289.061819,288.991868,301.465196,286.119609,301.605389,301.405332,256.465657,256.207084
209.235,289.064300,288.993886,301.461892,286.131502,301.606283,301.407162,256.466012,256.213564
209.364,289.065183,288.994937,301.462785,286.123049,301.601503,301.406850,256.465231,256.211227
209.487,289.075484,288.995609,301.463365,286.119899,301.607489,301.406225,256.463955,256.210696
209.646,289.066024,289.000737,301.463097,286.124333,301.608696,301.404707,256.462926,256.210589
209.738,289.065183,288.995525,301.466401,286.123214,301.606283,301.402342,256.464593,256.208642
209.866,289.064132,288.993592,301.466401,286.129057,301.606015,301.402029,256.462926,256.209669
209.990,289.064006,288.994348,301.464303,286.129347,301.602396,301.403859,256.463175,256.209421
210.117,289.075779,288.996197,301.466669,286.124499,301.604183,301.402342,256.462643,256.209173
210.241,289.066024,289.002923,301.465508,286.124043,301.607802,301.404440,256.463423,256.209421
210.367,289.064426,288.993886,301.468500,286.121930,301.606596,301.402922,256.464451,256.209669
210.493,289.061819,288.992457,301.463678,286.126654,301.607489,301.402610,256.464203,256.212502
210.620,289.060936,288.992919,301.462160,286.132372,301.606908,301.405957,256.465763,256.211475
