timestamp,CH0_pF,CH1_pF,CH2_pF,CH3_pF
13.572,273.719112,259.883700,289.742833,390.393928
13.685,273.714405,259.873402,289.730852,390.220046
13.799,273.717712,259.871596,289.735113,390.214287
13.910,273.711371,259.866682,289.737433,390.554508
14.022,273.714989,259.873077,289.715835,389.945469
14.135,273.711099,259.869211,289.694535,389.754433
14.247,273.708337,259.872644,289.703012,389.504016
14.360,273.708610,259.874992,289.710141,389.353413
14.474,273.715806,259.873836,289.715244,389.269308
14.585,273.709699,259.867477,289.716721,389.296136
14.699,273.707754,259.866682,289.723554,389.353413
14.811,273.717712,259.872355,289.739922,389.462324
14.922,273.726581,259.876726,289.726634,389.362573
15.035,273.721329,259.873402,289.726929,389.206891
15.148,273.731560,259.876726,289.753042,389.205215
15.260,273.730471,259.884676,289.766079,389.076817
15.375,273.740430,259.879798,289.769243,388.983973
15.485,273.745682,259.889554,289.763843,388.968835
15.598,273.725453,259.876474,289.730599,389.103497
15.711,273.711644,259.876474,289.730599,388.958078
15.823,273.722691,259.879003,289.743423,388.806621
15.935,273.716350,259.869500,289.745153,388.827351
16.048,273.724130,259.872355,289.751439,388.838811
16.160,273.730743,259.874378,289.739331,388.551295
16.273,273.724947,259.866682,289.716974,388.410481
16.386,273.720785,259.870620,289.726338,388.202288
16.499,273.735412,259.883989,289.729418,388.152191
16.610,273.723547,259.877449,289.710731,388.105957
16.723,273.728254,259.873149,289.712924,388.084512
16.836,273.726853,259.878461,289.709550,388.091959
16.948,273.714133,259.873836,289.702717,388.222329
17.064,273.725453,259.874992,289.720348,388.242500
17.174,273.725181,259.871849,289.706640,388.251622
17.286,273.714405,259.863105,289.714654,388.474513
17.398,273.726853,259.873077,289.722289,388.341708
17.511,273.727670,259.871596,289.734944,388.536374
17.623,273.725492,259.870801,289.730388,388.689352
17.737,273.729615,259.869211,289.729418,388.650681
17.849,273.725453,259.863900,289.730388,388.586156
17.961,273.732961,259.871307,289.734649,388.744183
18.073,273.737085,259.874378,289.716425,388.734400
18.186,273.735995,259.869572,289.718619,388.768126
18.298,273.734906,259.873691,289.728068,388.822715
18.414,273.743192,259.870259,289.736252,388.921687
18.524,273.748172,259.874450,289.726929,388.925680
18.636,273.739030,259.863394,289.705627,389.071275
18.749,273.733233,259.861371,289.705332,389.142426
18.861,273.736268,259.867477,289.700777,389.048400
18.974,273.733233,259.861371,289.698204,389.097890
19.086,273.733506,259.861804,289.696264,389.126119
19.200,273.731016,259.860070,289.701241,389.102724
19.311,273.727398,259.859528,289.693354,389.046145
19.424,273.722146,259.856674,289.678635,389.096021
19.536,273.728254,259.859023,289.672351,389.159895
19.649,273.729615,259.861624,289.654429,388.917243
19.761,273.721602,259.855446,289.676399,388.849757
19.874,273.726581,259.857433,289.689136,388.730216
19.987,273.727981,259.860251,289.695378,388.813960
20.099,273.732377,259.859709,289.697023,388.857226
20.211,273.729110,259.855337,289.700524,388.797608
20.324,273.735139,259.864695,289.709002,388.926646
20.437,273.739847,259.866176,289.711870,388.938561
20.550,273.717440,259.848184,289.653079,388.906294
20.662,273.708921,259.847931,289.640851,388.861475
20.774,273.724091,259.859203,289.642158,388.909579
20.887,273.719696,259.854398,289.644477,388.859930
20.999,273.710010,259.846089,289.654133,388.905908
21.112,273.713589,259.852808,289.649326,389.015798
21.225,273.719112,259.853350,289.649874,388.939270
21.337,273.715767,259.846884,289.667543,388.936822
21.449,273.719384,259.855952,289.671170,388.584999
21.562,273.674577,259.863105,289.604971,387.956904
21.674,273.686478,259.815059,289.590807,387.950616
21.787,273.717167,259.852050,289.610789,388.188157
21.901,273.692546,259.823584,289.598690,388.327955
22.013,273.695307,259.842874,289.605393,388.305978
22.124,273.706120,259.840706,289.593589,388.293898
22.237,273.691457,259.827449,289.601599,388.319730
22.350,273.696435,259.838936,289.600755,388.165549
22.462,273.698924,259.836841,289.607290,388.028018
22.575,273.698380,259.834854,289.623775,388.206142
22.688,273.711644,259.842621,289.627148,388.353790
22.800,273.726853,259.862346,289.597931,388.293898
22.912,273.707209,259.849232,289.605688,388.386312
23.025,273.704992,259.849521,289.626684,389.712315
23.137,273.674033,259.840778,289.547054,389.783700
23.250,273.693674,259.813470,289.237013,390.482401
23.364,273.713044,259.848726,289.514225,393.811329
23.475,273.705537,259.839478,289.595907,396.022917
23.588,273.703631,259.842260,289.573313,397.123903
23.700,273.704448,259.837997,289.256540,398.304842
23.813,273.721602,259.853350,289.758442,398.545336
23.927,273.731288,259.856746,289.863860,398.434733
24.038,273.730160,259.849232,290.326310,410.199521
24.150,273.759261,259.881893,290.490193,419.811133
24.263,273.762257,259.872355,290.523392,426.589078
24.376,273.740430,259.870801,290.790832,426.749780
24.488,273.752608,259.893384,290.844057,426.504638
24.604,273.748989,259.880846,290.954028,426.472841
24.714,273.755915,259.884676,291.097946,427.235069
24.825,273.752608,259.882652,291.205038,428.844767
24.938,273.754514,259.885724,291.329022,429.318133
25.051,273.758716,259.889120,291.437596,429.198514
25.163,273.757004,259.887277,291.683666,428.967881
25.276,273.760895,259.889554,291.880828,428.706576
25.389,273.757004,259.884676,291.816976,430.221520
25.501,273.759533,259.888759,291.829676,430.757200
25.613,273.760895,259.890855,291.813694,430.976899
25.726,273.761440,259.888072,291.806747,430.893139
25.838,273.762568,259.888000,291.812415,431.285918
25.951,273.759494,259.887205,291.737593,430.844284
26.064,273.760350,259.889807,291.479417,429.356184
26.176,273.758405,259.893131,291.563680,429.882036
26.289,273.757276,259.891144,291.597225,430.056833
26.401,273.757276,259.888759,291.571470,430.274523
26.514,273.752024,259.883700,291.558232,429.592847
26.626,273.754825,259.883628,291.646274,429.892609
26.741,273.755603,259.888614,291.639674,428.646216
26.852,273.755331,259.884748,291.601610,428.272320
26.964,273.757004,259.887277,291.637630,428.471880
27.076,273.761440,259.890602,291.722597,428.233372
27.189,273.759533,259.885471,291.731458,429.033132
27.302,273.755098,259.884676,291.755614,429.267605
27.418,273.757860,259.887024,291.876224,429.536545
27.528,273.760078,259.886772,291.970204,429.191977
27.639,273.757004,259.885977,292.071909,428.297795
27.752,273.758405,259.890602,292.105836,428.426756
27.864,273.757004,259.888000,292.117573,427.919754
27.977,273.764241,259.894179,292.133152,428.141132
28.089,273.761167,259.889301,292.180580,428.183695
28.203,273.757004,259.886519,292.172767,427.745107
28.314,273.759222,259.888759,292.153257,427.512504
28.427,273.762568,259.895769,292.196420,427.436438
28.539,273.757276,259.890096,292.201288,427.456154
28.652,273.756187,259.893926,292.179726,427.496920
28.765,273.758132,259.894974,292.148391,428.097539
28.877,273.755603,259.896528,292.092307,427.986402
28.991,273.758132,259.896709,292.090514,428.887209
29.102,273.756187,259.895480,292.116463,429.051024
29.215,273.750935,259.896817,292.142927,429.022961
29.327,273.755331,259.892445,292.163033,429.147188
29.440,273.744554,259.896022,292.170248,430.414343
29.554,273.752296,259.899853,292.202441,430.612740
29.665,273.747044,259.886230,292.118810,430.674323
29.777,273.739069,259.885182,292.130548,430.744655
29.890,273.747900,259.895227,292.224603,430.840623
30.003,273.742064,259.885977,292.209401,430.645433
30.115,273.740430,259.885724,292.221186,430.497894
30.230,273.744554,259.891397,292.250782,430.417700
30.341,273.740664,259.889662,292.284439,430.573931
30.453,273.743465,259.890855,292.283286,430.419415
30.566,273.745138,259.890096,292.293068,430.498342
30.681,273.744321,259.891397,292.260819,430.253500
30.791,273.740975,259.891397,292.259153,430.176800
30.903,273.745955,259.893746,292.262271,430.340510
31.016,273.743192,259.895227,292.256248,430.204973
31.128,273.738796,259.890096,292.211920,430.162565
